,GSM904985,GSM904986,GSM904988,GSM904989
KRBOX1,6.587002939,5.519822802,6.825450705,6.939779697
KRBOX1-AS1,4.947787489,4.615516238,5.164949093,5.239050165
KRBOX4,8.051141724,8.506022774,7.802618484,8.175684316
KRCC1,9.980016779,9.279378073,9.870309905,10.02850316
KREMEN1,6.361949319,6.0951066,6.704347213,6.436134861
KREMEN2,6.912763889,7.076650551,6.99053546,6.889216451
KRI1,7.363281027,7.6632260475,7.6593935365,7.636837078
KRIT1,8.042131633,8.0133119805,8.140788227,7.9886620125
KRR1,6.4034303515,6.175353859,6.066593718,5.8988882995
KRT1,5.781690959,6.039906693,5.777252572,5.7642024
KRT10,10.71087753,10.53435172,10.57059382,10.42272667
KRT12,3.770545836,3.951786228,3.54574616,3.894716031
KRT13,3.159605265,3.598406977,3.870232799,4.593775776
KRT14,4.45416416,4.734448694,3.508492502,5.594620385
KRT15,4.892320625,4.789061148,5.189525273,5.164701471
KRT16,5.28265753,5.021626589,5.369679797,4.768093328
KRT17P5,5.922527447,6.237407049,6.124538928,5.930219925
KRT18,12.05392734,12.8609972,11.42081696,11.90481657
KRT19,7.8993461885,6.9216311975,7.2289037545,4.717629408
KRT19P2,5.069530884,5.596776219,5.628380572,5.191909383
KRT2,5.110631521,5.241161307,5.542388222,5.179936652
KRT20,3.460143137,3.583282832,3.567250019,3.658709974
KRT222,4.576789645,3.987669014,3.878976523,4.72756978
KRT23,6.692161849,5.357222597,6.303458603,5.256016484
KRT24,5.646226174,4.960082128,5.967564596,5.351980714
KRT25,4.193440662,4.099468715,4.505254879,4.371553281
KRT27,4.609273785,4.590854148,4.547099925,4.268900633
KRT3,5.191514365,5.545593749,5.712804616,5.731907341
KRT31,4.719899145,4.367630551,5.032043631,4.678721995
KRT32,6.235751901,6.247848529,6.875929357,6.500130676
KRT33A,5.561393273,5.213818631,6.149066956,5.549877761
KRT33B,5.952446734,5.987518967,6.180128243,6.500130676
KRT35,3.665646697,4.194462868,3.94049662,4.322503535
KRT36,5.574897836,5.379686246,5.43631774,5.687288803
KRT37,4.673161381,4.879293384,4.81275301,4.565863013
KRT38,5.262222556,5.854147146,5.330088477,5.315580292
KRT4,6.138422829,5.9040617495,6.3638856155,6.0370857535
KRT40,3.4954568165,3.481164555,3.2819000895,3.410160993
KRT5,6.086380336,5.832148988,6.168788248,6.220996332
KRT6A,3.630832056,3.349695767,3.69902846,3.501058738
KRT6B,5.8903327235,6.053116177,6.217283752,6.141245637
KRT7,6.807655136,6.174139856,6.435464442,6.057609717
KRT71,5.242309574,5.209005575,5.020692119,4.658631746
KRT72,5.36398286,5.370222932,5.520248407,5.661536852
KRT73,4.9517068765,4.912107985,4.9433031055,4.9237111135
KRT74,5.826804993,5.326368107,5.7921958075,5.7386024155
KRT75,5.336843534,5.139330681,5.837061779,5.59697907
KRT76,5.114878358,5.966105303,5.820983531,5.262388637
KRT77,5.068342905,4.893057546,4.974495599,5.491143193
KRT78,4.8471918525,5.1311330485,5.2567189325,5.2639608295
KRT79,5.788388609,5.44219995,5.46354112,5.084970596
KRT8,10.39632578,11.74146122,9.812990651,10.01533375
KRT80,6.836820266,7.180468653,5.655397771,6.372681739
KRT81,6.372030611,6.50780416,7.067286419,6.573632885
KRT82,5.699549376,6.05453702,6.197047538,5.804064776
KRT83,6.467702843,6.172130841,6.327526484,6.447538667
KRT84,5.167182578,4.423279846,4.690833286,4.185435747
KRT85,6.78954253,6.375806226,6.844717733,6.383123262
KRT8P12,6.7496408545,7.2182279275,6.8715821025,6.948426401
KRT9,7.281931083,7.140705681,7.005110505,7.236762922
KRTAP1-1,5.117583891,5.12256157,5.335814732,4.94819604
KRTAP1-3,5.239852592,5.3887905545,5.3175765155,5.1601047565
KRTAP1-5,5.680815976,5.48984375,5.697346764,5.481302901
KRTAP10-11,6.484478701,6.678401846,6.446215423,6.042133741
KRTAP11-1,6.879536042,6.247848529,6.41646114,6.759654778
KRTAP13-1,5.574897836,5.785219605,6.022657791,5.710766059
KRTAP17-1,6.068730193,5.788526529,6.756797789,6.125536569
KRTAP19-1,3.367619218,3.447480102,3.544496732,3.428969828
KRTAP19-3,4.509038089,4.87667117,4.613744447,4.562674242
KRTAP2-1,4.368430873,3.775745564,3.970083137,4.171660441
KRTAP3-1,6.892937861,6.704395548,7.131829038,6.723506643
KRTAP3-2,3.414508982,3.11893698,3.098093602,3.339127927
KRTAP3-3,3.351566001,3.456823007,3.809729563,4.216649166
KRTAP4-1,4.304416578,4.345052127,4.478581364,4.357774315
KRTAP4-11,4.558665566,4.574959674,4.704291524,4.499703141
KRTAP4-12,3.581080142,3.895021966,3.841730585,3.43616263
KRTAP4-2,3.818030335,3.885407534,4.384694622,3.951334409
KRTAP4-3,3.92749466,3.932912436,4.24488699,3.803766445
KRTAP4-4,3.4931584,3.844806986,3.383479841,3.509477153
KRTAP4-5,5.546221492,5.664192428,6.132577758,5.183733522
KRTAP4-7,3.321402941,3.38138487,3.130801079,3.228042578
KRTAP4-8,5.200228437,5.1338143,5.362426151,5.373275804
KRTAP4-9,4.095701372,4.177460526,4.607982893,4.339468456
KRTAP5-2,6.588933664,6.615997085,6.516433799,6.473110413
KRTAP5-8,7.823934874,7.867536999,8.176471901,8.013833187
KRTAP5-9,6.369879703,6.546886953,6.397745716,5.933113893
KRTAP5-AS1,4.464052639,4.6107704365,4.353964079,4.7231601165
KRTAP7-1,5.298993656,5.330499369,6.003726894,4.621750392
KRTAP8-1,5.593734587,5.799188723,5.983278456,5.575890424
KRTAP9-3,3.321418128,3.164913007,3.879365282,3.612680804
KRTAP9-4,4.922617396,4.931000767,5.258864983,4.831447936
KRTAP9-8,4.714957358,4.939976706,5.140368942,4.514339048
KRTAP9-9,3.212022716,3.055517594,3.077496866,3.258550412
KRTCAP2,8.74217104,8.464945996,8.2566548205,8.874168823
KRTCAP3,7.58578093,6.211083922,7.380080512,7.999581758
KRTDAP,4.198504142,4.587187432,4.729506873,4.241261571
KSR1,6.6464469695,6.904584944,7.240026496,6.9975430425
KSR2,5.644820261,4.665884043,5.251428178,4.7719024235
KTN1,10.97413875,11.054720905,11.143935835,10.81045792
KXD1,5.750574294,6.143377062,6.268893336,6.132725175
KY,5.978295696,5.6035837825,6.220602285,5.7116209435
KYAT1,5.173322206,5.139330681,5.727191629,5.119341131
KYAT3,10.29176431,9.495334293,10.06248404,9.732941501
KYNU,7.6329365215,6.6134990705,9.124945685,8.4409350375
L1CAM,7.492433552,5.9498173585,7.1815352085,5.577225477
L1TD1,5.1076619915,4.725543415,5.1548832545,5.5719561185
L2HGDH,7.603711633,7.096917143,8.093432526,6.175831343
L3HYPDH,7.443987666,7.828562469,8.767154506,8.633446086
L3MBTL1,6.45231837,6.1410628725,6.172378215,6.200497296
L3MBTL2,7.9193363945,8.4628235135,8.197873361,8.241467607
L3MBTL3,7.318104519,7.282688795,7.025143475,7.226475225
L3MBTL4,6.677283927,5.8351020795,7.018854083,6.7610925035
L3MBTL4-AS1,6.09330738,6.000479374,5.857878617,5.913095999
LACC1,4.587954088,4.946862768,5.591348252,6.360461153
LACE1,4.803878872,4.4579630345,4.3809761995,4.4842232955
LACRT,5.766253002,5.254237364,5.32642656,5.790674506
LACTB,7.716659465,7.661152476,8.238865477,8.258940992
LACTB2,10.0705933175,9.0989311895,11.046940875,10.263035855
LACTB2-AS1,3.131547977,3.147521885,3.365556963,3.222837153
LAD1,7.666976085,7.1590382585,8.289866016,6.4607250005
LAG3,5.789518629,5.799865674,4.828965536,5.578034394
LAGE3,8.2620407555,8.0066015625,8.277490363,8.1721726505
LAIR1,6.9972813485,7.3273859175,7.007863099,7.6572095915
LAIR2,5.294198954,5.411594872,5.619116397,5.649296168
LALBA,4.331097733,4.70838007,4.244658144,4.637316861
LAMA1,6.0324506125,6.868369331,5.974904178,6.8413668825
LAMA2,7.5607715955,6.2456556585,6.5783737105,5.926203278
LAMA3,5.8103727075,5.8534700855,6.1099705365,5.869848304
LAMA4,5.996386762,6.993285548,5.835326447,6.256961106
LAMA5,9.547448793,10.64463916,9.088350396,8.803003901
LAMA5-AS1,6.790755582,6.606633905,6.695941219,8.265230687
LAMB1,10.2158983435,10.560654705,9.897133957,8.020325609
LAMB2,9.752484797,10.30010799,8.989932494,8.870791621
LAMB2P1,6.782598567,6.80021792,5.993384032,6.528739379
LAMB3,7.026283095,6.745516411,6.89658698,7.8854581
LAMB4,4.745731123,5.038842735,4.67812573,5.196849553
LAMC1,9.4743023815,10.6131388575,9.010811268,9.321806138
LAMC2,6.5671805915,6.1695569875,5.6893141605,5.1911709525
LAMC3,7.0870471775,7.1447035375,6.8684382845,6.398290636
LAMP1,10.650446484,9.5887679115,10.954529228,9.9690586515
LAMP2,10.668941155,10.74884739,11.357670285,10.47534634
LAMP3,5.594020431,6.927761515,4.987044364,6.345402166
LAMP5,6.505491112,6.260509654,6.158836492,5.916596357
LAMTOR1,10.984408,11.14524593,11.42173895,10.87928102
LAMTOR2,9.863726381,9.653518229,10.17223764,10.43979184
LAMTOR3,9.7750800835,9.331614931,10.116086115,9.6932883655
LAMTOR4,11.31036823,10.85221883,10.93857902,10.91767986
LAMTOR5,12.293526215,12.000820335,12.969947375,12.70278645
LAMTOR5-AS1,6.036142712,6.051517534,6.125488774,6.021011412
LANCL1,9.4149248205,9.0551636405,9.150743334,9.8886702155
LANCL2,8.484612363,8.372575791,8.739011941,8.208768878
LANCL3,3.42157474,3.509314727,4.114600568,3.761150315
LAP3,10.89754578,10.64062927,11.52633145,11.51714393
LAPTM4A,13.20730931,13.03877961,13.3407278,13.38488668
LAPTM4B,11.54800165,10.552713945,11.11527057,9.92384771
LAPTM5,9.593372989,10.754514121,8.967552781,10.889686925
LARGE-AS1,3.4615978305,3.362901428,3.233248402,3.2614084565
LARGE1,5.4892287935,5.444580756,5.4844670875,5.2071810335
LARGE2,8.410423357,7.215800099,8.391897211,7.22138548
LARP1,9.003535086,9.3180793855,9.432017733,9.0406074065
LARP1B,6.6466872785,7.312310442,6.4770763145,6.4164905145
LARP4,6.631358287,6.515794531,7.221057902,6.476610081
LARP4B,7.617709759,7.191653522,7.639768323,7.579537705
LARP6,8.478089721,7.963403559,8.517968756,8.378036261
LARP7,5.70715673,5.658609672,5.75816997,5.653056382
LARS,9.832159154,9.8770806775,9.663378425,10.464513691
LARS2,8.5044540965,7.5087442425,8.5907855335,7.695305872
LAS1L,7.9129699375,7.6675559545,7.7782627525,7.664733916
LASP1,11.01527771,11.27087457,10.9689633,11.03972273
LAT,6.4476319605,6.754801994,6.943142424,6.924466898
LAT2,6.829954339,6.4556648105,6.365136485,6.771575514
LATS1,4.0949255765,3.83582267,4.242587126,3.966013084
LATS2,8.0028106025,8.3864963605,8.0248994045,7.9258198635
LAX1,5.438328265,5.502585667,5.134151426,5.572912023
LAYN,4.139669067,4.205267897,4.220858689,4.339467296
LBH,9.876647787,10.4584901,9.412262594,9.471004438
LBP,5.5185617335,5.13734579,5.9643084675,6.030433328
LBR,10.41404885,10.38618272,9.896341676,10.12758904
LBX1,4.538418155,4.68767531,4.474193083,4.965383468
LBX1-AS1,5.796970322,5.730948609,5.651154337,5.703140742
LBX2-AS1,7.62515747,8.04889268,7.860253346,8.222132423
LCA5,5.783221581,5.254771477,5.001621193,5.441795635
LCA5L,6.422944555,6.125216993,6.027988156,6.409624308
LCAL1,5.648738367,4.698163641,5.709299898,4.519410634
LCAT,6.0961405545,6.480581645,5.996809044,6.353661927
LCE1B,5.004803563,5.283153912,5.069493734,5.147328663
LCE1E,6.86806147,7.026528341,7.0961000595,6.8842424195
LCE2B,5.827733678,5.83494069,5.671080327,5.59697907
LCE3D,5.128841926,5.268051365,5.622811569,5.137304837
LCK,6.3532992995,6.5313338355,6.0691986955,6.9014209125
LCLAT1,9.765043114,9.645958968,10.09978774,10.13268045
LCMT1,10.12847037,10.06208142,9.988714486,10.86323554
LCMT1-AS2,4.7796604345,5.0936470575,4.7806186915,4.8485425105
LCMT2,6.655935706,6.363994787,6.4448051575,6.969414885
LCN1,6.092857669,5.594582114,6.149286281,5.771947134
LCN10,6.826653052,6.728481032,7.144333442,6.799884679
LCN12,6.522868659,6.48461331,6.272333204,6.688689286
LCN15,7.013183283,6.894453572,6.760154734,6.478758632
LCN2,7.579968217,6.234346668,6.676811694,6.069959785
LCN6,5.331793169,5.454215058,5.432072595,5.465097243
LCN8,5.2513490315,5.293427745,5.313333572,4.9290109995
LCNL1,6.21553262,6.282866676,6.1869091085,6.132280455
LCOR,9.153096183,8.8171465525,8.7983562745,8.2929841145
LCORL,7.049564559,6.806985348,6.76657595,6.256961106
LCP1,8.220837199,8.631926325,7.958384009,8.942376733
LCP2,5.2599541025,5.6033126025,5.2116367785,5.8042913635
LCT,5.734902987,6.110555924,6.124154276,5.954129241
LCTL,2.931574477,3.161232476,3.363664642,3.062592828
LDAH,7.807112171,7.368615567,8.438674132,8.194984074
LDB1,8.337352278,8.1063702315,8.2043015695,7.885023975
LDB2,7.1959768265,8.174804482,7.0428359845,7.4525287085
LDB3,6.557855459,6.349557477,6.600642662,6.091914852
LDHA,12.90635765,13.71645441,12.67155325,13.88641258
LDHAL6A,5.319914251,5.431603088,5.132839295,5.366999021
LDHAL6B,3.171881303,2.775069355,3.010575012,2.998819443
LDHB,13.722511465,12.97432913,13.89505042,13.11706017
LDHC,6.929976906,6.500794685,6.507952349,7.275379636
LDHD,8.433482842,7.282030013,9.663553693,7.174877381
LDLR,7.336476895,6.990136661,6.599933488,6.221136091
LDLRAD3,8.041178829,9.866505318,6.903958162,8.467862312
LDLRAD4,7.124877994,7.3377704335,6.6122370575,8.243768049
LDLRAD4-AS1,4.822278113,4.722382633,5.159598135,4.848901225
LDLRAP1,7.3554688445,7.3122046755,7.4573913745,7.6189941155
LDOC1,9.412930757,9.440107581,9.527276659,9.365651439
LDOC1L,9.488769727,10.06629054,9.454712142,9.332851411
LEAP2,8.13907452,7.312344148,9.796878059,8.892181734
LECT1,4.957300066,4.664436819,4.802292107,4.85843715
LECT2,4.317877364,3.876529192,4.484058845,4.326073082
LEF1,6.188176174,6.340243367,6.354566689,6.529392685
LEF1-AS1,4.600797659,4.273233272,4.551829562,4.4845675825
LEFTY1,6.217417815,5.555210474,5.750777404,5.303945095
LEKR1,5.8667522875,5.313788306,5.942516745,6.2693895395
LELP1,4.967733465,4.784737053,5.297068149,5.112449142
LEMD1,4.943591997,4.204824895,4.62119671,4.440777339
LEMD1-AS1,3.9243172245,3.831945554,3.71230217,4.0930119895
LEMD2,7.802249756,8.221927717,7.556319608,7.709507382
LEMD3,10.05693606,10.14872312,9.302239881,9.531446424
LENEP,4.779298388,4.930376025,5.079801908,5.123103054
LENG1,7.509185971,7.634612442,7.963992996,7.153605686
LENG8,7.069702999,7.018761675,6.648059182,6.957400253
LENG9,6.390638131,6.460786497,6.236399926,5.742181218
LEO1,7.481421476,7.888039279,7.635684184,8.272969997
LEP,4.763864873,4.9253408,4.740355056,4.758615541
LEPR,5.036844709,5.502585667,4.987008383,4.968669936
LEPROT,11.15999816,11.073406495,10.92123798,10.89198408
LEPROTL1,9.5587932985,10.46032663,10.116704465,10.605089435
LETM1,7.211072402,7.176384633,7.648941318,7.026113306
LETM2,6.137313663,5.4635385515,5.828408681,5.443703978
LETMD1,9.644048724,9.950664918,9.858280262,9.777338727
LEXM,5.221023239,5.528789464,5.255940816,5.221924991
LFNG,6.965961563,7.1992582555,6.7854574325,6.8141083855
LGALS1,11.50231752,12.72150335,10.45665387,12.46590094
LGALS12,4.77675457,5.48507778,5.28728688,5.681138325
LGALS13,4.7005981,4.27694834,4.778203208,4.936993453
LGALS14,4.414362488,4.434781091,4.58919087,4.868087599
LGALS2,10.774223,11.70404823,11.90683956,10.79892113
LGALS3,8.7909639315,10.419730596,8.100574176,8.4043324075
LGALS3BP,10.78155107,9.965332028,10.23506121,10.65691984
LGALS4,5.948024442,8.822558276,7.325271766,5.114665148
LGALS8,7.755349925,8.3139904165,7.8910021895,9.032244003
LGALS8-AS1,6.483615072,6.236573633,6.758584515,7.170073345
LGALS9,7.807619708,7.933578626,7.121078362,7.527046685
LGALSL,8.014902109,9.286631673,7.8531526205,8.7104581005
LGI1,4.610629886,3.904340129,3.934482095,4.098811359
LGI2,7.644975997,7.287288724,7.64428701,7.093853854
LGI3,6.801518279,7.317368319,6.951321475,6.964502199
LGI4,6.6140451045,8.528604865,6.400823469,7.0421249535
LGMN,11.39105176,10.35684267,12.87449202,10.01167471
LGR4,5.898224267,6.650461388,6.544188911,6.500537043
LGR5,4.450915578,4.7532908335,4.61475111,4.547820953
LGR6,6.014195996,6.06196231,6.43099258,5.726737181
LGSN,3.801220567,4.234658544,6.251002819,3.790920725
LHCGR,3.733787744,3.260921125,3.666273763,3.308034303
LHFP,9.84511238,10.879287905,9.057674803,9.657761497
LHFPL1,4.02138381,3.982313727,4.759369343,4.31848457
LHFPL2,7.383709285,8.604598023,7.551118945,8.394440986
LHFPL3,4.357689755,4.090803416,4.063717616,3.783277143
LHFPL3-AS1,4.391425196,4.117594563,4.322671724,4.145033838
LHFPL3-AS2,7.279963052,7.235309388,7.692403589,6.887200577
LHFPL4,6.117318743,5.724785248,6.15673176,6.320280202
LHFPL5,5.143896652,5.019479488,5.23590983,4.729558248
LHPP,8.292145004,7.172005101,8.926696357,8.245500831
LHX1,7.702607856,6.351997176,7.604296156,6.11399644
LHX2,4.4865813855,4.7310607735,4.504366349,4.658843054
LHX3,5.253863959,5.097358837,5.58798024,5.018252056
LHX4,5.292649714,5.323657679,5.521199569,5.504088831
LHX4-AS1,6.68236328,6.563185545,6.634861551,7.227432264
LHX5,6.473941531,7.096355941,6.583680473,7.019801574
LHX6,6.9033723955,7.09766237,6.613603411,6.3114339205
LHX8,3.263109432,2.986957832,3.069493784,3.689205715
LHX9,5.3446548,4.8972297295,5.4009472535,5.002581405
LIAS,8.714796626,8.328422864,8.668671457,8.631422521
LIF,6.928641951,8.245921679,6.802831866,7.582160074
LIFR,8.248428574,8.620684621,7.860379726,7.918439407
LIG1,6.990898122,7.85352284,7.827453881,7.436983588
LIG3,7.438139673,7.645281882,7.510821193,7.434235337
LIG4,8.2096718255,7.487058141,7.811023183,7.3969658875
LILRA1,4.928126639,5.743620623,5.266662471,5.2881002195
LILRA2,6.291018863,6.9530758545,6.436450004,6.542421034
LILRA3,6.06327695,6.369930955,5.907440896,6.389319025
LILRA4,6.546563743,6.644847327,6.861469179,6.816370961
LILRA5,5.4003576295,6.3328327335,5.4103433315,5.3859203645
LILRA6,5.171607895,5.898880765,5.49948002,6.026759731
LILRB1,6.8088546925,7.357588208,7.0512272615,7.7305963285
LILRB2,6.1207749105,7.622016291,5.4879968105,5.795424552
LILRB3,7.6838732565,8.101159569,7.732667536,7.741277711
LILRB4,4.6648503195,5.137796205,4.8100946475,5.274271924
LILRB5,6.055667312,5.191228859,5.5144543,5.501121869
LILRP2,3.862092872,3.984401108,3.863225922,4.154695466
LIM2,5.952059558,6.333658767,6.435345298,6.279044744
LIMA1,10.14735804,9.617314868,9.500558688,9.896506882
LIMCH1,9.3917643195,9.5938980725,9.225801274,9.128980462
LIMD1,6.588933664,7.40740016,6.743304563,7.001855563
LIMD1-AS1,6.390349597,6.475011977,6.678170544,6.66625276
LIMD2,6.002096642,5.963654618,6.34051868,6.024203417
LIME1,9.569691022,9.097489403,10.44859436,8.51538807
LIMK1,6.170852807,6.474795154,6.549149901,6.748796673
LIMK2,7.994044127,8.029092916,7.575197753,8.22660483
LIMS1,4.527030224,4.333053071,4.42263404,4.325978448
LIMS2,7.573068295,7.709313236,7.165802882,6.991500514
LIN28A,3.153450374,3.308317301,3.372117032,3.705391844
LIN28B,4.171362223,4.709377703,3.50729321,3.614736471
LIN28B-AS1,6.485512298,6.396744638,7.081696099,6.570685526
LIN37,7.42301935,7.5016266235,7.42450145,7.4716354105
LIN52,8.651172924,7.8226131875,9.4219278665,7.8072874
LIN54,5.276387893,5.235687338,4.804404352,5.07426517
LIN7A,5.7495106795,6.5841707105,6.249576988,6.1302699055
LIN7B,7.743517214,7.3167356845,7.178640124,7.5007782755
LIN7C,10.0667918,10.3353171,10.06977008,9.988946225
LIN9,3.915599276,3.952078978,4.05952629,4.40469817
LINC-PINT,5.856470947,5.8488752435,5.9333466565,5.829447276
LINC00028,6.588933664,6.917346113,7.106392872,6.235018395
LINC00029,6.227305715,6.148680233,6.300208342,6.165528616
LINC00032,4.5718883565,5.2276649805,5.2077391335,5.0131975015
LINC00051,4.191607416,3.768310669,4.309814261,4.313777839
LINC00052,4.69124758,4.582278427,4.911948714,4.796447558
LINC00092,6.034737546,6.312340065,6.12151483,6.089569448
LINC00094,8.421710846,8.105253256,8.295302018,8.741250783
LINC00102,3.123174632,3.470157243,3.243760264,3.097002131
LINC00112,5.574897836,4.896359743,5.717500348,5.31664332
LINC00113,5.577010925,8.393558918,5.783301858,3.664529853
LINC00115,5.605176605,5.617135704,5.279927742,6.154987639
LINC00116,9.140883151,8.672274732,8.335146304,9.508898206
LINC00158,3.71791022,4.488473333,4.068177204,4.082952499
LINC00161,3.745462879,3.572403698,3.852521041,3.7642078835
LINC00163,5.972179477,6.083751538,6.244077625,5.810291256
LINC00165,5.40556614,5.411389668,5.417891655,5.870158114
LINC00167,5.613612613,5.362319288,5.138486736,4.986848834
LINC00173,5.634255986,6.294179475,5.566301582,5.8743162095
LINC00174,6.588933664,6.772489061,6.897312763,6.259013845
LINC00176,5.984980835,5.632545205,5.404470609,5.196112616
LINC00184,4.6939246815,4.932176717,4.975322349,4.689162007
LINC00189,4.198504142,3.921638342,4.211729509,3.869906185
LINC00202-1,6.505491112,6.142482335,6.330718408,6.574918107
LINC00202-2,6.6444424215,6.400497841,6.823836193,6.3426468265
LINC00205,5.364925526,5.146424194,5.628380572,5.373275804
LINC00208,5.721283093,5.985620613,5.348182622,5.71514068
LINC00210,3.903126596,4.014305257,3.994870624,3.616853586
LINC00216,4.030614855,4.591100486,3.784071175,3.849609639
LINC00221,3.36825742,3.455967722,3.427590679,3.501058738
LINC00226,4.321826388,4.3817542335,4.5657075865,4.2026600565
LINC00238,2.985993459,2.923868467,2.768706325,3.124872035
LINC00240,4.191063082,4.829537163,3.917055683,5.523480778
LINC00242,5.053500238,5.204776158,4.531583334,5.090282903
LINC00244,4.694559151,4.753406112,4.139708721,4.695652496
LINC00260,4.912796882,4.944520857,5.307287971,5.501862781
