sample	chromosome	start	end	num.mark	seg.mean
TCGA.02.0006	22	46792759	46835981	5	-0.1766
TCGA.02.0006	22	46852206	47198144	30	-0.5515
TCGA.02.0006	22	47210005	48441572	116	-0.087
TCGA.02.0006	22	48451678	49039065	91	-0.4534
TCGA.02.0006	22	49044244	49204004	19	0.023
TCGA.02.0006	22	49216426	49565816	64	-0.4902
TCGA.02.0006	23	150831586	150842026	2	0.1305
TCGA.02.0006	23	150844089	154582414	456	0.8288
TCGA.02.0006	23	2710316	2812518	12	0.9035
TCGA.02.0006	23	2822627	2877425	12	0.4501
TCGA.02.0006	23	2886618	52916249	4006	0.9227
TCGA.02.0006	23	52921839	52966148	3	0.1332
TCGA.02.0006	23	52971245	150825077	6447	0.9263
TCGA.02.0006	24	10379512	10511255	8	-5.7855
TCGA.02.0006	24	10537808	12486140	16	-0.449
TCGA.02.0006	24	12502304	12741419	20	-2.2407
TCGA.02.0006	24	12772155	14352278	166	-4.0237
TCGA.02.0006	24	14356069	17981197	279	-3.5071
TCGA.02.0006	24	18006799	19771150	51	-4.4705
TCGA.02.0006	24	19786161	20083423	16	-2.6873
TCGA.02.0006	24	20087973	20366162	43	-4.7786
TCGA.02.0006	24	20384639	21036411	24	-3.4408
TCGA.02.0006	24	21043581	21317893	33	-4.6613
TCGA.02.0006	24	21324207	21645752	23	-3.1292
TCGA.02.0006	24	21666200	21995639	30	-4.2137
TCGA.02.0006	24	22002762	22054849	13	-5.7218
TCGA.02.0006	24	22058759	24685322	48	-4.0921
TCGA.02.0006	24	24754207	57440809	29	-0.6771
TCGA.02.0006	24	2710450	3219184	57	-3.912
TCGA.02.0006	24	3223585	6652868	96	-1.0077
TCGA.02.0006	24	6696721	7799614	151	-3.1872
TCGA.02.0006	24	7802397	8186454	60	-4.4384
TCGA.02.0006	24	8194312	8690572	75	-3.4905
TCGA.02.0006	24	8695195	8722552	6	-5.4632
TCGA.02.0006	24	8725366	8823361	9	-3.5748
TCGA.02.0006	24	8828716	8935134	11	-5.6492
TCGA.02.0006	24	8956792	10260135	29	-3.1179
TCGA.02.0006	3	135687613	135751598	8	0.215
TCGA.02.0006	3	135763063	142367637	516	0.0049
TCGA.02.0006	3	142382627	142480480	9	-0.1449
TCGA.02.0006	3	142489124	146048704	297	0.0439
TCGA.02.0006	3	146094213	163977334	1315	-0.2412
TCGA.02.0006	3	163987457	164101776	9	0.1174
TCGA.02.0006	3	164112873	176210281	903	-0.2352
TCGA.02.0006	3	176223669	196830270	1745	0.0335
TCGA.02.0006	3	196904349	196950095	10	-0.3315
TCGA.02.0006	3	196958467	199379566	264	0.0401
TCGA.02.0006	3	39066	135687343	10810	0.0199
TCGA.02.0006	4	106343769	191173837	5747	0.0398
TCGA.02.0006	4	41413	41413	1	NA
TCGA.02.0006	4	46772	68905670	4500	0.0266
TCGA.02.0006	4	69057735	69165814	11	-0.5561
TCGA.02.0006	4	69643272	70159690	49	0.0192
TCGA.02.0006	4	70184190	70184190	1	NA
TCGA.02.0006	4	70188454	70237778	6	-0.4746
TCGA.02.0006	4	70255674	83648322	1165	0.0337
TCGA.02.0006	4	83659096	106337133	1873	-0.2548
TCGA.02.0006	5	121551497	140196482	1666	0.0221
TCGA.02.0006	5	140203440	140216524	4	-0.9386
TCGA.02.0006	5	140221835	164344196	2021	0.0208
TCGA.02.0006	5	164370799	164612144	10	-0.3307
TCGA.02.0006	5	164638431	180194323	1341	0.0066
TCGA.02.0006	5	180342860	180355807	3	0.5991
TCGA.02.0006	5	180362342	180644810	43	-0.0901
TCGA.02.0006	5	67089053	69767948	128	-0.2249
TCGA.02.0006	5	70343857	70345552	2	0.4137
TCGA.02.0006	5	70422297	121536247	3521	-0.2352
TCGA.02.0006	5	75149	67051609	4505	0.0176
TCGA.02.0006	6	32567382	32629848	6	-1.0915
TCGA.02.0006	6	32634044	95535504	4556	0.0342
TCGA.02.0006	6	95582337	95611089	2	-1.0384
TCGA.02.0006	6	95641352	170867396	5738	0.0255
TCGA.02.0006	6	97634	32558677	2963	0.0198
TCGA.02.0006	7	140213	5593145	583	0.3501
TCGA.02.0006	7	38259147	38290450	8	0.9413
TCGA.02.0006	7	38296218	158811268	9897	0.3868
TCGA.02.0006	7	5598165	5604073	2	-0.2431
TCGA.02.0006	7	5613993	38254010	2751	0.3938
TCGA.02.0006	8	113318732	113355424	5	0.3569
TCGA.02.0006	8	113362666	146264846	2600	-0.0514
TCGA.02.0006	8	39368509	39499752	17	-4.804
TCGA.02.0006	8	39505256	39511632	2	-0.745
TCGA.02.0006	8	39535655	94094022	3621	0.0376
TCGA.02.0006	8	63810	7040596	627	-0.0255
TCGA.02.0006	8	7256229	7747772	6	-0.623
TCGA.02.0006	8	7789937	7789937	1	NA
TCGA.02.0006	8	8117271	39363050	2537	0.0237
TCGA.02.0006	8	94119579	97739645	301	-0.2461
TCGA.02.0006	8	97755298	113312932	1243	0.0349
TCGA.02.0006	9	140241876	140241876	1	NA
TCGA.02.0006	9	153131	21919810	1798	-0.0404
TCGA.02.0006	9	21926007	21926007	1	NA
TCGA.02.0006	9	21934037	22502565	38	-0.3502
TCGA.02.0006	9	22527010	35885033	955	-0.0176
TCGA.02.0006	9	35914336	36105651	25	0.1592
TCGA.02.0006	9	36111597	140193674	6585	-0.0322
TCGA.02.0007	1	201337550	203749218	265	3.4658
TCGA.02.0007	1	203757508	210416867	598	0.0195
TCGA.02.0007	1	210452828	210471113	2	-0.9509
TCGA.02.0007	1	210486958	210486958	1	NA
TCGA.02.0007	1	210500520	247190718	3033	0.0258
TCGA.02.0007	1	23684980	23839386	21	0.5815
TCGA.02.0007	1	23852384	201332879	13067	0.0232
TCGA.02.0007	1	554268	23674022	2258	-0.0107
TCGA.02.0007	10	115544	45554717	3435	0.0187
TCGA.02.0007	10	127578239	127603523	5	-0.0434
TCGA.02.0007	10	127612803	134760851	623	-0.8322
TCGA.02.0007	10	134767642	134943146	29	-0.5276
TCGA.02.0007	10	134947411	135356671	56	-0.7711
TCGA.02.0007	10	46371243	47161232	37	-0.2827
TCGA.02.0007	10	47172534	47172534	1	NA
TCGA.02.0007	10	47735472	50764988	209	-0.7997
TCGA.02.0007	10	51158614	51264997	18	-0.0543
TCGA.02.0007	10	51306200	51306200	1	NA
TCGA.02.0007	10	51450856	127563278	6621	-0.7993
TCGA.02.0007	11	102525402	134432265	2745	0.0063
TCGA.02.0007	11	182372	57256449	4497	0.0145
TCGA.02.0007	11	57261624	102518623	4193	-0.7368
TCGA.02.0007	12	33854	132289090	11167	0.0231
TCGA.02.0007	13	104367077	114123862	801	-0.0195
TCGA.02.0007	13	18065953	21893810	361	0.0403
TCGA.02.0007	13	21928179	23866772	159	-0.8353
TCGA.02.0007	13	23876766	24246994	41	0.0683
TCGA.02.0007	13	24254020	26760329	271	-0.8104
TCGA.02.0007	13	26766152	29569995	284	0.0136
TCGA.02.0007	13	29589008	104320668	5735	-0.789
TCGA.02.0007	14	105602756	105623070	3	-2.5899
TCGA.02.0007	14	105630089	106349756	78	-0.7354
TCGA.02.0007	14	18149473	20464483	201	0.0477
TCGA.02.0007	14	20469480	20634822	40	0.5822
TCGA.02.0007	14	20637904	22589130	270	0.1044
TCGA.02.0007	14	22592251	73047267	4477	-0.7969
TCGA.02.0007	14	73051686	73155855	15	-0.387
TCGA.02.0007	14	73159174	105594189	3112	-0.7932
TCGA.02.0007	15	18362555	100282819	8008	0.0186
TCGA.02.0007	16	28087	88690571	6794	0.0067
TCGA.02.0007	17	29169	37041493	3697	0.0145
TCGA.02.0007	17	37046097	37129483	13	0.6251
TCGA.02.0007	17	37134361	47373777	1153	-0.001
TCGA.02.0007	17	47383930	48363259	46	-0.7354
TCGA.02.0007	17	48388343	78653545	2748	0.0141
TCGA.02.0007	18	4316	76110964	5774	0.0294
TCGA.02.0007	19	35619553	40539029	365	-0.0083
TCGA.02.0007	19	40543992	40548081	2	-2.2266
TCGA.02.0007	19	40556205	63784327	2793	-0.024
TCGA.02.0007	19	64418	35609465	2817	0.4438
TCGA.02.0007	2	20341	242717016	18534	0.0256
TCGA.02.0007	20	8747	62379059	5331	0.021
TCGA.02.0007	21	9896630	46914686	3362	0.0332
TCGA.02.0007	22	14504218	20431215	537	-0.0034
TCGA.02.0007	22	20440182	22093846	192	-0.7902
TCGA.02.0007	22	22104072	22131936	3	0.075
TCGA.02.0007	22	22136269	22696162	91	-0.7264
TCGA.02.0007	22	22701205	22725305	6	-2.3892
TCGA.02.0007	22	22731196	49565816	3250	-0.7797
TCGA.02.0007	23	2710316	4656112	155	0.0104
TCGA.02.0007	23	4665075	5364960	46	-0.7426
TCGA.02.0007	23	5380007	6663705	86	0.0601
TCGA.02.0007	23	6715268	6765142	2	-1.2302
TCGA.02.0007	23	6817735	6854519	2	-0.7752
TCGA.02.0007	23	6882270	154582414	10647	0.031
TCGA.02.0007	24	2710450	2724264	5	NA
TCGA.02.0007	24	2728750	57440809	1288	0.0722
TCGA.02.0007	3	39066	199379566	15886	0.0217
TCGA.02.0007	4	114477242	114601023	14	0.5339
TCGA.02.0007	4	114612726	191173837	5100	0.0389
TCGA.02.0007	4	41413	114459181	8239	0.0319
TCGA.02.0007	5	139457849	139603463	19	0.3907
TCGA.02.0007	5	139619227	180644810	3508	0.0126
TCGA.02.0007	5	75149	139449327	9717	0.0369
TCGA.02.0007	6	170762955	170867396	3	0.0712
TCGA.02.0007	6	71156046	170748662	7351	-0.793
TCGA.02.0007	6	97634	71128478	5911	0.0202
TCGA.02.0007	7	102598496	102716418	4	0.0915
TCGA.02.0007	7	102726927	112912515	884	-0.7466
TCGA.02.0007	7	112971171	140778283	2414	0.0437
TCGA.02.0007	7	140213	5252229	542	0.8575
TCGA.02.0007	7	140784501	140981411	21	0.5123
TCGA.02.0007	7	140987705	141408013	58	0.094
TCGA.02.0007	7	141413352	141438504	3	0.9289
TCGA.02.0007	7	141452085	158811268	1677	0.0272
TCGA.02.0007	7	43983679	44020860	2	-0.2472
TCGA.02.0007	7	44050079	64582493	1147	0.8721
TCGA.02.0007	7	5280622	5366097	10	0.3891
TCGA.02.0007	7	5373927	43966300	3271	0.9138
TCGA.02.0007	7	64612157	64998208	19	0.3352
TCGA.02.0007	7	65008956	76475360	873	0.0171
TCGA.02.0007	7	76590451	89571310	1004	-0.7523
TCGA.02.0007	7	89586775	89622466	3	0.5353
TCGA.02.0007	7	89630189	97340676	701	-0.7642
TCGA.02.0007	7	97355553	97490817	8	-0.1186
TCGA.02.0007	7	97527320	102594986	600	-0.747
TCGA.02.0007	8	63810	146264846	10960	0.0138
TCGA.02.0007	9	140241876	140241876	1	NA
TCGA.02.0007	9	153131	20141095	1601	0.0251
TCGA.02.0007	9	20166373	24376546	331	-0.8154
TCGA.02.0007	9	24416310	140193674	7470	0.0067
TCGA.02.0009	1	103956767	103965227	2	-0.7739
TCGA.02.0009	1	103965274	150823073	1873	0.0036
TCGA.02.0009	1	14461404	15555971	96	-0.863
TCGA.02.0009	1	150836484	150848509	4	-1.3185
TCGA.02.0009	1	150852858	194978218	3872	-0.005
TCGA.02.0009	1	15564863	15762954	33	-0.0114
TCGA.02.0009	1	15772637	15933808	23	-0.8066
TCGA.02.0009	1	15938660	19442348	349	-0.0046
TCGA.02.0009	1	19449541	21598210	221	-0.7545
TCGA.02.0009	1	195005520	195067764	8	-0.4342
TCGA.02.0009	1	195091758	247190718	4469	-0.0034
TCGA.02.0009	1	21610306	21672718	5	-0.0781
TCGA.02.0009	1	21685978	22122996	50	-0.7814
TCGA.02.0009	1	22128652	22128652	1	NA
TCGA.02.0009	1	22140332	22248230	12	-0.5506
TCGA.02.0009	1	22255559	72533856	4675	0.018
TCGA.02.0009	1	554268	14427112	1332	-0.0052
TCGA.02.0009	1	72550248	72568009	2	-2.5664
TCGA.02.0009	1	72602597	93677614	1511	-0.0067
TCGA.02.0009	1	93691834	93808918	13	0.2293
TCGA.02.0009	1	93815449	103932025	694	-0.0028
TCGA.02.0009	10	115544	38669536	3169	-0.8001
TCGA.02.0009	10	127578239	127603523	5	-0.1688
TCGA.02.0009	10	127612803	135356671	708	-0.8891
TCGA.02.0009	10	38682265	42175348	12	-0.0915
TCGA.02.0009	10	42184626	51242921	513	-0.8304
TCGA.02.0009	10	51249106	51581040	12	-0.4511
TCGA.02.0009	10	51672831	67962418	1139	-0.8508
TCGA.02.0009	10	67974175	67988973	2	-3.3365
TCGA.02.0009	10	68000696	69636648	175	-0.8167
TCGA.02.0009	10	69641558	69661546	4	-0.2153
TCGA.02.0009	10	69665471	81825218	1184	-0.7769
TCGA.02.0009	10	81829259	82021611	23	-0.5621
TCGA.02.0009	10	82025483	127563278	4089	-0.8066
TCGA.02.0009	11	13672868	14279685	52	0.4775
TCGA.02.0009	11	14287295	134432265	9864	-0.0077
TCGA.02.0009	11	182372	234177	13	-0.0622
TCGA.02.0009	11	241529	865680	107	0.3561
TCGA.02.0009	11	7762277	7783344	4	-0.8248
TCGA.02.0009	11	7797993	13662234	566	-0.0085
TCGA.02.0009	11	878571	7757329	829	-0.0397
TCGA.02.0009	12	108467038	109021285	63	0.5246
TCGA.02.0009	12	109030516	132289090	2097	0.0136
TCGA.02.0009	12	33854	9452803	1015	-0.0092
TCGA.02.0009	12	63340667	63346598	2	0.7548
TCGA.02.0009	12	63357829	108458726	3396	1e-04
TCGA.02.0009	12	9528590	9585156	3	1.0558
TCGA.02.0009	12	9613074	63330914	4591	0.0095
TCGA.02.0009	13	114123862	114123862	1	NA
TCGA.02.0009	13	18065953	50776362	3204	0.0083
TCGA.02.0009	13	50788577	53419496	225	-0.7792
TCGA.02.0009	13	53455716	54134222	26	-0.0696
TCGA.02.0009	13	54154679	55726637	59	-0.8627
TCGA.02.0009	13	55747119	114114513	4137	-0.0198
TCGA.02.0009	14	105602756	105630089	4	-0.6738
TCGA.02.0009	14	105643293	105845658	23	-0.0916
TCGA.02.0009	14	105857193	105857193	1	NA
TCGA.02.0009	14	105863067	106002179	14	-0.5484
TCGA.02.0009	14	106017453	106349756	39	-0.016
TCGA.02.0009	14	18149473	21523818	364	0.0078
TCGA.02.0009	14	21529816	22012263	60	0.2671
TCGA.02.0009	14	22022060	105594189	7691	0.0029
TCGA.02.0009	15	18362555	100282819	8008	0.0037
TCGA.02.0009	16	20759437	22338034	149	-0.7236
TCGA.02.0009	16	22347772	22713950	6	-0.1072
TCGA.02.0009	16	22731661	28133442	483	-0.7815
TCGA.02.0009	16	2536690	2982216	67	-0.0467
TCGA.02.0009	16	28087	2528826	385	-0.6955
TCGA.02.0009	16	28144961	28399626	15	-0.0484
TCGA.02.0009	16	28406033	28406033	1	NA
TCGA.02.0009	16	28411304	31862577	402	-0.4721
TCGA.02.0009	16	2992344	6322377	352	-0.7066
TCGA.02.0009	16	31958973	33875313	38	-0.0379
TCGA.02.0009	16	34059589	68609665	1893	-0.5561
TCGA.02.0009	16	6328649	6352322	3	0.2296
TCGA.02.0009	16	6359126	6903958	70	-0.815
TCGA.02.0009	16	68610496	68667006	4	0.032
TCGA.02.0009	16	68679377	69397102	78	-0.4748
TCGA.02.0009	16	6912249	20751896	1043	0.0213
TCGA.02.0009	16	69409493	69753919	38	-0.2384
TCGA.02.0009	16	69763173	72937352	277	-0.5873
TCGA.02.0009	16	72955519	73030029	5	-0.0892
TCGA.02.0009	16	73043507	73800145	76	-0.5244
TCGA.02.0009	16	73803521	73815706	4	-1.1956
TCGA.02.0009	16	73818855	79911711	491	-0.5787
TCGA.02.0009	16	79924776	80368194	44	-0.0535
TCGA.02.0009	16	80377385	86560114	604	-0.826
TCGA.02.0009	16	86571161	87018689	35	-0.1644
TCGA.02.0009	16	87033189	87033189	1	NA
TCGA.02.0009	16	87034408	87162501	16	-0.7197
TCGA.02.0009	16	87170962	88690571	214	-0.0482
TCGA.02.0009	17	24055267	24536806	68	0.4612
TCGA.02.0009	17	24549458	78653545	5276	0.0206
TCGA.02.0009	17	29169	24045517	2313	0.0206
TCGA.02.0009	18	121700	76110964	5771	-0.0187
TCGA.02.0009	18	4316	75432	3	-0.5006
TCGA.02.0009	19	10946025	11411877	61	0.8845
TCGA.02.0009	19	11422747	11504726	12	0.4861
TCGA.02.0009	19	11510636	11580137	13	0.0614
TCGA.02.0009	19	11589825	13033606	182	0.4912
TCGA.02.0009	19	13043391	13079255	8	-0.0684
TCGA.02.0009	19	13085332	13783923	62	0.4788
TCGA.02.0009	19	13788955	13820920	7	-0.0706
TCGA.02.0009	19	13828355	13828355	1	NA
TCGA.02.0009	19	13831395	14346787	53	0.4398
TCGA.02.0009	19	14353893	14488187	19	0.0207
TCGA.02.0009	19	14493773	18507874	482	0.4934
TCGA.02.0009	19	18512868	18691264	22	0.241
TCGA.02.0009	19	18700209	40539029	977	0.5097
TCGA.02.0009	19	2044877	2209194	21	-0.019
TCGA.02.0009	19	2213714	2705039	57	0.5197
TCGA.02.0009	19	2715024	3325084	73	0.811
TCGA.02.0009	19	3342864	4062361	89	0.2842
TCGA.02.0009	19	40543992	40556205	3	-0.4665
TCGA.02.0009	19	40562762	40908660	49	0.4974
TCGA.02.0009	19	4069876	4777194	94	0.5058
TCGA.02.0009	19	40912488	41086838	33	0.2453
TCGA.02.0009	19	41087126	41421500	44	0.5592
TCGA.02.0009	19	41430836	41641964	21	0.146
TCGA.02.0009	19	41658526	46096429	500	0.4992
TCGA.02.0009	19	46105483	46171032	6	-0.181
TCGA.02.0009	19	46181548	48534223	221	0.4326
TCGA.02.0009	19	4784151	4863575	14	-0.0311
TCGA.02.0009	19	48551450	48576507	5	-0.119
TCGA.02.0009	19	48583120	49395455	115	0.5144
TCGA.02.0009	19	4868981	5480734	50	0.4419
TCGA.02.0009	19	49412848	49475714	8	-0.1139
TCGA.02.0009	19	49484904	49980503	53	0.4913
TCGA.02.0009	19	49989158	50059087	10	0.0563
TCGA.02.0009	19	50072105	50564023	70	0.4502
TCGA.02.0009	19	50575092	50610081	7	0.0327
TCGA.02.0009	19	50612628	51728201	132	0.4929
TCGA.02.0009	19	51752964	51864365	15	0.0672
TCGA.02.0009	19	51881246	52086307	26	0.314
TCGA.02.0009	19	52096843	52535369	51	-0.0768
TCGA.02.0009	19	52542167	53640213	128	0.4793
TCGA.02.0009	19	53646847	53780302	19	-0.1146
TCGA.02.0009	19	53785831	53913284	23	-0.4614
TCGA.02.0009	19	53917176	54311973	62	-0.006
TCGA.02.0009	19	54313482	54367111	9	-0.7371
TCGA.02.0009	19	54384563	55703886	169	-0.0639
TCGA.02.0009	19	5494867	5705121	24	0.065
TCGA.02.0009	19	55717955	55816328	7	-0.6867
TCGA.02.0009	19	55824192	56716345	130	-0.0661
TCGA.02.0009	19	56723310	56795493	10	-0.6771
TCGA.02.0009	19	56808618	59541594	346	-0.0208
TCGA.02.0009	19	5714239	6308793	70	0.4131
TCGA.02.0009	19	59548257	59739387	27	0.3405
TCGA.02.0009	19	59744757	60126472	35	-0.0506
TCGA.02.0009	19	60132603	63784327	461	0.4738
TCGA.02.0009	19	6314049	6500188	33	-0.0362
TCGA.02.0009	19	64418	2035512	258	0.4535
TCGA.02.0009	19	6513127	6688798	17	0.4796
TCGA.02.0009	19	6693845	6802818	14	0.0069
TCGA.02.0009	19	6814150	10938733	469	0.4804
TCGA.02.0009	2	20341	24210620	1658	-0.0396
TCGA.02.0009	2	24215732	24939228	70	0.5568
TCGA.02.0009	2	24952904	42874620	1601	0.0098
TCGA.02.0009	2	42882323	43472515	37	0.5464
TCGA.02.0009	2	43478668	50525053	644	0.0046
TCGA.02.0009	2	50534299	51090504	64	0.5298
TCGA.02.0009	2	51105002	242717016	14460	-0.0059
TCGA.02.0009	20	8747	62379059	5331	-0.0134
TCGA.02.0009	21	9896630	46914686	3362	-0.0145
TCGA.02.0009	22	14504218	22643915	815	0.0032
TCGA.02.0009	22	22644243	22720195	13	0.3622
TCGA.02.0009	22	22725305	49565816	3251	-0.0055
TCGA.02.0009	23	2710316	2812518	12	0.9624
TCGA.02.0009	23	2822627	2850957	7	0.2172
TCGA.02.0009	23	2854934	88117349	6092	0.8754
TCGA.02.0009	23	88139792	92289605	114	0.6039
TCGA.02.0009	23	92303812	154582414	4713	0.8619
TCGA.02.0009	24	10379512	10511255	8	-5.2924
TCGA.02.0009	24	10537808	12401995	12	-0.0611
TCGA.02.0009	24	12412724	12741419	24	-1.7521
TCGA.02.0009	24	12772155	12909643	8	-3.0608
TCGA.02.0009	24	12921790	12973899	4	-4.7673
TCGA.02.0009	24	12994186	13031202	5	-1.3025
TCGA.02.0009	24	13052633	14340202	147	-3.9374
TCGA.02.0009	24	14342834	14941202	56	-3.2086
TCGA.02.0009	24	14952770	14952770	1	NA
TCGA.02.0009	24	14969835	15062957	6	-0.7709
TCGA.02.0009	24	15089058	15564959	78	-3.4534
TCGA.02.0009	24	15587741	15682936	6	-0.646
TCGA.02.0009	24	15707307	15743117	3	-2.9123
TCGA.02.0009	24	15761232	15873423	6	-5.1896
TCGA.02.0009	24	15892492	15969469	5	-2.9355
TCGA.02.0009	24	15980898	16343057	21	-2.0644
TCGA.02.0009	24	16362978	20083423	166	-3.3226
TCGA.02.0009	24	20087973	21317893	100	-4.109
TCGA.02.0009	24	21324207	21534077	18	-2.6421
TCGA.02.0009	24	21559551	22930737	94	-4.0067
TCGA.02.0009	24	23283689	57440809	31	-0.6361
TCGA.02.0009	24	2710450	2971261	52	-3.7514
TCGA.02.0009	24	2985564	6652868	101	-0.9414
TCGA.02.0009	24	6696721	7286542	95	-2.6976
TCGA.02.0009	24	7289497	7631265	24	-4.05
TCGA.02.0009	24	7645171	7799614	32	-2.0904
TCGA.02.0009	24	7802397	8186454	60	-4.0154
TCGA.02.0009	24	8194312	8641679	64	-3.3037
TCGA.02.0009	24	8647327	8695195	12	-1.9302
TCGA.02.0009	24	8701183	8725366	6	-5.2722
TCGA.02.0009	24	8730100	8823361	8	-2.9985
TCGA.02.0009	24	8828716	9132086	18	-4.5702
TCGA.02.0009	24	9145335	10260135	22	-2.3397
TCGA.02.0009	3	182175761	182877971	36	0.599
TCGA.02.0009	3	182889729	199379566	1573	0.012
TCGA.02.0009	3	39066	48899792	4134	-0.0146
TCGA.02.0009	3	48908056	49573900	99	0.5375
TCGA.02.0009	3	49584858	182168722	10044	-0.0094
TCGA.02.0009	4	41413	68905670	4501	-0.0108
TCGA.02.0009	4	69057735	69165814	11	-0.56
TCGA.02.0009	4	69643272	191173837	8841	-0.0024
TCGA.02.0009	5	140184763	140196482	5	-0.3043
TCGA.02.0009	5	140203440	140207585	2	-2.6226
TCGA.02.0009	5	140213216	140216524	2	-0.9322
TCGA.02.0009	5	140221835	180644810	3418	-0.0094
TCGA.02.0009	5	75149	140178231	9817	-0.009
TCGA.02.0009	6	165645537	165650610	2	-2.2483
TCGA.02.0009	6	165657596	170867396	471	-0.0545
TCGA.02.0009	6	252939	347016	11	-0.4666
TCGA.02.0009	6	32558677	32600962	5	-1.2635
TCGA.02.0009	6	32605300	32702995	9	0.0019
TCGA.02.0009	6	32711957	32728487	4	-0.9506
TCGA.02.0009	6	32732764	165640218	9812	-0.0021
TCGA.02.0009	6	352463	32519935	2940	0.0019
TCGA.02.0009	6	97634	238441	11	-0.0333
TCGA.02.0009	7	133439454	133447868	2	-1.3156
TCGA.02.0009	7	133459759	133459759	1	NA
TCGA.02.0009	7	133465974	141687978	821	0.5339
TCGA.02.0009	7	140213	5584342	582	0.4631
TCGA.02.0009	7	141705163	141711513	2	1.7765
TCGA.02.0009	7	141720324	142738705	137	0.4984
TCGA.02.0009	7	142746762	142798461	12	0.1759
TCGA.02.0009	7	142803320	143514962	74	0.5384
TCGA.02.0009	7	143582864	143584350	3	-0.3085
TCGA.02.0009	7	143705425	143705425	1	NA
TCGA.02.0009	7	143706194	158811268	1422	0.4819
TCGA.02.0009	7	38259147	38397824	21	0.7877
TCGA.02.0009	7	38405899	54566257	1207	0.4839
TCGA.02.0009	7	54572103	55065094	34	5.9717
TCGA.02.0009	7	55071159	55077476	2	NA
TCGA.02.0009	7	55085026	55177593	11	4.1183
TCGA.02.0009	7	55191696	55295156	11	5.8902
TCGA.02.0009	7	55315116	55315116	1	NA
TCGA.02.0009	7	55349637	133414697	6143	0.5146
TCGA.02.0009	7	5593145	5593145	1	NA
TCGA.02.0009	7	5598165	5604073	2	-0.3406
TCGA.02.0009	7	5613993	38254010	2751	0.5105
TCGA.02.0009	8	112482952	112544664	3	-0.9073
TCGA.02.0009	8	112572287	146264846	2629	-0.0261
TCGA.02.0009	8	11903901	25114132	1004	-0.0086
TCGA.02.0009	8	166452	320897	17	-0.8713
TCGA.02.0009	8	25120552	25125700	2	1.2358
TCGA.02.0009	8	25130780	25559867	46	0.0077
TCGA.02.0009	8	25581400	26341902	68	-0.8317
TCGA.02.0009	8	26353258	26473263	13	0.0066
TCGA.02.0009	8	26491533	26531495	6	-0.9738
TCGA.02.0009	8	26537055	39341524	1037	0.0058
TCGA.02.0009	8	330992	377733	6	-0.4069
TCGA.02.0009	8	391354	4376058	408	-0.9066
TCGA.02.0009	8	39356595	39356595	1	NA
TCGA.02.0009	8	39363050	39505256	19	0.4179
TCGA.02.0009	8	39511632	112461822	5139	5e-04
TCGA.02.0009	8	4383214	5091731	66	-0.042
TCGA.02.0009	8	5163725	6907624	125	-0.837
TCGA.02.0009	8	63810	90816	2	0.3018
TCGA.02.0009	8	6913276	8132139	12	-0.3778
TCGA.02.0009	8	8140070	11897919	357	-0.8167
TCGA.02.0009	9	10221142	10239116	2	-1.0156
TCGA.02.0009	9	10258438	10286985	3	0.0512
TCGA.02.0009	9	10296637	11858524	67	-0.8636
TCGA.02.0009	9	1060429	6062942	488	-0.8296
TCGA.02.0009	9	11894249	12332481	19	1.0183
TCGA.02.0009	9	12347014	13173475	53	-0.01
TCGA.02.0009	9	13182268	14118789	43	-0.8028
TCGA.02.0009	9	140145683	140193674	3	-0.7669
TCGA.02.0009	9	140241876	140241876	1	NA
TCGA.02.0009	9	14129669	14234957	12	-0.0985
TCGA.02.0009	9	14243220	14765761	49	-0.8268
TCGA.02.0009	9	14782811	15250627	43	0.0351
TCGA.02.0009	9	15257912	17047595	151	-0.8235
TCGA.02.0009	9	153131	449017	31	-0.7918
TCGA.02.0009	9	17084310	17162718	10	0.0546
TCGA.02.0009	9	17176326	19716199	212	-0.7938
TCGA.02.0009	9	19732116	22905506	282	-2.9596
TCGA.02.0009	9	22919521	23092507	9	-0.7945
TCGA.02.0009	9	23122133	24279661	62	-3.0175
TCGA.02.0009	9	24300474	25057423	22	-0.5939
TCGA.02.0009	9	25081725	25377669	11	0.1293
