"","gene_id","eff_length"
"823","ENSG00000060762.17",1546
"824","ENSG00000060971.16",7106
"825","ENSG00000060982.13",11775
"826","ENSG00000061273.16",9928
"827","ENSG00000061337.14",5706
"828","ENSG00000061455.10",9350
"829","ENSG00000061492.10",2089
"830","ENSG00000061656.8",2240
"831","ENSG00000061676.13",22520
"832","ENSG00000061794.11",1979
"833","ENSG00000061918.11",3724
"834","ENSG00000061936.8",10157
"835","ENSG00000061938.15",11297
"836","ENSG00000061987.13",16014
"837","ENSG00000062038.12",6236
"838","ENSG00000062096.13",2204
"839","ENSG00000062194.14",6472
"840","ENSG00000062282.13",7905
"841","ENSG00000062370.15",3848
"842","ENSG00000062485.17",6402
"843","ENSG00000062524.14",3490
"844","ENSG00000062582.12",2613
"845","ENSG00000062598.16",6598
"846","ENSG00000062650.16",7280
"847","ENSG00000062716.9",6916
"848","ENSG00000062725.8",9876
"849","ENSG00000062822.11",4858
"850","ENSG00000063015.18",5115
"851","ENSG00000063046.16",6146
"852","ENSG00000063127.14",3599
"853","ENSG00000063169.9",7507
"854","ENSG00000063176.14",6009
"855","ENSG00000063177.11",4209
"856","ENSG00000063180.7",2075
"857","ENSG00000063241.6",4408
"858","ENSG00000063244.11",4115
"859","ENSG00000063245.13",17616
"860","ENSG00000063322.12",3835
"861","ENSG00000063438.15",7678
"862","ENSG00000063515.2",1033
"863","ENSG00000063587.13",8139
"864","ENSG00000063601.15",6323
"865","ENSG00000063660.7",6516
"866","ENSG00000063761.14",5317
"867","ENSG00000063854.11",5975
"868","ENSG00000063978.14",7270
"869","ENSG00000064012.20",7243
"870","ENSG00000064042.16",10862
"871","ENSG00000064102.13",3345
"872","ENSG00000064115.9",3888
"873","ENSG00000064195.7",2715
"874","ENSG00000064199.5",5205
"875","ENSG00000064201.14",3793
"876","ENSG00000064205.9",4981
"877","ENSG00000064218.4",2387
"878","ENSG00000064225.11",6288
"879","ENSG00000064270.11",7352
"880","ENSG00000064300.7",4150
"881","ENSG00000064309.13",10600
"882","ENSG00000064313.10",6547
"883","ENSG00000064393.14",15402
"884","ENSG00000064419.12",4676
"885","ENSG00000064489.20",1931
"886","ENSG00000064490.12",2503
"887","ENSG00000064545.13",3281
"888","ENSG00000064547.12",2980
"889","ENSG00000064601.15",5856
"890","ENSG00000064607.15",7744
"891","ENSG00000064651.12",10664
"892","ENSG00000064652.9",3550
"893","ENSG00000064655.17",3618
"894","ENSG00000064666.13",3645
"895","ENSG00000064687.11",8367
"896","ENSG00000064692.17",7325
"897","ENSG00000064703.10",6019
"898","ENSG00000064726.8",4169
"899","ENSG00000064763.9",5411
"900","ENSG00000064787.11",8186
"901","ENSG00000064835.9",1569
"902","ENSG00000064886.12",3295
"903","ENSG00000064932.14",6626
"904","ENSG00000064933.15",5448
"905","ENSG00000064961.17",3857
"906","ENSG00000064989.11",6144
"907","ENSG00000064995.15",1580
"908","ENSG00000064999.13",6777
"909","ENSG00000065000.14",8601
"910","ENSG00000065029.13",6789
"911","ENSG00000065054.12",3550
"912","ENSG00000065057.6",2430
"913","ENSG00000065060.15",9908
"914","ENSG00000065135.8",27174
"915","ENSG00000065150.17",9671
"916","ENSG00000065154.10",3388
"917","ENSG00000065183.14",10275
"918","ENSG00000065243.17",6897
"919","ENSG00000065268.9",2357
"920","ENSG00000065308.4",6908
"921","ENSG00000065320.7",6383
"922","ENSG00000065325.11",6052
"923","ENSG00000065328.15",5454
"924","ENSG00000065357.18",10215
"925","ENSG00000065361.13",8658
"926","ENSG00000065371.16",4518
"927","ENSG00000065413.15",11665
"928","ENSG00000065427.13",4065
"929","ENSG00000065457.9",4486
"930","ENSG00000065485.16",4030
"931","ENSG00000065491.8",3462
"932","ENSG00000065518.7",1889
"933","ENSG00000065526.9",13294
"934","ENSG00000065534.17",22167
"935","ENSG00000065548.16",3125
"936","ENSG00000065559.13",5714
"937","ENSG00000065600.11",2914
"938","ENSG00000065609.13",6651
"939","ENSG00000065613.12",7974
"940","ENSG00000065615.12",9635
"941","ENSG00000065618.15",6426
"942","ENSG00000065621.13",9921
"943","ENSG00000065665.19",3916
"944","ENSG00000065675.13",3295
"945","ENSG00000065717.13",4038
"946","ENSG00000065802.10",7410
"947","ENSG00000065809.12",7019
"948","ENSG00000065833.8",3371
"949","ENSG00000065882.14",9032
"950","ENSG00000065883.13",8921
"951","ENSG00000065911.10",4870
"952","ENSG00000065923.8",10033
"953","ENSG00000065970.7",6296
"954","ENSG00000065978.16",1930
"955","ENSG00000065989.14",6646
"956","ENSG00000066027.10",3825
"957","ENSG00000066032.17",7535
"958","ENSG00000066044.12",7063
"959","ENSG00000066056.12",6694
"960","ENSG00000066084.11",10361
"961","ENSG00000066117.13",5136
"962","ENSG00000066135.11",5172
"963","ENSG00000066136.18",6068
"964","ENSG00000066185.11",2195
"965","ENSG00000066230.9",2783
"966","ENSG00000066248.13",4678
"967","ENSG00000066279.15",10938
"968","ENSG00000066294.13",9255
"969","ENSG00000066322.11",2507
"970","ENSG00000066336.10",2069
"971","ENSG00000066379.13",3672
"972","ENSG00000066382.15",8197
"973","ENSG00000066405.11",3880
"974","ENSG00000066422.4",7416
"975","ENSG00000066427.20",28202
"976","ENSG00000066455.11",3295
"977","ENSG00000066468.19",7486
"978","ENSG00000066557.5",2884
"979","ENSG00000066583.10",1940
"980","ENSG00000066629.15",8899
"981","ENSG00000066651.16",2690
"982","ENSG00000066654.11",5092
"983","ENSG00000066697.13",3253
"984","ENSG00000066735.13",6756
"985","ENSG00000066739.10",14778
"986","ENSG00000066777.7",10970
"987","ENSG00000066813.13",8158
"988","ENSG00000066827.14",8900
"989","ENSG00000066855.14",4629
"990","ENSG00000066923.16",8583
"991","ENSG00000066926.9",4473
"992","ENSG00000066933.14",20253
"993","ENSG00000067048.15",5738
"994","ENSG00000067057.15",4836
"995","ENSG00000067064.9",3589
"996","ENSG00000067066.15",12618
"997","ENSG00000067082.13",6139
"998","ENSG00000067113.15",2016
"999","ENSG00000067141.15",8117
"1000","ENSG00000067167.6",3878
"1001","ENSG00000067177.13",6350
"1002","ENSG00000067182.6",4005
"1003","ENSG00000067191.14",7094
"1004","ENSG00000067208.13",8276
"1005","ENSG00000067221.12",10461
"1006","ENSG00000067225.16",8571
"1007","ENSG00000067248.8",4734
"1008","ENSG00000067334.12",7519
"1009","ENSG00000067365.13",8254
"1010","ENSG00000067369.12",12991
"1011","ENSG00000067445.19",6716
"1012","ENSG00000067533.5",7883
"1013","ENSG00000067560.9",2582
"1014","ENSG00000067596.9",9302
"1015","ENSG00000067601.7",1060
"1016","ENSG00000067606.14",7636
"1017","ENSG00000067646.10",5527
"1018","ENSG00000067704.9",4165
"1019","ENSG00000067715.12",6494
"1020","ENSG00000067798.12",11153
"1021","ENSG00000067829.17",2717
"1022","ENSG00000067836.11",3683
"1023","ENSG00000067840.11",4341
"1024","ENSG00000067842.16",7534
"1025","ENSG00000067900.6",11064
"1026","ENSG00000067955.12",4129
"1027","ENSG00000067992.11",2695
"1028","ENSG00000068001.12",4545
"1029","ENSG00000068024.15",13368
"1030","ENSG00000068028.16",3683
"1031","ENSG00000068078.16",4834
"1032","ENSG00000068079.6",1973
"1033","ENSG00000068097.13",4868
"1034","ENSG00000068120.13",4032
"1035","ENSG00000068137.13",4803
"1036","ENSG00000068305.16",6925
"1037","ENSG00000068308.12",3592
"1038","ENSG00000068323.15",4283
"1039","ENSG00000068354.14",4223
"1040","ENSG00000068366.18",6415
"1041","ENSG00000068383.17",3706
"1042","ENSG00000068394.10",1742
"1043","ENSG00000068400.12",6841
"1044","ENSG00000068438.13",2872
"1045","ENSG00000068489.11",4080
"1046","ENSG00000068615.15",5193
"1047","ENSG00000068650.17",13733
"1048","ENSG00000068654.14",13519
"1049","ENSG00000068697.6",1946
"1050","ENSG00000068724.14",6949
"1051","ENSG00000068745.13",5624
"1052","ENSG00000068781.19",4302
"1053","ENSG00000068784.11",5045
"1054","ENSG00000068796.15",4774
"1055","ENSG00000068831.17",6084
"1056","ENSG00000068878.13",10241
"1057","ENSG00000068885.13",7175
"1058","ENSG00000068903.18",6224
"1059","ENSG00000068912.12",2592
"1060","ENSG00000068971.12",3376
"1061","ENSG00000068976.12",4981
"1062","ENSG00000068985.4",665
"1063","ENSG00000069011.14",3511
"1064","ENSG00000069018.16",3185
"1065","ENSG00000069020.17",14675
"1066","ENSG00000069122.17",6650
"1067","ENSG00000069188.15",11607
"1068","ENSG00000069206.14",4483
"1069","ENSG00000069248.11",6080
"1070","ENSG00000069275.12",6546
"1071","ENSG00000069329.14",9733
"1072","ENSG00000069345.10",5065
"1073","ENSG00000069399.11",3242
"1074","ENSG00000069424.13",9534
"1075","ENSG00000069431.9",11421
"1076","ENSG00000069482.6",1300
"1077","ENSG00000069493.13",6957
"1078","ENSG00000069509.5",1399
"1079","ENSG00000069535.13",2891
"1080","ENSG00000069667.14",17040
"1081","ENSG00000069696.6",1477
"1082","ENSG00000069702.9",8705
"1083","ENSG00000069712.10",4556
"1084","ENSG00000069764.8",1116
"1085","ENSG00000069812.10",5407
"1086","ENSG00000069849.9",2584
"1087","ENSG00000069869.14",9097
"1088","ENSG00000069943.8",4542
"1089","ENSG00000069956.10",6388
"1090","ENSG00000069966.17",13302
"1091","ENSG00000069974.14",5605
"1092","ENSG00000069998.11",4936
"1093","ENSG00000070010.17",8736
"1094","ENSG00000070018.7",10337
"1095","ENSG00000070019.4",4177
"1096","ENSG00000070031.3",366
"1097","ENSG00000070047.10",5769
"1098","ENSG00000070061.13",6048
"1099","ENSG00000070081.14",8995
"1100","ENSG00000070087.12",3440
"1101","ENSG00000070159.12",9995
"1102","ENSG00000070182.16",14772
"1103","ENSG00000070190.11",4548
"1104","ENSG00000070193.4",3011
"1105","ENSG00000070214.14",12172
"1106","ENSG00000070269.12",8077
"1107","ENSG00000070366.12",10554
"1108","ENSG00000070367.14",12575
"1109","ENSG00000070371.14",10049
"1110","ENSG00000070388.10",2110
"1111","ENSG00000070404.8",3050
"1112","ENSG00000070413.17",5636
"1113","ENSG00000070423.16",3496
"1114","ENSG00000070444.13",8728
"1115","ENSG00000070476.13",7357
"1116","ENSG00000070495.13",5969
"1117","ENSG00000070501.10",4106
"1118","ENSG00000070526.13",3448
"1119","ENSG00000070540.11",3402
"1120","ENSG00000070601.8",5867
"1121","ENSG00000070610.13",4803
"1122","ENSG00000070614.13",9529
"1123","ENSG00000070669.15",4455
"1124","ENSG00000070718.10",6276
"1125","ENSG00000070729.12",7298
"1126","ENSG00000070731.8",7558
"1127","ENSG00000070748.16",2994
"1128","ENSG00000070756.12",4752
"1129","ENSG00000070759.15",3322
"1130","ENSG00000070761.6",2375
"1131","ENSG00000070770.7",6905
"1132","ENSG00000070778.11",7396
"1133","ENSG00000070785.15",3411
"1134","ENSG00000070808.14",6150
"1135","ENSG00000070814.16",11278
"1136","ENSG00000070831.14",3598
"1137","ENSG00000070882.11",8100
"1138","ENSG00000070886.9",5358
"1139","ENSG00000070915.8",6180
"1140","ENSG00000070950.8",6983
"1141","ENSG00000070961.13",9493
"1142","ENSG00000070985.12",3962
"1143","ENSG00000071051.12",2990
"1144","ENSG00000071054.14",11961
"1145","ENSG00000071073.11",9630
"1146","ENSG00000071082.9",5791
"1147","ENSG00000071127.15",7827
"1148","ENSG00000071189.20",16418
"1149","ENSG00000071203.8",1839
"1150","ENSG00000071205.10",10759
"1151","ENSG00000071242.10",8243
"1152","ENSG00000071243.14",5214
"1153","ENSG00000071246.9",6502
"1154","ENSG00000071282.10",9955
"1155","ENSG00000071462.10",7944
"1156","ENSG00000071537.12",9559
"1157","ENSG00000071539.12",3560
"1158","ENSG00000071553.15",4884
"1159","ENSG00000071564.13",6080
"1160","ENSG00000071575.10",4588
"1161","ENSG00000071626.15",9201
"1162","ENSG00000071655.16",7845
"1163","ENSG00000071677.1",264
"1164","ENSG00000071794.14",6024
"1165","ENSG00000071859.13",2567
"1166","ENSG00000071889.15",5098
"1167","ENSG00000071894.13",6072
"1168","ENSG00000071909.17",8236
"1169","ENSG00000071967.10",5176
"1170","ENSG00000071991.7",6864
"1171","ENSG00000071994.9",6476
"1172","ENSG00000072041.15",8781
"1173","ENSG00000072042.11",5518
"1174","ENSG00000072062.12",6144
"1175","ENSG00000072071.15",8487
"1176","ENSG00000072080.9",1265
"1177","ENSG00000072110.12",10626
"1178","ENSG00000072121.14",15706
"1179","ENSG00000072133.9",8502
"1180","ENSG00000072134.14",8517
"1181","ENSG00000072135.11",5774
"1182","ENSG00000072163.17",8489
"1183","ENSG00000072182.11",5250
"1184","ENSG00000072195.13",17910
"1185","ENSG00000072201.12",5725
"1186","ENSG00000072210.17",6457
"1187","ENSG00000072274.11",7887
"1188","ENSG00000072310.15",8030
"1189","ENSG00000072315.3",5839
"1190","ENSG00000072364.11",11297
"1191","ENSG00000072401.13",3486
"1192","ENSG00000072415.7",8743
"1193","ENSG00000072422.15",4841
"1194","ENSG00000072501.16",10484
"1195","ENSG00000072506.11",1115
"1196","ENSG00000072518.19",6154
"1197","ENSG00000072571.18",3936
"1198","ENSG00000072609.16",17127
"1199","ENSG00000072657.7",11950
"1200","ENSG00000072682.17",8502
"1201","ENSG00000072694.17",6911
"1202","ENSG00000072736.17",8806
"1203","ENSG00000072756.15",5518
"1204","ENSG00000072778.18",4865
"1205","ENSG00000072786.11",9083
"1206","ENSG00000072803.16",5577
"1207","ENSG00000072818.10",7421
"1208","ENSG00000072832.13",5823
"1209","ENSG00000072840.11",7148
"1210","ENSG00000072849.9",6386
"1211","ENSG00000072858.9",8060
"1212","ENSG00000072864.11",8039
"1213","ENSG00000072952.17",7700
"1214","ENSG00000072954.5",3005
"1215","ENSG00000072958.7",14371
"1216","ENSG00000073008.13",3519
"1217","ENSG00000073050.10",3459
"1218","ENSG00000073060.14",7741
"1219","ENSG00000073067.12",2773
"1220","ENSG00000073111.12",4902
"1221","ENSG00000073146.14",6872
"1222","ENSG00000073150.12",3102
"1223","ENSG00000073169.12",2363
"1224","ENSG00000073282.11",7454
"1225","ENSG00000073331.16",12325
"1226","ENSG00000073350.12",7909
"1227","ENSG00000073417.13",7886
"1228","ENSG00000073464.10",6789
"1229","ENSG00000073536.16",5463
"1230","ENSG00000073578.15",8383
"1231","ENSG00000073584.17",11022
"1232","ENSG00000073598.5",1388
"1233","ENSG00000073605.17",5905
"1234","ENSG00000073614.10",12106
"1235","ENSG00000073670.12",4770
"1236","ENSG00000073711.9",7837
"1237","ENSG00000073712.12",8510
"1238","ENSG00000073734.8",5151
"1239","ENSG00000073737.15",3750
"1240","ENSG00000073754.5",2456
"1241","ENSG00000073756.10",5269
"1242","ENSG00000073792.14",4735
"1243","ENSG00000073803.12",12623
"1244","ENSG00000073849.13",9151
"1245","ENSG00000073861.2",2614
"1246","ENSG00000073905.8",848
"1247","ENSG00000073910.18",18452
"1248","ENSG00000073921.16",5833
"1249","ENSG00000073969.17",5005
"1250","ENSG00000074047.19",7406
"1251","ENSG00000074054.16",11052
"1252","ENSG00000074071.12",1097
"1253","ENSG00000074181.7",9394
"1254","ENSG00000074201.7",4592
"1255","ENSG00000074211.12",9198
"1256","ENSG00000074219.12",2980
"1257","ENSG00000074266.16",7016
"1258","ENSG00000074276.9",5348
"1259","ENSG00000074317.9",2006
"1260","ENSG00000074319.11",3839
"1261","ENSG00000074356.15",14718
"1262","ENSG00000074370.16",6893
"1263","ENSG00000074410.12",7313
"1264","ENSG00000074416.12",10102
"1265","ENSG00000074527.10",4166
"1266","ENSG00000074582.11",3379
"1267","ENSG00000074590.12",7008
"1268","ENSG00000074603.17",10211
"1269","ENSG00000074621.12",9084
"1270","ENSG00000074657.12",11951
"1271","ENSG00000074660.14",4961
"1272","ENSG00000074695.5",6767
"1273","ENSG00000074696.11",7097
"1274","ENSG00000074706.12",8474
"1275","ENSG00000074755.13",15878
"1276","ENSG00000074771.3",2042
"1277","ENSG00000074800.12",3958
"1278","ENSG00000074803.16",12476
"1279","ENSG00000074842.6",1678
"1280","ENSG00000074855.9",4979
"1281","ENSG00000074935.12",6973
"1282","ENSG00000074964.15",7817
"1283","ENSG00000074966.9",3472
"1284","ENSG00000075035.8",6557
"1285","ENSG00000075043.16",11355
"1286","ENSG00000075073.13",2871
"1287","ENSG00000075089.8",3813
"1288","ENSG00000075131.8",2755
"1289","ENSG00000075142.12",4237
"1290","ENSG00000075151.18",8535
"1291","ENSG00000075188.7",3492
"1292","ENSG00000075213.9",9371
"1293","ENSG00000075218.17",4242
"1294","ENSG00000075223.12",6268
"1295","ENSG00000075234.15",3578
"1296","ENSG00000075239.12",5584
"1297","ENSG00000075240.15",4885
"1298","ENSG00000075275.15",12806
"1299","ENSG00000075290.7",2112
"1300","ENSG00000075292.17",12474
"1301","ENSG00000075303.11",5081
"1302","ENSG00000075336.10",5208
"1303","ENSG00000075340.21",12673
"1304","ENSG00000075388.3",3233
"1305","ENSG00000075391.15",16044
"1306","ENSG00000075399.11",3428
"1307","ENSG00000075407.16",9626
"1308","ENSG00000075413.16",8891
"1309","ENSG00000075415.11",8896
"1310","ENSG00000075420.11",13270
"1311","ENSG00000075426.10",7157
"1312","ENSG00000075429.7",1311
"1313","ENSG00000075461.5",3380
"1314","ENSG00000075539.12",18152
"1315","ENSG00000075568.15",12985
"1316","ENSG00000075618.16",3692
"1317","ENSG00000075624.12",3256
"1318","ENSG00000075643.5",6281
"1319","ENSG00000075651.14",12859
"1320","ENSG00000075673.10",4442
"1321","ENSG00000075702.15",9775
"1322","ENSG00000075711.19",11001
"1323","ENSG00000075785.11",2717
"1324","ENSG00000075790.9",8409
"1325","ENSG00000075826.15",7938
"1326","ENSG00000075856.10",7271
"1327","ENSG00000075884.11",7743
"1328","ENSG00000075886.10",1598
"1329","ENSG00000075891.20",6243
"1330","ENSG00000075914.11",4442
"1331","ENSG00000075945.11",4978
"1332","ENSG00000075975.14",2848
"1333","ENSG00000076003.4",4118
"1334","ENSG00000076043.8",3699
"1335","ENSG00000076053.9",7885
"1336","ENSG00000076067.10",8805
"1337","ENSG00000076108.10",10918
"1338","ENSG00000076201.13",5981
"1339","ENSG00000076242.13",3532
"1340","ENSG00000076248.9",2567
"1341","ENSG00000076258.8",2517
"1342","ENSG00000076321.9",4254
"1343","ENSG00000076344.14",4798
"1344","ENSG00000076351.11",7838
"1345","ENSG00000076356.6",13781
"1346","ENSG00000076382.15",5472
"1347","ENSG00000076513.15",7350
"1348","ENSG00000076554.14",8197
"1349","ENSG00000076555.14",14505
"1350","ENSG00000076604.13",4596
"1351","ENSG00000076641.4",11023
"1352","ENSG00000076650.5",4488
"1353","ENSG00000076662.8",2950
"1354","ENSG00000076685.17",5156
"1355","ENSG00000076706.13",7422
"1356","ENSG00000076716.8",4960
"1357","ENSG00000076770.13",12199
"1358","ENSG00000076826.8",4845
"1359","ENSG00000076864.18",5755
"1360","ENSG00000076924.10",4673
"1361","ENSG00000076928.16",8636
"1362","ENSG00000076944.13",6040
"1363","ENSG00000076984.16",5145
"1364","ENSG00000077009.12",1141
"1365","ENSG00000077044.8",9771
"1366","ENSG00000077063.9",7035
"1367","ENSG00000077080.8",2389
"1368","ENSG00000077092.17",3697
"1369","ENSG00000077097.12",6044
"1370","ENSG00000077147.13",7095
"1371","ENSG00000077150.16",4484
"1372","ENSG00000077152.8",1065
"1373","ENSG00000077157.19",20796
"1374","ENSG00000077232.15",21826
"1375","ENSG00000077235.16",11562
"1376","ENSG00000077238.12",5894
"1377","ENSG00000077254.13",6918
"1378","ENSG00000077264.13",10312
"1379","ENSG00000077274.8",3568
"1380","ENSG00000077279.15",10138
"1381","ENSG00000077312.7",2361
"1382","ENSG00000077327.14",3887
"1383","ENSG00000077348.7",1488
"1384","ENSG00000077380.14",4695
"1385","ENSG00000077420.14",3981
"1386","ENSG00000077454.14",6838
"1387","ENSG00000077458.11",6042
"1388","ENSG00000077463.13",2787
"1389","ENSG00000077498.8",3016
"1390","ENSG00000077514.7",5508
"1391","ENSG00000077522.11",5530
"1392","ENSG00000077549.16",3238
"1393","ENSG00000077585.12",2309
"1394","ENSG00000077616.9",7254
"1395","ENSG00000077684.14",9129
"1396","ENSG00000077713.17",3115
"1397","ENSG00000077721.14",5276
"1398","ENSG00000077782.18",12698
"1399","ENSG00000077800.10",2469
"1400","ENSG00000077935.15",4253
"1401","ENSG00000077942.16",7128
