SYMBOL	TCGA-DD-A1EE-11	TCGA-EP-A26S-11	TCGA-DD-A114-11	TCGA-BD-A3EP-11	TCGA-ES-A2HT-11	TCGA-DD-A1EA-01	TCGA-EP-A2KB-01	TCGA-DD-AAW3-01	TCGA-BC-4073-01	TCGA-RC-A6M6-01
PKD1	3.745875967	3.779043214	2.804724924	4.743880854	3.204020002	12.27003787	3.059921961	5.249071334	10.83132084	3.813042132
MAPK8IP2	0.459397836	0.387359223	0.820939284	0.17842018	2.823809825	0.810068901	1.06958007	1.392798433	2.456401209	1.494062612
MED24	15.60326077	12.72787822	18.64822188	14.93928163	19.27536967	51.65771339	37.38753387	35.73956635	30.96512038	47.28093955
RHOBTB2	2.339525372	1.892150729	3.63781931	2.011538399	3.401879745	6.723470491	3.026340025	1.676838381	7.6512994	5.099573982
HEATR5B	5.840233554	3.716016946	6.854935411	5.067983263	5.015641652	12.92981504	6.797082556	11.23681971	8.795742389	11.92254774
SEC62	55.1379534	65.58989962	68.0416292	61.61083109	63.90261333	63.34560172	45.52044224	48.00031448	80.73367536	44.4328673
RPS20	272.6838724	395.5537317	294.8915861	337.0406539	371.8621354	295.5827513	1615.571189	1325.062202	518.3607312	1867.757359
CSDE1	144.9087707	137.1571603	157.6910934	146.0349723	147.5318406	432.9282138	125.6624635	213.5425445	387.7839359	105.9225462
UBE3C	17.99850468	13.50891021	17.74679769	15.70150805	15.19938915	45.27898571	11.99827598	38.88061823	45.15240845	17.01237488
REV3L	3.86493156	1.67920049	4.334641037	2.790269046	2.937032668	9.520074688	2.185474743	2.636863298	5.669857497	1.578009018
TENM1	2.672707931	0.550604161	2.041759938	0.542337303	1.66684703	0.47242811	0.519774236	0	0.610572936	1.387725261
PAX7	0	0	0	0	0	0	0	0	0	0
MASP2	140.8656579	187.1689707	101.2082808	119.6260092	128.2053768	272.5019569	72.16483815	235.8753783	5.893548053	5.494483358
IYD	7.998097712	11.31136749	7.397695028	16.09753979	5.285342455	11.29786155	2.851954265	8.35552563	2.003338325	0.298430966
FAM76A	2.208047757	2.543830787	5.142605582	5.984263274	4.530016762	7.992818419	2.219547287	10.04749111	7.955455033	3.637127984
TRAF3IP3	1.736479364	0.445551904	2.647393665	0.980079318	1.46207035	1.415016674	0.467174601	0.421295984	3.29428152	0.517866415
POMT2	1.83733898	1.743874653	3.899307254	1.855315042	3.506194808	8.257054332	1.593110739	1.383169151	3.342417249	6.479562573
VTA1	9.745803737	11.31806328	13.73407868	11.83672449	15.09839241	20.99948802	25.00252763	11.82930739	21.63605962	9.821156958
MLXIPL	104.3383364	61.65380594	112.0319909	86.91814128	102.4599837	296.8011005	153.2032045	406.9993462	48.94737227	72.7223983
BAZ1B	20.16528855	13.61867556	24.96098685	25.45189298	23.45257938	51.45633651	19.15321699	51.94391613	64.27740748	39.8517112
RANBP9	24.58780398	14.58880294	36.35464382	22.60392313	24.29546241	34.50105644	36.61855679	88.63718012	44.39526561	27.52085597
ETV7	4.893922192	0.512154451	26.5036743	2.344188647	32.45155795	15.9901194	3.153261021	2.845519458	16.30732121	4.739199707
SPRTN	2.065540103	1.416369812	2.412483175	2.317498697	2.322968473	7.427280204	3.098327813	5.928679458	5.120745125	4.322429287
DYRK4	3.184263937	2.378621266	3.773107269	1.876371232	3.496127961	5.434570797	5.604348216	3.176205877	5.538912291	4.309194873
ZNF207	7.202962913	5.467276262	10.80892289	9.123852959	9.976512623	24.14573683	19.39593384	18.99926661	32.07462952	20.59766035
UQCRC1	199.7396773	246.4623077	234.0813816	212.4120919	243.7359758	249.1252989	189.4033999	359.0908086	278.605412	294.4690342
STARD3NL	6.524310384	4.407053717	10.00121422	5.932614623	9.874833085	13.64556658	12.18675632	4.997568982	17.25876635	18.58225629
CD9	24.56403295	24.10333291	17.51755003	53.82142905	37.79843639	25.93975442	31.67875746	14.8456072	45.56557643	22.01792419
HHATL	0	0.016822617	0	0	0	0.032421217	0.033847852	0.038944213	0.020633388	0
NCAPD2	6.298325217	3.403718323	7.459015668	4.161904436	6.738614923	20.79190557	17.52082363	10.76065767	36.24861066	27.71949717
IFFO1	6.382588171	3.645460852	6.473682296	3.931485076	6.095678978	15.74472229	15.34671877	15.06074438	7.245725815	7.106767439
GIPR	0.265759126	0.030807128	0.601694494	0.095275472	0.246290356	0.277072702	0.175625039	0.071318235	4.597267919	4.139941312
PHF7	2.991491788	2.710481673	3.340883053	1.433286457	3.705094534	12.34211956	4.577640942	5.331904724	3.014423041	4.635824101
SEMA3G	1.951432348	1.2520076	3.002598416	1.140593107	1.219293019	6.509269298	11.09182821	5.347411161	1.976070018	1.575601761
NISCH	12.42856441	6.768757564	13.49380395	12.81449728	11.70790515	46.32772064	21.6248996	22.95752218	26.18893433	17.33740111
STAB1	28.87717614	19.25064946	27.71037051	22.13222464	19.35238643	19.79407742	5.059986902	3.700465292	18.56351143	12.82582691
FUZ	8.17210353	8.622264286	6.3367935	6.118300155	5.818034181	5.020101164	5.887833811	1.946431767	8.027626063	2.185715711
SLC6A13	2.4643776	5.75403293	2.43121446	5.600871439	1.898168559	6.339956281	4.231966669	11.06506698	0.477996293	2.124404191
PRSS3	15.5932988	5.202455068	2.089268422	2.124154438	34.68183203	0.056327967	0.117613148	0.135321779	81.19579303	47.40841931
ZNF200	1.588240273	0.882135155	2.645157492	1.103287766	3.052049584	7.03785568	2.381752526	5.570824763	5.839414008	2.781656124
CD4	76.51650373	104.5905617	79.60048191	112.1579893	34.39555637	36.62883675	11.9782178	9.286091667	90.65461274	17.58635541
LRRC23	1.268082437	1.672098757	3.881611173	2.117731867	4.019416823	1.534540552	2.963820528	1.95387988	7.910512734	9.091447443
BTK	3.682261937	1.339433339	4.6715166	2.219137556	3.156618188	3.155055626	0.545416515	0.615233442	6.584441192	1.337462039
HFE	10.06566969	5.587575283	13.1057649	8.004102214	10.97184217	22.52816937	11.25107065	26.70362484	37.06253199	11.68649508
SCMH1	6.335521782	3.313730283	5.908150137	7.542395167	9.717449055	11.00223132	13.60980104	15.8995026	16.59285865	17.26606378
FYN	14.39664548	9.928960259	15.69581671	9.751875041	11.2422762	8.903755876	4.231851528	8.53788943	11.96081132	4.563267415
HIVEP2	4.190101675	1.647014098	5.92432807	8.848447102	4.802022374	13.58860622	2.277656713	2.937371451	14.98296639	3.789881879
FMO1	0.188152876	0.243035914	2.072742318	0.083513721	3.500434485	0.026021582	7.79681788	0.250056013	0.861148954	0.219193238
LYPLA2	77.33102775	69.62927276	88.68095679	77.01914141	125.5312185	105.1258388	117.1932544	161.9602036	137.1215311	144.8317988
CLCN6	4.158517155	4.121778867	3.984053578	5.300491189	2.810040802	9.821493045	4.273537653	5.306454943	10.88473985	8.904733182
MRC2	6.111112932	4.076480664	11.02464298	5.590975816	7.983486664	2.035820817	0.920057141	2.527479426	10.73894172	6.013579259
NME2	0.390080959	0.783790277	0.918493191	1.030193234	1.074185449	0.377637941	0.709659351	3.447488602	3.60502371	4.877594138
SLC6A7	0	0.022151759	0.038938171	0	0.037948763	0.619030374	0.334277406	0	0.054339445	0.059935781
TSPAN9	54.4750039	56.24338567	55.52629708	67.13618219	45.49308851	51.3758376	100.037619	60.27403484	22.24650836	35.8334783
BTBD7	3.810188824	2.501873365	3.344217257	3.145393654	2.984779195	7.64195508	2.534208939	3.328058427	9.463753986	4.708315747
APBA3	4.443595028	4.350466305	5.149430573	4.602123122	6.10827777	13.96836252	11.56249865	14.36729543	10.8329708	6.394714166
MKS1	3.513751328	2.540235843	4.318460833	2.102321749	3.691151531	13.07803343	6.68278024	8.972782971	6.333726682	12.95561215
ABHD5	9.79779577	7.252197449	10.83432504	8.535144447	13.27320592	10.84451874	8.853763558	12.21001754	26.38415173	10.20520042
AKAP8L	7.621971583	5.092184083	9.511836673	12.34407094	12.05774576	19.86753133	20.41436484	27.3658402	28.90396996	40.41421876
MBTD1	6.278857091	3.545750315	6.561142145	4.626498957	3.879850389	14.77339972	15.38270876	9.412277095	7.645880986	5.317650473
UTP18	15.22901295	13.88782178	15.26921512	18.98758577	19.75998545	58.59400313	34.6319501	33.84665742	48.79948758	48.04618836
RNF216	10.16596341	8.349326185	9.193304317	11.45976731	8.208810345	23.34939502	15.45065359	22.88993018	20.00375719	23.40242874
TTC19	14.4594237	11.40449668	16.10616146	16.34926677	19.76544289	9.897709397	23.99607877	12.71943064	15.05775985	8.216041759
PTBP1	47.76903201	36.43854436	51.67662476	73.32482287	62.69416995	141.3095278	98.82088085	124.1687319	153.5606996	112.8725117
DPF1	0	0	0	0.015667522	0.092573899	0.019527029	0.01019314	0.04691155	0.198837086	0.109657506
SYT7	41.58640457	52.93961529	103.7602456	46.71674521	60.66677203	0.708523125	12.68175181	1.210417281	24.10895487	9.361321097
LARS2	13.46441137	8.981948814	15.43965255	10.58407501	13.36854299	24.6968211	7.330441742	14.1752386	16.08246555	10.58958447
PIK3C2A	10.41394101	6.00793897	10.87340661	9.829480617	7.253834833	23.3815163	5.501903209	12.0000601	37.07132103	7.169913847
PLAUR	1.868152588	3.502708982	7.531654472	14.79784631	4.486417352	2.986228998	2.096717593	1.136739375	22.93965209	4.901004077
ANLN	0.193249689	0.06471615	1.611564442	0.112580997	1.247253127	9.478988698	5.428202842	2.415804368	21.21325793	13.77832334
WIZ	11.20731735	6.185364862	9.83147501	9.498472154	10.73229606	28.91324088	23.00462976	21.08987797	18.58059545	30.53063215
RABGAP1	5.727505672	4.140435017	7.812986593	5.359995772	6.323154972	15.65231363	17.64941774	13.32079113	12.21409209	7.332044107
DCN	61.22442562	48.04741166	70.78923972	52.98883538	94.81492645	0.072958463	0.27420791	10.10458792	18.23382661	3.907620938
QPCTL	10.70817818	8.606383623	16.43648549	13.08852764	9.365573065	27.42259833	24.93320204	29.83856516	25.56832473	15.24037957
PPP5C	13.8252782	12.05003436	14.96870657	14.97903005	15.3594773	24.15276831	21.84009018	20.25590087	31.72266974	19.42424499
CEP68	2.986618696	2.137580513	2.650352952	2.302433492	2.106343377	15.77198751	4.578933694	5.366293966	5.464964544	6.44744932
MAP4K3	7.627995541	5.402907835	9.816575759	6.08623967	9.640380624	16.17521585	7.951556077	15.42119585	22.11230948	9.543293738
ZBTB32	0.594190469	0	0.493797856	0.352943458	0.220573188	0.575236653	0.105979212	0.081290772	0.969061608	0.403792982
TYROBP	139.5162612	88.52816124	174.8105204	112.0184645	154.6300514	100.4468625	48.22579968	42.45314244	270.3044393	122.2312442
TMEM159	3.217176698	2.490648342	2.874133239	1.146583322	3.148525877	0.806119708	0.325160354	1.452460811	13.08220543	3.395181574
GABRA3	0	0	0	0	0.013246921	0	0	0	4.90809405	2.761705848
BRCA1	0.670972931	0.502807429	2.596454614	0.427198967	1.079082256	5.505370824	2.423563098	1.394235568	6.702449815	5.471662871
ERCC1	11.4771808	11.01595728	13.246464	15.91478572	10.71838398	18.15425321	30.11436571	17.60697484	33.12049588	14.58429096
CD22	2.420845345	0.150032399	0.980874374	0.854730869	0.703435373	1.689235395	0.238319872	0.310763312	4.445505224	0.117509261
SEMA3B	1.661753001	0.801013824	2.608533402	2.672822771	9.321588143	8.628725782	1.119690222	17.09896716	1.427159386	1.494292643
MBTPS2	8.264297933	7.9649581	9.780722959	6.958506958	7.223812915	37.50449427	7.579941457	13.49488745	15.66284738	9.787733919
PRICKLE3	3.091874011	1.979475351	3.158319645	3.625996348	3.704115299	11.53280733	2.772636072	6.626954081	4.967814472	6.509412372
LTF	2.963586584	0.458056856	1.664014672	0.460397165	0.300805228	0.331044515	0.126724221	0.662748528	3.146186048	0.154919952
EXTL3	4.2696633	6.684441546	3.302288724	8.68658623	4.382204679	13.91057064	7.183618932	5.978561222	11.69107917	6.410236048
NR1H4	68.02450479	52.82291145	74.73265431	47.01343394	113.2077111	73.60222406	65.994981	85.70984224	88.06299128	30.61536147
ELOVL5	53.90632406	56.51667487	116.0028356	74.92798294	63.67277916	153.7089024	40.08606497	131.0127755	213.0576135	66.1913757
ALOX5	4.879839592	2.985852213	7.80782005	4.758222261	4.720524276	4.975465928	0.445984013	1.02626876	15.2086382	3.21034843
KDM5D	6.629834612	3.947062812	7.76924107	0.007947174	5.675935335	16.60055364	0.005170355	12.87328679	2.716858835	0.625753494
CALCOCO1	14.30836072	7.739492961	14.57158274	11.93393996	17.22261542	40.34444734	51.61591405	24.2434335	13.29379436	16.0530307
UBR7	13.6289683	11.17770019	18.32893692	15.69636323	16.2543126	27.45413518	12.39733006	14.84304807	46.74878418	22.2283542
MAP4K5	4.307261664	2.693389342	5.444952996	5.852498018	4.701587773	10.87363352	3.749791168	7.845679692	8.501459641	9.558335356
EHD3	18.46143122	10.86820911	23.50510458	10.30082126	7.859595893	5.418371332	0.664884683	2.84140708	3.435472509	3.888631141
PSMC4	59.13731927	48.41006602	82.63554722	63.04290584	105.9228456	147.2895866	91.82793139	110.276535	170.3068376	123.5679763
MAN2B2	31.63072593	20.49653856	39.44255232	17.98542793	29.73850666	49.54045322	8.89683061	17.48665193	31.8635424	21.35474558
SLC7A14	0.055541501	0.023249922	0.038143945	0.007190373	0.015932022	0	0.009355975	0.010764673	0.00570333	0.364861001
CLDN11	3.515113162	0.387009443	2.711679082	0.660778783	2.799316833	0.776937475	0.186558787	0.298641167	0.731794313	0.218151537
SLC25A39	63.15417364	64.92374271	68.87267533	58.46127474	63.1056787	149.5263103	142.6322602	143.5605186	204.5326458	243.3612919
MVP	56.33138739	25.04965519	50.82086692	32.70968365	71.15572659	127.7203124	17.89451206	98.70905126	165.1697998	94.82936831
NUB1	21.32825136	17.42777454	42.36256609	20.36111909	60.86164988	63.97041554	22.75004756	64.08615361	48.02075464	27.55319627
PGM3	13.71424672	9.912489314	16.07600378	12.66217737	17.56064387	33.50502662	27.20838681	10.34548373	51.36421399	21.56373367
RWDD2A	4.292682588	3.494283179	4.658041071	2.510820849	6.112251009	12.49229133	6.625540688	3.638652271	8.794717244	8.733939171
CLK1	20.09396806	10.2724433	23.77810985	15.73904115	22.3788895	22.19056054	37.68425368	30.44441632	25.0488576	23.63257119
POLR3B	11.45953151	9.190239479	8.763565126	9.628850139	8.460850362	10.63093558	11.97494563	14.13719825	13.70330511	11.68807257
ANGEL1	8.588945354	10.8884771	8.077047831	8.641319952	5.429731949	11.63219061	7.696821534	4.072396478	10.73236654	35.43096589
RNF14	20.85073852	22.7031054	29.40479426	18.11111518	22.77685458	53.17052853	28.13772526	36.57351237	27.28378136	48.45863475
DNASE1L1	6.774922318	4.592574531	7.479403478	6.154718608	5.715821837	28.64090266	4.489917534	4.988753689	11.85800827	14.72012621
DDX11	2.01174449	1.544864302	2.804025679	1.293216058	1.11433592	7.006784729	6.11150166	2.541088972	5.057594843	9.68767887
HEBP1	59.35101058	60.23461299	92.29407584	45.66431775	91.04624118	45.25822858	30.09256436	76.18152225	54.07074725	24.56302645
GPRC5A	0.217955425	0.138296265	0.263353981	1.19399884	0.41460822	0.033316257	0.040579323	0.720347971	0.756240574	1.145946922
MAMLD1	1.65751017	1.24891416	2.314901915	2.044824636	1.370429317	2.233907795	3.876061916	0.850360422	3.724440877	0.618410909
CD6	2.372514557	0.677515525	5.902043312	3.067236954	3.160377813	4.577937806	0.755503594	0.396834864	6.868189359	1.534984221
TACC3	2.358161298	1.393166807	5.683535407	1.762596236	4.535100004	10.5962846	8.221966215	4.10476062	21.32747048	39.8314764
UFL1	21.13829724	17.80789123	27.12134951	18.22527356	20.10560683	48.91953003	25.67620181	16.61902893	50.89861416	19.07591246
POLA2	2.536275603	2.114899142	6.01178336	2.075139497	5.150898385	7.464331128	3.494790692	9.693633583	8.927875425	15.31681334
ZC3H3	12.76722119	6.100455475	9.424919339	9.675146318	9.810699431	27.65919066	47.32720304	44.6910783	14.19731964	81.13656145
CAPN1	40.77563314	33.09674562	35.76651158	27.47095573	41.03500769	57.6301997	59.31103537	43.9290362	92.57652521	94.81098589
ACPP	0.230904112	0.162384597	0.163107567	0.107613794	0.092728446	0.067061581	0	0	0.426790787	0.094149063
MDH1	65.11453378	82.37598116	128.958386	60.13314293	99.79058147	125.4550928	103.0606071	125.5838174	77.59427988	89.40932434
SLC30A9	13.65503638	10.22495911	20.29643031	12.24083443	16.68252127	24.59675865	9.595800382	20.22683189	23.34030896	10.48158804
MTMR11	1.075522282	0.508482022	1.427605705	1.50703066	5.359647636	16.90442653	13.99286485	29.86971091	12.64224467	7.523875921
COX15	22.6689241	20.77169956	28.72138324	25.3140946	24.78684424	72.50198229	36.89735924	31.07819991	24.02039582	30.32186241
CCDC88C	1.7141462	0.814092293	3.082163342	2.378497802	1.595793427	3.137902025	0.433122297	0.679549251	4.584486158	3.425804264
YAF2	2.760106196	2.180663782	4.075024398	4.586208517	3.68450779	3.995123024	2.482691054	4.186073541	3.588203149	1.972803178
ZMYND11	24.13145325	16.30621694	25.9369653	20.84430789	21.8404534	65.23943387	26.58678504	40.93519551	42.87002597	35.15661019
WAS	13.2967311	6.475026117	19.89112541	10.5810061	11.99067215	25.86326634	3.986497909	3.546442247	21.19481407	5.941124847
DPEP1	1.238083044	0.124384109	0.499751575	0.082430515	0.892930555	0.890381133	0	0	1.111511658	0.697128463
BID	16.57187799	18.4429237	22.74059817	20.28108933	32.28218009	22.47321178	30.71422661	18.76461998	21.37297417	39.74899606
MATR3	0.386548626	0.144597055	0.459929302	0.300254246	0.292537295	1.019147666	0.710714315	0.478201325	1.064112843	0.36887846
NPC1L1	16.20394224	30.72510119	15.00773629	45.46325909	3.891911053	0.517548052	36.02455798	1.929340211	2.339705233	0.889453494
XYLT2	9.784430921	5.848189848	13.70653021	7.174075908	9.795374158	28.82806054	13.90379996	16.87169779	27.08937267	39.16167727
RGPD5	0	0	0	0	0	0.006612327	0.003451645	0	0	0.004641588
STMN4	0	0	0	0	0	0	0.148533909	0	0	0
NUDCD3	14.84869612	11.65720049	17.43644841	12.29977172	14.79644517	40.27978213	15.47688084	45.50044607	19.95449007	21.89897151
ISL1	0	0	0	0	0	0	0	0	0.020697823	0.04565892
CHDH	45.41390103	27.1694464	29.96550886	32.35773473	41.15350117	98.21204324	34.27669809	49.03762638	16.30064274	8.413012053
IL20RA	0.36844095	0.472975177	0.542211969	0.333887152	0.49320555	0	0.031031968	0.023802901	3.669868407	4.214743038
CLCA1	0	0	0	0	0	0	0	0	0	0.039397906
CLCA4	0	0.014109135	0	0	0	0	0	0.032662524	0.017305229	0
GLT8D1	31.39912651	20.15661006	35.4529459	22.60348132	59.45910884	69.60318565	45.40372096	136.5945498	37.41143121	30.98188573
ATP2C1	14.54597405	10.74363552	18.19378611	10.99903016	16.89828955	29.00975451	15.37822582	19.35616841	36.63794088	22.19880179
IGF1	10.18822778	8.365296612	1.684333882	0.995033925	4.40948013	9.596664051	0.278304094	12.12611648	2.972598447	0.1139017
SLC38A5	0.530642269	0.230206664	0.965493316	0.299767239	1.079336936	1.7279523	0.341294956	0.196341315	2.942432207	2.720948577
RALBP1	21.31203677	14.18293615	26.24699905	18.15531944	23.56088462	70.33024647	36.6240588	56.66696646	39.61965707	45.4707545
RUFY3	5.638724188	2.711943496	8.651278263	3.708950956	6.758927033	12.35792318	2.200808711	10.00314686	9.88272057	13.28119532
CNTN1	0.18092009	0.214218922	0.806354147	0.230872189	0.215000779	0	0	0.015027726	21.43363992	0.052691807
SLC11A1	0.412894131	1.642440837	0.525518695	0.788793644	0.492959212	0.788643476	0.24813175	0.480145878	4.737162929	3.435328504
WWTR1	9.010884063	6.225962092	11.13701107	13.89126124	8.081097262	27.34016099	12.36988913	19.32445828	12.31594024	4.316957798
AGPS	14.11463003	9.99145668	15.922024	17.16565603	16.77781921	34.50974089	13.34049052	20.67152841	25.05536484	32.1066261
CXorf56	9.494177438	8.067996863	10.93460804	9.444236576	11.43180006	58.27228606	10.65775704	23.08484644	25.59449461	19.5343371
ATP1A2	0.138355485	0.40155251	0.46151439	0.107468554	0.361593825	1.354303916	0.124298685	0.286027869	0.52092917	0.240278435
TTC27	7.052369801	7.06989904	9.591202935	9.066994264	10.21946085	27.63335101	15.20810016	17.25048895	21.81901456	25.92530673
