Filename,Function,Package
FigureYa189timeCindex.Rmd,brewer,RColorBrewer
FigureYa189timeCindex.Rmd,coxph,
FigureYa189timeCindex.Rmd,csv,
FigureYa189timeCindex.Rmd,method,
FigureYa189timeCindex.Rmd,opts_chunk,knitr
FigureYa189timeCindex.Rmd,library,
FigureYa189timeCindex.Rmd,pdf,
FigureYa189timeCindex.Rmd,head,
FigureYa189timeCindex.Rmd,off,
FigureYa189timeCindex.Rmd,setdiff,
FigureYa189timeCindex.Rmd,if,
FigureYa189timeCindex.Rmd,omit,
FigureYa189timeCindex.Rmd,options,
FigureYa189timeCindex.Rmd,cindex,pec
FigureYa189timeCindex.Rmd,paste,
FigureYa189timeCindex.Rmd,min,
FigureYa189timeCindex.Rmd,axis,
FigureYa189timeCindex.Rmd,plot,
FigureYa189timeCindex.Rmd,Surv,
FigureYa189timeCindex.Rmd,lines,
FigureYa189timeCindex.Rmd,for,
FigureYa189timeCindex.Rmd,frame,
FigureYa189timeCindex.Rmd,seed,
FigureYa189timeCindex.Rmd,max,
FigureYa189timeCindex.Rmd,par,
FigureYa189timeCindex.Rmd,range,
FigureYa146TMEbox.Rmd,dim,
FigureYa146TMEbox.Rmd,scale,
FigureYa146TMEbox.Rmd,signature,
FigureYa146TMEbox.Rmd,theme,
FigureYa146TMEbox.Rmd,sessionInfo,
FigureYa146TMEbox.Rmd,setenv,
FigureYa146TMEbox.Rmd,source,
FigureYa146TMEbox.Rmd,sub,
FigureYa146TMEbox.Rmd,print,
FigureYa146TMEbox.Rmd,t,
FigureYa146TMEbox.Rmd,table,
FigureYa146TMEbox.Rmd,melt,
FigureYa146TMEbox.Rmd,sign,
FigureYa146TMEbox.Rmd,set,
FigureYa146TMEbox.Rmd,stat_compare_means,
FigureYa146TMEbox.Rmd,load,
FigureYa146TMEbox.Rmd,lapply,
FigureYa146TMEbox.Rmd,ncol,
FigureYa146TMEbox.Rmd,colnames,
FigureYa146TMEbox.Rmd,c,
FigureYa146TMEbox.Rmd,aes,
FigureYa146TMEbox.Rmd,geom_boxplot,
FigureYa146TMEbox.Rmd,cor,
FigureYa146TMEbox.Rmd,csv,
FigureYa146TMEbox.Rmd,opts_chunk,knitr
FigureYa146TMEbox.Rmd,library,
FigureYa146TMEbox.Rmd,head,
FigureYa146TMEbox.Rmd,element_text,
FigureYa146TMEbox.Rmd,paste0,
FigureYa146TMEbox.Rmd,names,
FigureYa146TMEbox.Rmd,ggplot,
FigureYa146TMEbox.Rmd,rownames,
FigureYa146TMEbox.Rmd,options,
FigureYa146TMEbox.Rmd,scale_fill_manual,
FigureYa146TMEbox.Rmd,summary,
FigureYa146TMEbox.Rmd,ggtitle,
FigureYa146TMEbox.Rmd,for,
FigureYa146TMEbox.Rmd,theme_classic,
FigureYa146TMEbox.Rmd,function,
FigureYa146TMEbox.Rmd,ggsave,
FigureYa146TMEbox.Rmd,prcomp,
FigureYa146TMEbox.Rmd,colMeans,
FigureYa146TMEbox.Rmd,sum,
FigureYa73batchCorrelation.Rmd,dim,
FigureYa73batchCorrelation.Rmd,order,
FigureYa73batchCorrelation.Rmd,character,
FigureYa73batchCorrelation.Rmd,integer,
FigureYa73batchCorrelation.Rmd,sessionInfo,
FigureYa73batchCorrelation.Rmd,which,
FigureYa73batchCorrelation.Rmd,setenv,
FigureYa73batchCorrelation.Rmd,source,
FigureYa73batchCorrelation.Rmd,tools,
FigureYa73batchCorrelation.Rmd,na,
FigureYa73batchCorrelation.Rmd,t,
FigureYa73batchCorrelation.Rmd,null,
FigureYa73batchCorrelation.Rmd,dlply,
FigureYa73batchCorrelation.Rmd,ylab,
FigureYa73batchCorrelation.Rmd,seq,
FigureYa73batchCorrelation.Rmd,substitute,
FigureYa73batchCorrelation.Rmd,melt,
FigureYa73batchCorrelation.Rmd,apply,
FigureYa73batchCorrelation.Rmd,set,
FigureYa73batchCorrelation.Rmd,list,
FigureYa73batchCorrelation.Rmd,tapply,
FigureYa73batchCorrelation.Rmd,round,
FigureYa73batchCorrelation.Rmd,filename,
FigureYa73batchCorrelation.Rmd,variable,
FigureYa73batchCorrelation.Rmd,colnames,
FigureYa73batchCorrelation.Rmd,c,
FigureYa73batchCorrelation.Rmd,English,
FigureYa73batchCorrelation.Rmd,geom_smooth,
FigureYa73batchCorrelation.Rmd,expression,
FigureYa73batchCorrelation.Rmd,sprintf,
FigureYa73batchCorrelation.Rmd,positive,
FigureYa73batchCorrelation.Rmd,cor,
FigureYa73batchCorrelation.Rmd,csv,
FigureYa73batchCorrelation.Rmd,opts_chunk,knitr
FigureYa73batchCorrelation.Rmd,library,
FigureYa73batchCorrelation.Rmd,nrow,
FigureYa73batchCorrelation.Rmd,head,
FigureYa73batchCorrelation.Rmd,italic,
FigureYa73batchCorrelation.Rmd,annotate,
FigureYa73batchCorrelation.Rmd,ggplot,
FigureYa73batchCorrelation.Rmd,rownames,
FigureYa73batchCorrelation.Rmd,if,
FigureYa73batchCorrelation.Rmd,geom_point,
FigureYa73batchCorrelation.Rmd,options,
FigureYa73batchCorrelation.Rmd,results,
FigureYa73batchCorrelation.Rmd,unique,
FigureYa73batchCorrelation.Rmd,test,
FigureYa73batchCorrelation.Rmd,line,
FigureYa73batchCorrelation.Rmd,correlation,
FigureYa73batchCorrelation.Rmd,ggtitle,
FigureYa73batchCorrelation.Rmd,plot_grid,
FigureYa73batchCorrelation.Rmd,for,
FigureYa73batchCorrelation.Rmd,theme_classic,
FigureYa73batchCorrelation.Rmd,frame,
FigureYa73batchCorrelation.Rmd,aes_string,
FigureYa73batchCorrelation.Rmd,function,
FigureYa73batchCorrelation.Rmd,ggsave,
FigureYa73batchCorrelation.Rmd,format,
FigureYa73batchCorrelation.Rmd,cut,
FigureYa73batchCorrelation.Rmd,paste0,
FigureYa73batchCorrelation.Rmd,cbind,
FigureYa312CellPreference.Rmd,order,
FigureYa312CellPreference.Rmd,numeric,
FigureYa312CellPreference.Rmd,Legend,
FigureYa312CellPreference.Rmd,draw,
FigureYa312CellPreference.Rmd,sessionInfo,
FigureYa312CellPreference.Rmd,setenv,
FigureYa312CellPreference.Rmd,source,
FigureYa312CellPreference.Rmd,call,
FigureYa312CellPreference.Rmd,t,
FigureYa312CellPreference.Rmd,matrix,
FigureYa312CellPreference.Rmd,rect,
FigureYa312CellPreference.Rmd,table,
FigureYa312CellPreference.Rmd,apply,
FigureYa312CellPreference.Rmd,set,
FigureYa312CellPreference.Rmd,Heatmap,
FigureYa312CellPreference.Rmd,invisible,
FigureYa312CellPreference.Rmd,lapply,
FigureYa312CellPreference.Rmd,gpar,
FigureYa312CellPreference.Rmd,split,
FigureYa312CellPreference.Rmd,c,
FigureYa312CellPreference.Rmd,substr,
FigureYa312CellPreference.Rmd,expression,
FigureYa312CellPreference.Rmd,rbind,
FigureYa312CellPreference.Rmd,csv,
FigureYa312CellPreference.Rmd,setNames,
FigureYa312CellPreference.Rmd,opts_chunk,knitr
FigureYa312CellPreference.Rmd,library,
FigureYa312CellPreference.Rmd,pdf,
FigureYa312CellPreference.Rmd,off,
FigureYa312CellPreference.Rmd,names,
FigureYa312CellPreference.Rmd,rownames,
FigureYa312CellPreference.Rmd,unit,
FigureYa312CellPreference.Rmd,if,
FigureYa312CellPreference.Rmd,options,
FigureYa312CellPreference.Rmd,frame,
FigureYa312CellPreference.Rmd,expected,
FigureYa312CellPreference.Rmd,function,
FigureYa312CellPreference.Rmd,text,
FigureYa163twoVarCor_update.Rmd,dim,
FigureYa163twoVarCor_update.Rmd,numeric,
FigureYa163twoVarCor_update.Rmd,character,
FigureYa163twoVarCor_update.Rmd,sessionInfo,
FigureYa163twoVarCor_update.Rmd,which,
FigureYa163twoVarCor_update.Rmd,setenv,
FigureYa163twoVarCor_update.Rmd,sapply,
FigureYa163twoVarCor_update.Rmd,seq,
FigureYa163twoVarCor_update.Rmd,lm,
FigureYa163twoVarCor_update.Rmd,rect,
FigureYa163twoVarCor_update.Rmd,length,
FigureYa163twoVarCor_update.Rmd,table,
FigureYa163twoVarCor_update.Rmd,pnorm,
FigureYa163twoVarCor_update.Rmd,test2cor,
FigureYa163twoVarCor_update.Rmd,list,
FigureYa163twoVarCor_update.Rmd,set,
FigureYa163twoVarCor_update.Rmd,log,
FigureYa163twoVarCor_update.Rmd,abline,
FigureYa163twoVarCor_update.Rmd,text,
FigureYa163twoVarCor_update.Rmd,invisible,
FigureYa163twoVarCor_update.Rmd,round,
FigureYa163twoVarCor_update.Rmd,c,
FigureYa163twoVarCor_update.Rmd,sort,
FigureYa163twoVarCor_update.Rmd,circles,
FigureYa163twoVarCor_update.Rmd,expression,
FigureYa163twoVarCor_update.Rmd,points,
FigureYa163twoVarCor_update.Rmd,cases,
FigureYa163twoVarCor_update.Rmd,rug,
FigureYa163twoVarCor_update.Rmd,par,
FigureYa163twoVarCor_update.Rmd,csv,
FigureYa163twoVarCor_update.Rmd,opts_chunk,knitr
FigureYa163twoVarCor_update.Rmd,pdf,
FigureYa163twoVarCor_update.Rmd,head,
FigureYa163twoVarCor_update.Rmd,off,
FigureYa163twoVarCor_update.Rmd,italic,
FigureYa163twoVarCor_update.Rmd,rep,
FigureYa163twoVarCor_update.Rmd,alpha,ggplot2
FigureYa163twoVarCor_update.Rmd,options,
FigureYa163twoVarCor_update.Rmd,paste,
FigureYa163twoVarCor_update.Rmd,sum,
FigureYa163twoVarCor_update.Rmd,unique,
FigureYa163twoVarCor_update.Rmd,canvas,
FigureYa163twoVarCor_update.Rmd,plot,
FigureYa163twoVarCor_update.Rmd,test,
FigureYa163twoVarCor_update.Rmd,strsplit,
FigureYa163twoVarCor_update.Rmd,grid,
FigureYa163twoVarCor_update.Rmd,gsub,
FigureYa163twoVarCor_update.Rmd,cat,
FigureYa163twoVarCor_update.Rmd,log10,
FigureYa163twoVarCor_update.Rmd,plots,
FigureYa163twoVarCor_update.Rmd,quantile,
FigureYa163twoVarCor_update.Rmd,function,
FigureYa163twoVarCor_update.Rmd,format,
FigureYa163twoVarCor_update.Rmd,cut,
FigureYa163twoVarCor_update.Rmd,return,
FigureYa163twoVarCor_update.Rmd,abs,
FigureYa163twoVarCor_update.Rmd,p,
FigureYa163twoVarCor_update.Rmd,range,
FigureYa101PCA.Rmd,scale,
FigureYa101PCA.Rmd,character,
FigureYa101PCA.Rmd,sessionInfo,
FigureYa101PCA.Rmd,setenv,
FigureYa101PCA.Rmd,source,
FigureYa101PCA.Rmd,null,
FigureYa101PCA.Rmd,path,
FigureYa101PCA.Rmd,t,
FigureYa101PCA.Rmd,IDs,
FigureYa101PCA.Rmd,rect,
FigureYa101PCA.Rmd,length,
FigureYa101PCA.Rmd,abline,
FigureYa101PCA.Rmd,table,
FigureYa101PCA.Rmd,set,
FigureYa101PCA.Rmd,Analysis,
FigureYa101PCA.Rmd,dimensions,
FigureYa101PCA.Rmd,invisible,
FigureYa101PCA.Rmd,round,
FigureYa101PCA.Rmd,c,
FigureYa101PCA.Rmd,colnames,
FigureYa101PCA.Rmd,pca2batch,
FigureYa101PCA.Rmd,legend,
FigureYa101PCA.Rmd,background,
FigureYa101PCA.Rmd,csv,
FigureYa101PCA.Rmd,factor,
FigureYa101PCA.Rmd,opts_chunk,knitr
FigureYa101PCA.Rmd,library,
FigureYa101PCA.Rmd,pdf,
FigureYa101PCA.Rmd,off,
FigureYa101PCA.Rmd,head,
FigureYa101PCA.Rmd,names,
FigureYa101PCA.Rmd,if,
FigureYa101PCA.Rmd,rownames,
FigureYa101PCA.Rmd,options,
FigureYa101PCA.Rmd,omit,
FigureYa101PCA.Rmd,paste,
FigureYa101PCA.Rmd,sum,
FigureYa101PCA.Rmd,unique,
FigureYa101PCA.Rmd,SamplePCA,
FigureYa101PCA.Rmd,plot,
FigureYa101PCA.Rmd,grid,
FigureYa101PCA.Rmd,frame,
FigureYa101PCA.Rmd,shape,
FigureYa101PCA.Rmd,function,
FigureYa101PCA.Rmd,rainbow,
FigureYa101PCA.Rmd,par,
FigureYa101PCA.Rmd,stop,
FigureYa101PCA.Rmd,text,
FigureYa57profile_1bw.Rmd,chromosomes,
FigureYa57profile_1bw.Rmd,device,
FigureYa57profile_1bw.Rmd,border,
FigureYa57profile_1bw.Rmd,opts_chunk,knitr
FigureYa57profile_1bw.Rmd,grepl,
FigureYa57profile_1bw.Rmd,nrow,
FigureYa57profile_1bw.Rmd,integer,
FigureYa57profile_1bw.Rmd,pdf,
FigureYa57profile_1bw.Rmd,off,
FigureYa57profile_1bw.Rmd,source,
FigureYa57profile_1bw.Rmd,sessionInfo,
FigureYa57profile_1bw.Rmd,if,
FigureYa57profile_1bw.Rmd,signal_caputer_around_sites,
FigureYa57profile_1bw.Rmd,sample,
FigureYa57profile_1bw.Rmd,sampling,
FigureYa57profile_1bw.Rmd,paste,
FigureYa57profile_1bw.Rmd,min,
FigureYa57profile_1bw.Rmd,length,
FigureYa57profile_1bw.Rmd,table,
FigureYa57profile_1bw.Rmd,plot,
FigureYa57profile_1bw.Rmd,axis,
FigureYa57profile_1bw.Rmd,set,
FigureYa57profile_1bw.Rmd,lines,
FigureYa57profile_1bw.Rmd,for,
FigureYa57profile_1bw.Rmd,seed,
FigureYa57profile_1bw.Rmd,use,
FigureYa57profile_1bw.Rmd,max,
FigureYa57profile_1bw.Rmd,c,
FigureYa57profile_1bw.Rmd,ticks,
FigureYa57profile_1bw.Rmd,points,
FigureYa57profile_1bw.Rmd,rbind,
FigureYa57profile_1bw.Rmd,box,
FigureYa57profile_1bw.Rmd,legend,
FigureYa57profile_1bw.Rmd,detectCores,
FigureYa257armCNV.Rmd,numeric,
FigureYa257armCNV.Rmd,theme,
FigureYa257armCNV.Rmd,rowSums,
FigureYa257armCNV.Rmd,sessionInfo,
FigureYa257armCNV.Rmd,which,
FigureYa257armCNV.Rmd,setenv,
FigureYa257armCNV.Rmd,source,
FigureYa257armCNV.Rmd,sapply,
FigureYa257armCNV.Rmd,table,
FigureYa257armCNV.Rmd,melt,reshape2
FigureYa257armCNV.Rmd,element_line,
FigureYa257armCNV.Rmd,apply,
FigureYa257armCNV.Rmd,set,
FigureYa257armCNV.Rmd,tapply,
FigureYa257armCNV.Rmd,cumsum,
FigureYa257armCNV.Rmd,invisible,
FigureYa257armCNV.Rmd,ifelse,
FigureYa257armCNV.Rmd,colnames,
FigureYa257armCNV.Rmd,c,
FigureYa257armCNV.Rmd,xlab,
FigureYa257armCNV.Rmd,scale_y_reverse,
FigureYa257armCNV.Rmd,substr,
FigureYa257armCNV.Rmd,levels,
FigureYa257armCNV.Rmd,legend,
FigureYa257armCNV.Rmd,element_blank,
FigureYa257armCNV.Rmd,aes,
FigureYa257armCNV.Rmd,range,
FigureYa257armCNV.Rmd,array,
FigureYa257armCNV.Rmd,theme_bw,
FigureYa257armCNV.Rmd,element,
FigureYa257armCNV.Rmd,pretty,
FigureYa257armCNV.Rmd,factor,
FigureYa257armCNV.Rmd,opts_chunk,knitr
FigureYa257armCNV.Rmd,library,
FigureYa257armCNV.Rmd,nrow,
FigureYa257armCNV.Rmd,message,
FigureYa257armCNV.Rmd,colSums,
FigureYa257armCNV.Rmd,element_text,
FigureYa257armCNV.Rmd,pdf,
FigureYa257armCNV.Rmd,annotate,
FigureYa257armCNV.Rmd,off,
FigureYa257armCNV.Rmd,setdiff,
FigureYa257armCNV.Rmd,ggplot,
FigureYa257armCNV.Rmd,rownames,
FigureYa257armCNV.Rmd,if,
FigureYa257armCNV.Rmd,unit,
FigureYa257armCNV.Rmd,plot_layout,
FigureYa257armCNV.Rmd,options,
FigureYa257armCNV.Rmd,scale_fill_manual,
FigureYa257armCNV.Rmd,unique,
FigureYa257armCNV.Rmd,SCNA,
FigureYa257armCNV.Rmd,min,
FigureYa257armCNV.Rmd,axis,
FigureYa257armCNV.Rmd,test,
FigureYa257armCNV.Rmd,plot,
FigureYa257armCNV.Rmd,strsplit,
FigureYa257armCNV.Rmd,lines,
FigureYa257armCNV.Rmd,for,
FigureYa257armCNV.Rmd,gsub,
FigureYa257armCNV.Rmd,frame,
FigureYa257armCNV.Rmd,grid,
FigureYa257armCNV.Rmd,function,
FigureYa257armCNV.Rmd,max,
FigureYa257armCNV.Rmd,intersect,
FigureYa257armCNV.Rmd,ggsave,
FigureYa257armCNV.Rmd,loess,
FigureYa257armCNV.Rmd,nchar,
FigureYa257armCNV.Rmd,delim,
FigureYa257armCNV.Rmd,par,
FigureYa257armCNV.Rmd,geom_bar,
FigureYa257armCNV.Rmd,ylab,
FigureYa165heatmapPvalue.Rmd,order,
FigureYa165heatmapPvalue.Rmd,scale,
FigureYa165heatmapPvalue.Rmd,numeric,
FigureYa165heatmapPvalue.Rmd,ceiling,
FigureYa165heatmapPvalue.Rmd,sessionInfo,
FigureYa165heatmapPvalue.Rmd,which,
FigureYa165heatmapPvalue.Rmd,setenv,
FigureYa165heatmapPvalue.Rmd,source,
FigureYa165heatmapPvalue.Rmd,call,
FigureYa165heatmapPvalue.Rmd,na,
FigureYa165heatmapPvalue.Rmd,progress,
FigureYa165heatmapPvalue.Rmd,path,
FigureYa165heatmapPvalue.Rmd,t,
FigureYa165heatmapPvalue.Rmd,length,
FigureYa165heatmapPvalue.Rmd,table,
FigureYa165heatmapPvalue.Rmd,formatC,
FigureYa165heatmapPvalue.Rmd,list,
FigureYa165heatmapPvalue.Rmd,set,
FigureYa165heatmapPvalue.Rmd,round,
FigureYa165heatmapPvalue.Rmd,ifelse,
FigureYa165heatmapPvalue.Rmd,c,
FigureYa165heatmapPvalue.Rmd,colnames,
FigureYa165heatmapPvalue.Rmd,pheatmap,
FigureYa165heatmapPvalue.Rmd,element,
FigureYa165heatmapPvalue.Rmd,csv,
FigureYa165heatmapPvalue.Rmd,str_pad,
FigureYa165heatmapPvalue.Rmd,opts_chunk,knitr
FigureYa165heatmapPvalue.Rmd,library,
FigureYa165heatmapPvalue.Rmd,nrow,
FigureYa165heatmapPvalue.Rmd,cross_subtype_compr,
FigureYa165heatmapPvalue.Rmd,head,
FigureYa165heatmapPvalue.Rmd,paste0,
FigureYa165heatmapPvalue.Rmd,names,
FigureYa165heatmapPvalue.Rmd,if,
FigureYa165heatmapPvalue.Rmd,rownames,
FigureYa165heatmapPvalue.Rmd,options,
FigureYa165heatmapPvalue.Rmd,paste,
FigureYa165heatmapPvalue.Rmd,unique,
FigureYa165heatmapPvalue.Rmd,test,
FigureYa165heatmapPvalue.Rmd,summary,
FigureYa165heatmapPvalue.Rmd,adjust,
FigureYa165heatmapPvalue.Rmd,for,
FigureYa165heatmapPvalue.Rmd,cat,
FigureYa165heatmapPvalue.Rmd,frame,
FigureYa165heatmapPvalue.Rmd,function,
FigureYa165heatmapPvalue.Rmd,max,
FigureYa165heatmapPvalue.Rmd,intersect,
FigureYa165heatmapPvalue.Rmd,nchar,
FigureYa165heatmapPvalue.Rmd,return,
FigureYa165heatmapPvalue.Rmd,stop,
FigureYa165heatmapPvalue.Rmd,aov,
FigureYa17WGCNA_heatmap.Rmd,order,
FigureYa17WGCNA_heatmap.Rmd,dim,
FigureYa17WGCNA_heatmap.Rmd,colorRampPalette,
FigureYa17WGCNA_heatmap.Rmd,ldply,
FigureYa17WGCNA_heatmap.Rmd,factor,
FigureYa17WGCNA_heatmap.Rmd,opts_chunk,knitr
FigureYa17WGCNA_heatmap.Rmd,library,
FigureYa17WGCNA_heatmap.Rmd,sessionInfo,
FigureYa17WGCNA_heatmap.Rmd,head,
FigureYa17WGCNA_heatmap.Rmd,source,
FigureYa17WGCNA_heatmap.Rmd,names,
FigureYa17WGCNA_heatmap.Rmd,rep,
FigureYa17WGCNA_heatmap.Rmd,glob,
FigureYa17WGCNA_heatmap.Rmd,rownames,
FigureYa17WGCNA_heatmap.Rmd,unlist,
FigureYa17WGCNA_heatmap.Rmd,length,
FigureYa17WGCNA_heatmap.Rmd,table,
FigureYa17WGCNA_heatmap.Rmd,merge,
FigureYa17WGCNA_heatmap.Rmd,list,
FigureYa17WGCNA_heatmap.Rmd,set,
FigureYa17WGCNA_heatmap.Rmd,frame,
FigureYa17WGCNA_heatmap.Rmd,lapply,
FigureYa17WGCNA_heatmap.Rmd,c,
FigureYa17WGCNA_heatmap.Rmd,colnames,
FigureYa17WGCNA_heatmap.Rmd,pheatmap,
FigureYa17WGCNA_heatmap.Rmd,strsplit,
FigureYa23count2TPMv2.Rmd,all,
FigureYa23count2TPMv2.Rmd,match,
FigureYa23count2TPMv2.Rmd,cor,
FigureYa23count2TPMv2.Rmd,csv,
FigureYa23count2TPMv2.Rmd,opts_chunk,knitr
FigureYa23count2TPMv2.Rmd,nrow,
FigureYa23count2TPMv2.Rmd,sessionInfo,
FigureYa23count2TPMv2.Rmd,colSums,
FigureYa23count2TPMv2.Rmd,call,
FigureYa23count2TPMv2.Rmd,identical,
FigureYa23count2TPMv2.Rmd,useMart,biomaRt
FigureYa23count2TPMv2.Rmd,print,
FigureYa23count2TPMv2.Rmd,t,
FigureYa23count2TPMv2.Rmd,if,
FigureYa23count2TPMv2.Rmd,rownames,
FigureYa23count2TPMv2.Rmd,warning,
FigureYa23count2TPMv2.Rmd,table,
FigureYa23count2TPMv2.Rmd,set,
FigureYa23count2TPMv2.Rmd,listDatasets,biomaRt
FigureYa23count2TPMv2.Rmd,listMarts,biomaRt
FigureYa23count2TPMv2.Rmd,sprintf,
FigureYa23count2TPMv2.Rmd,strsplit,
FigureYa58lncRNAreannotation.Rmd,dim,
FigureYa58lncRNAreannotation.Rmd,order,
FigureYa58lncRNAreannotation.Rmd,filter,dplyr
FigureYa58lncRNAreannotation.Rmd,match,
FigureYa58lncRNAreannotation.Rmd,read_delim,
FigureYa58lncRNAreannotation.Rmd,character,
FigureYa58lncRNAreannotation.Rmd,grepl,
FigureYa58lncRNAreannotation.Rmd,sessionInfo,
FigureYa58lncRNAreannotation.Rmd,setenv,
FigureYa58lncRNAreannotation.Rmd,source,
FigureYa58lncRNAreannotation.Rmd,na,
FigureYa58lncRNAreannotation.Rmd,length,
FigureYa58lncRNAreannotation.Rmd,table,
FigureYa58lncRNAreannotation.Rmd,merge,
FigureYa58lncRNAreannotation.Rmd,set,
FigureYa58lncRNAreannotation.Rmd,exists,
FigureYa58lncRNAreannotation.Rmd,lapply,
FigureYa58lncRNAreannotation.Rmd,c,
FigureYa58lncRNAreannotation.Rmd,colnames,
FigureYa58lncRNAreannotation.Rmd,write_csv,
FigureYa58lncRNAreannotation.Rmd,csv,
FigureYa58lncRNAreannotation.Rmd,opts_chunk,knitr
FigureYa58lncRNAreannotation.Rmd,library,
FigureYa58lncRNAreannotation.Rmd,Table,
FigureYa58lncRNAreannotation.Rmd,head,
FigureYa58lncRNAreannotation.Rmd,names,
FigureYa58lncRNAreannotation.Rmd,if,
FigureYa58lncRNAreannotation.Rmd,rownames,
FigureYa58lncRNAreannotation.Rmd,options,
FigureYa58lncRNAreannotation.Rmd,paste,
FigureYa58lncRNAreannotation.Rmd,unlist,
FigureYa58lncRNAreannotation.Rmd,unique,
FigureYa58lncRNAreannotation.Rmd,getGEO,
FigureYa58lncRNAreannotation.Rmd,distinct,
FigureYa58lncRNAreannotation.Rmd,aggregate,
FigureYa58lncRNAreannotation.Rmd,function,
FigureYa58lncRNAreannotation.Rmd,system,
FigureYa58lncRNAreannotation.Rmd,paste0,
FigureYa58lncRNAreannotation.Rmd,stop,
FigureYa58lncRNAreannotation.Rmd,strsplit,
FigureYa180FGAplotV2.Rmd,scale_x_discrete,
FigureYa180FGAplotV2.Rmd,source,
FigureYa180FGAplotV2.Rmd,log2,
FigureYa180FGAplotV2.Rmd,t,
FigureYa180FGAplotV2.Rmd,seq,
FigureYa180FGAplotV2.Rmd,facet_grid,
FigureYa180FGAplotV2.Rmd,save,
FigureYa180FGAplotV2.Rmd,length,
FigureYa180FGAplotV2.Rmd,geom_text,
FigureYa180FGAplotV2.Rmd,vars,
FigureYa180FGAplotV2.Rmd,merge,
FigureYa180FGAplotV2.Rmd,element_line,
FigureYa180FGAplotV2.Rmd,colnames,
FigureYa180FGAplotV2.Rmd,aes,
FigureYa180FGAplotV2.Rmd,theme_bw,
FigureYa180FGAplotV2.Rmd,names,
FigureYa180FGAplotV2.Rmd,ggplot,
FigureYa180FGAplotV2.Rmd,unit,
FigureYa180FGAplotV2.Rmd,position_dodge,
FigureYa180FGAplotV2.Rmd,theme_classic,
FigureYa180FGAplotV2.Rmd,mar,
FigureYa180FGAplotV2.Rmd,ggsave,
FigureYa180FGAplotV2.Rmd,cal_ms,
FigureYa180FGAplotV2.Rmd,delim,
FigureYa180FGAplotV2.Rmd,FGL,
FigureYa180FGAplotV2.Rmd,abs,
FigureYa180FGAplotV2.Rmd,cbind,
FigureYa180FGAplotV2.Rmd,aov,
FigureYa180FGAplotV2.Rmd,FGA,
FigureYa180FGAplotV2.Rmd,numeric,
FigureYa180FGAplotV2.Rmd,theme,
FigureYa180FGAplotV2.Rmd,geom_errorbar,
FigureYa180FGAplotV2.Rmd,TukeyHSD,
FigureYa180FGAplotV2.Rmd,summarySE,
FigureYa180FGAplotV2.Rmd,Part,
FigureYa180FGAplotV2.Rmd,sessionInfo,
FigureYa180FGAplotV2.Rmd,setenv,
FigureYa180FGAplotV2.Rmd,str_sub,
FigureYa180FGAplotV2.Rmd,na,
FigureYa180FGAplotV2.Rmd,table,
FigureYa180FGAplotV2.Rmd,set,
FigureYa180FGAplotV2.Rmd,ifelse,
FigureYa180FGAplotV2.Rmd,ncol,
FigureYa180FGAplotV2.Rmd,round,
FigureYa180FGAplotV2.Rmd,c,
FigureYa180FGAplotV2.Rmd,theme_minimal,
FigureYa180FGAplotV2.Rmd,scale_y_reverse,
FigureYa180FGAplotV2.Rmd,rbind,
FigureYa180FGAplotV2.Rmd,scale_y_continuous,
FigureYa180FGAplotV2.Rmd,levels,
FigureYa180FGAplotV2.Rmd,element_blank,
FigureYa180FGAplotV2.Rmd,csv,
FigureYa180FGAplotV2.Rmd,factor,
FigureYa180FGAplotV2.Rmd,opts_chunk,knitr
FigureYa180FGAplotV2.Rmd,library,
FigureYa180FGAplotV2.Rmd,nrow,
FigureYa180FGAplotV2.Rmd,signif,
FigureYa180FGAplotV2.Rmd,head,
FigureYa180FGAplotV2.Rmd,element_text,
FigureYa180FGAplotV2.Rmd,coord_flip,
FigureYa180FGAplotV2.Rmd,rep,
FigureYa180FGAplotV2.Rmd,if,
FigureYa180FGAplotV2.Rmd,plot_layout,
FigureYa180FGAplotV2.Rmd,options,
FigureYa180FGAplotV2.Rmd,unique,
FigureYa180FGAplotV2.Rmd,scale_fill_manual,
FigureYa180FGAplotV2.Rmd,separately,
FigureYa180FGAplotV2.Rmd,summary,
FigureYa180FGAplotV2.Rmd,for,
FigureYa180FGAplotV2.Rmd,cal_p,
FigureYa180FGAplotV2.Rmd,frame,
FigureYa180FGAplotV2.Rmd,function,
FigureYa180FGAplotV2.Rmd,max,
FigureYa180FGAplotV2.Rmd,return,
FigureYa180FGAplotV2.Rmd,geom_bar,
FigureYa180FGAplotV2.Rmd,sum,
FigureYa25Sankey_update.Rmd,dim,
FigureYa25Sankey_update.Rmd,guides,
FigureYa25Sankey_update.Rmd,theme,
FigureYa25Sankey_update.Rmd,sessionInfo,
FigureYa25Sankey_update.Rmd,setenv,
FigureYa25Sankey_update.Rmd,source,
FigureYa25Sankey_update.Rmd,scale_x_discrete,
FigureYa25Sankey_update.Rmd,tail,
FigureYa25Sankey_update.Rmd,table,
FigureYa25Sankey_update.Rmd,geom_text,
FigureYa25Sankey_update.Rmd,tally,
FigureYa25Sankey_update.Rmd,set,
FigureYa25Sankey_update.Rmd,to_lodes_form,
FigureYa25Sankey_update.Rmd,group_by,
FigureYa25Sankey_update.Rmd,ncol,
FigureYa25Sankey_update.Rmd,c,
