GenePairs,frac.of.var.tissue,frac.of.var.species,frac.of.var.residual,group
TTC28_Ttc28,0.72993346480164,6.30206535978617e-11,0.27006653513534,High across tissues
PANK2_Pank2,0.316776063308535,0.550004990010082,0.133218946681382,None
ASB12_Asb12,0.666633463518766,0,0.333366536481235,High across tissues
GSTT4_Gstt4,0.657239329850503,0.168846150528441,0.173914519621056,High across tissues
AMER1_Amer1,0.231199639271182,0.0265829461106771,0.742217414618141,None
PRDM15_Prdm15,0.0228424705399837,0.907951494887098,0.0692060345729183,High across species
BPIFC_Bpifc,0.144251039137734,0.355263387357028,0.500485573505238,None
ADM2_Adm2,0.510456231783425,0,0.489543768216575,High across tissues
LDOC1_Ldoc1,0.0740171224289178,0.867060304510493,0.0589225730605894,High across species
TMEM121B_Tmem121b,0.672310240470745,0,0.327689759529255,High across tissues
KCNK15_Kcnk15,0.0771649091804444,0.427662036614653,0.495173054204903,None
RIMS4_Rims4,0.533385694697225,0.0798083342004389,0.386805971102336,High across tissues
PNMA6F_Gm45015,0,0,1,None
LRRC74B_Lrrc74b,0.368713165395077,0.370638718611331,0.260648115993592,None
PDYN_Pdyn,0.663890667755458,0,0.336109332244542,High across tissues
ZNF280B_Zfp280b,0.0577833962149205,0.441467823005552,0.500748780779527,None
F8_F8,0,0.890669762509251,0.109330237490749,High across species
GGTLC2_Ggt1,0,0.649385813828658,0.350614186171342,High across species
AFF2_Aff2,0.267584027585566,1.84297779051658e-09,0.732415970571456,None
BMP7_Bmp7,0,0.430352265395086,0.569647734604914,None
SLC35E4_Slc35e4,0.0654048213682218,0.638582957758828,0.29601222087295,None
MCHR1_Mchr1,0.174227558782456,0,0.825772441217544,None
EFCAB8_Efcab8,0.403497534872754,0.467168339320611,0.129334125806635,None
DDX17_Ddx17,0.138945778512499,0.705534109834914,0.155520111652588,High across species
SOD1_Sod1,0.0919238396347828,0.796817824662849,0.111258335702368,High across species
ADGRG4_Adgrg4,0,0,1,None
TMC2_Tmc2,0.308080405510394,0.387224819940319,0.304694774549287,None
RAB39B_Rab39b,0.634494444274628,0.0115084805935289,0.353997075131843,High across tissues
NAP1L3_Nap1l3,0.358391901274822,0.246251780442868,0.395356318282309,None
ALOX5AP_Alox5ap,0.575847554029405,0.0342975080759351,0.38985493789466,High across tissues
RWDD2B_Rwdd2b,0,0.497436723916498,0.502563276083502,None
LGALS2_Lgals2,0,0,1,None
CCNA1_Ccna1,0.800291600985888,0.0177574181577666,0.181950980856345,High across tissues
TTLL8_Ttll8,0.500602044040261,0.259694566154663,0.239703389805076,High across tissues
HUNK_Hunk,0.249201793191238,0.346002883568923,0.404795323239838,None
MRTFA_Mrtfa,0.374717597099558,0.554541657532689,0.0707407453677527,None
SUMO3_Sumo3,0,0.787889239832229,0.212110760167771,High across species
USPL1_Uspl1,0.305028116463973,0,0.694971883536027,None
ZBTB21_Zbtb21,0.326689473643064,0.402189783611431,0.271120742745505,None
CXCR3_Cxcr3,0,0.456893610528103,0.543106389471897,None
RSPH1_Rsph1,0.65903963095077,0,0.34096036904923,High across tissues
CKAP2_Ckap2,0.239199124189404,0.490523184283269,0.270277691527327,None
UBL4A_Ubl4a,0.203606548381095,0.655722001350488,0.140671450268418,High across species
PDE9A_Pde9a,0.112670471425982,0.529561026290216,0.357768502283802,None
DSG3_Dsg3,0.620964279458645,2.11213400924069e-10,0.379035720330142,High across tissues
TBX1_Tbx1,0.356154411284205,0.181230039590583,0.462615549125212,None
SLC25A15_Slc25a15,0.429714879517197,0.000292216439810583,0.569992904042992,None
MSL3_Msl3,0,0.706931254921533,0.293068745078467,High across species
COLEC12_Colec12,0,0.0773327895248522,0.922667210475148,None
EBPL_Ebpl,0.203601024995577,0.668244120309725,0.128154854694698,High across species
PITPNB_Pitpnb,0.00299822256372783,0.239727071733239,0.757274705703033,None
DSG2_Dsg2,0.409315422348422,0.128971515391189,0.461713062260389,None
SAP18_Sap18b,0.136416211172596,0.655646777878587,0.207937010948817,High across species
DOCK9_Dock9,0.444635302950179,0.0769364229291693,0.478428274120651,None
MN1_Mn1,0,0.120288639371323,0.879711360628677,None
SERPINB8_Serpinb8,0.247535191850691,0.117270206636199,0.635194601513109,None
TTR_Ttr,0.319332631803861,0.166220300082055,0.514447068114085,None
DSC2_Dsc2,0.267595384578184,5.6878365458175e-10,0.732404614853033,None
TEX29_Tex29,0.576799956339413,0.171298155937537,0.251901887723049,High across tissues
CLDN10_Cldn10,0.545197415598952,0.00749841122127201,0.447304173179776,High across tissues
EEF1AKMT1_Eef1akmt1,0,0.380479566793103,0.619520433206897,None
PROZ_Proz,0.514177690277038,0.141560335163411,0.344261974559551,High across tissues
VPREB3_Vpreb3,0.0266167458826357,0.234925224265524,0.73845802985184,None
RIBC2_Ribc2,0.794827763777631,0,0.205172236222369,High across tissues
PDXP_Pdxp,0,0.634671304042746,0.365328695957254,None
SELENOM_Selenom,0.284084154988593,0.562639205318186,0.153276639693221,None
COL4A2_Col4a2,0.539850610792065,0.24273334930177,0.217416039906165,High across tissues
TLR7_Tlr7,0,0,1,None
RAB20_Rab20,0.438712645280202,0.0409009743608768,0.520386380358921,None
CUL4A_Cul4a,0.097958687285649,0.643943103659786,0.258098209054565,High across species
SYN3_Syn3,0.18510794876736,0.444026172077666,0.370865879154974,None
ATXN10_Atxn10,0.21043275289896,0.60100710997177,0.18856013712927,None
SSX3_Ssxb6,0.983454603580135,6.39483336553352e-07,0.0165447569365286,High across tissues
WNT7B_Wnt7b,0.340656060827173,0.429572824242898,0.229771114929929,None
PIGA_Piga,0.273026800440025,1.4904615099781e-09,0.726973198069514,None
PIAS2_Pias2,0.24229921989031,0.689006949571508,0.0686938305381818,High across species
MOV10L1_Mov10l1,0.28846030481546,0,0.71153969518454,None
FLT1_Flt1,0.289097118265743,0.38056434659325,0.330338535141008,None
SERPINB5_Serpinb5,0.256933226265132,0,0.743066773734868,None
CXorf65_Gm614,0.230493609470501,0.059302773777911,0.710203616751587,None
FAM83F_Fam83f,0.32984423327049,0.2329486567548,0.43720710997471,None
NOL4_Nol4,0.819046845621361,6.58294279771335e-11,0.18095315431281,High across tissues
SHANK3_Shank3,0.407481790147406,0.185599024077178,0.406919185775416,None
NEXMIF_Nexmif,0.715051091022946,1.79925079877234e-10,0.284948908797129,High across tissues
PRR5_Prr5,0.163104331266108,0.707645163065559,0.129250505668334,High across species
PRPS1_Prps1,0,0.438134355740841,0.561865644259159,None
SETBP1_Setbp1,0.214382368165507,0.334315260866691,0.451302370967801,None
FBXO15_Fbxo15,0.590510900348219,0.230500235579365,0.178988864072416,High across tissues
ATP7B_Atp7b,0.472829455262458,2.31614519855732e-10,0.527170544505927,High across tissues
KCTD1_Kctd1,0.337633003948053,0.323540823523984,0.338826172527964,None
DOK6_Dok6,0.120599744899894,0.654340149326683,0.225060105773424,High across species
TTLL12_Ttll12,0.268790839917762,0.411036182271124,0.320172977811114,None
SERPINB7_Serpinb7,0.595026471471353,0.113168090951448,0.291805437577199,High across tissues
INPP5J_Inpp5j,0.471762081744212,0.394657140581903,0.133580777673884,High across tissues
ZNF521_Zfp521,0.615748594526123,2.07352769122854e-10,0.384251405266525,High across tissues
ATRX_Atrx,0.267166186157762,0.247131737129505,0.485702076712733,None
SEC11C_Sec11c,0.180835377474735,0.0518512262654473,0.767313396259818,None
HSBP1L1_Hsbp1l1,0.0118728135635238,0.62217514928279,0.365952037153686,None
ZFYVE19_Zfyve19,0.0126202742740613,0.958766868358881,0.0286128573670576,High across species
AQP4_Aqp4,0.514699590528093,3.21783549871242e-10,0.485300409150123,High across tissues
SGCZ_Sgcz,0.481251664190456,0.0784061733215379,0.440342162488006,High across tissues
STC1_Stc1,0.291375630489737,0.344706112719554,0.363918256790709,None
UNC5D_Unc5d,0.507007171515431,0,0.492992828484569,High across tissues
MYO5B_Myo5b,0.20529265675111,0.678672900846105,0.116034442402785,High across species
GABRG3_Gabrg3,0.573306554469242,0.205130795012135,0.221562650518623,High across tissues
PRTG_Prtg,0,0.0461480691518213,0.953851930848179,None
VSIG1_Vsig1,0.577494344840689,3.98677661306892e-09,0.422505651172534,High across tissues
SHC4_Shc4,0.722211949283169,0,0.277788050716831,High across tissues
DPYSL2_Dpysl2,0.524158908077099,0.40898529028484,0.0668558016380619,High across tissues
ARHGAP36_Arhgap36,0,0.136431612724095,0.863568387275905,None
KIAA1328_AW554918,0.448043259856877,0.345207731454896,0.206749008688228,None
FRMD5_Frmd5,0.391522607484939,0.250117423265815,0.358359969249246,None
ATP12A_Atp12a,0,0,1,None
MRPL57_Mrpl57,0.050967253007748,0.846687818828037,0.102344928164215,High across species
INTS6_Ints6,0.182734898802498,0.626826320486851,0.19043878071065,None
SLC25A37_Slc25a37,0,0.519903466453692,0.480096533546308,None
PCYT1B_Pcyt1b,0.791970078264187,0,0.208029921735813,High across tissues
RNF125_Rnf125,0.163152785354593,0.404951866962359,0.431895347683048,None
MBOAT4_Mboat4,0.0176184964673047,0,0.982381503532695,None
NPTXR_Nptxr,0.741911271368102,2.49378612173943e-10,0.258088728382519,High across tissues
DOCK5_Dock5,0,0.194319769382453,0.805680230617547,None
ARX_Arx,0.84142924592976,0,0.15857075407024,High across tissues
MTCL1_Mtcl1,0.204834197872115,0.286419898253506,0.50874590387438,None
HERC1_Herc1,0.475807610968872,0.243425395925184,0.280766993105944,High across tissues
LPIN2_Lpin2,0.635899282989463,0,0.364100717010537,High across tissues
TAF7L_Taf7l,0.748051860667957,0.095459556059629,0.156488583272414,High across tissues
LEPROTL1_Leprotl1,0.179222942945355,0.0279004224599391,0.792876634594706,None
TEX11_Tex11,0.542468810611203,0.0280146555149448,0.429516533873852,High across tissues
GTF2F2_Gtf2f2,0.0495358734894952,0.667607675322387,0.282856451188118,High across species
ADRA1A_Adra1a,0.220281100678449,0.0251482565177232,0.754570642803828,None
SKOR1_Skor1,0.529514450749916,0,0.470485549250084,High across tissues
NKX3-1_Nkx3-1,0.00905262450014167,0.770783897813256,0.220163477686602,High across species
NUDT15_Nudt15,0.00284739495284774,0.93220589303135,0.0649467120158023,High across species
KLHL14_Klhl14,0.651822387022265,0.0887160961335586,0.259461516844176,High across tissues
PAN3_Pan3,0.210951311665163,0.350320830266647,0.438727858068189,None
TPGS2_Tpgs2,0.671470044273207,0.0169504913883327,0.31157946433846,High across tissues
GCHFR_Gchfr,0.172913358424657,0.665766081343313,0.16132056023203,High across species
KIF13B_Kif13b,0.0187411596667069,0.581355030605421,0.399903809727872,None
BCORL1_Bcorl1,0.481274053110976,0.0390998357285415,0.479626111160483,High across tissues
TEX30_Tex30,0.786198423940717,0.0555445945758623,0.15825698148342,High across tissues
REC114_Rec114,0.347518645892707,0.125918147266618,0.526563206840675,None
TBC1D21_Tbc1d21,0.841152380427233,0,0.158847619572767,High across tissues
ESX1_Esx1,0.943586413826776,0.00908494108604912,0.0473286450871747,High across tissues
POFUT2_Pofut2,0.0666556574634256,0.887227687395196,0.0461166551413782,High across species
SASH3_Sash3,0.0664642959495347,2.54263767051609e-10,0.933535703796201,None
FEM1B_Fem1b,0.299228622992219,0.442155635852278,0.258615741155503,None
DCLK1_Dclk1,0.856692477857806,0,0.143307522142194,High across tissues
HCN4_Hcn4,0.318420335499508,0.123676910264536,0.557902754235955,None
SRPX2_Srpx2,0.651156942149918,1.81120430155675e-10,0.348843057668961,High across tissues
R3HCC1_R3hcc1,0.247255493985353,0.638594834891701,0.114149671122946,None
FBXL3_Fbxl3,0.0536133872067836,0.713296371162867,0.23309024163035,High across species
CXorf66_Gm7073,0.990224047872726,4.71268944236332e-07,0.00977548085832976,High across tissues
CCBE1_Ccbe1,0.0835572179608765,0.0394474223596775,0.876995359679446,None
NETO1_Neto1,0.533296466725532,0.0413617817307701,0.425341751543698,High across tissues
HYKK_Hykk,0.250236532689645,0,0.749763467310355,None
CNMD_Cnmd,0.218851807703852,0.248563619583721,0.532584572712427,None
CSTB_Cstb,0.333993951463592,0.101062438042591,0.564943610493817,None
MAGEB18_Mageb18,0.822045190018449,0.00749759272179155,0.170457217259759,High across tissues
MAGEB6_Mageb2,0.995143994393429,1.22657768801749e-07,0.00485588294880187,High across tissues
MAGEB5_Mageb5,0.921513959690493,1.07175949929287e-05,0.078475322714514,High across tissues
ZFHX4_Zfhx4,0.408283591660192,0.0277239727291641,0.563992435610644,None
LARP6_Larp6,0.492024912430413,0.368564108000015,0.139410979569572,High across tissues
RNMT_Rnmt,0.281695933007858,0.416000821891151,0.302303245100991,None
RORA_Rora,0,0.562418051610004,0.437581948389996,None
HNF4G_Hnf4g,0.397168170774352,0.102268216433576,0.500563612792072,None
SMIM10L2B_Smim10l2a,0.620067716513031,0.00215500993047901,0.37777727355649,High across tissues
DGKH_Dgkh,0.344750965676142,0,0.655249034323858,None
BRWD1_Brwd1,0.143385504603765,0.795177738693624,0.061436756702611,High across species
MMP16_Mmp16,0.712035702564716,0,0.287964297435284,High across tissues
EID1_Eid1,0.0876619572156102,0.810620648568653,0.101717394215736,High across species
SLC25A14_Slc25a14,0.652809652449138,0,0.347190347550862,High across tissues
RTTN_Rttn,0.160924884620763,0.592464156906327,0.24661095847291,None
IGF1R_Igf1r,0.829147582503731,0,0.170852417496269,High across tissues
CA13_Car13,0,0,1,None
FSBP_Fsbp,0.228298381305755,0,0.771701618694245,None
MCF2L_Mcf2l,0.312968609452748,0.410929213696449,0.276102176850804,None
RALYL_Ralyl,0.702218041470043,0,0.297781958529957,High across tissues
CEP152_Cep152,0.29785482224596,0,0.70214517775404,None
KCNV1_Kcnv1,0.725312115473037,0.0131644912216232,0.26152339330534,High across tissues
CHRNB3_Chrnb3,0.880788292103635,0.00406802051834686,0.115143687378018,High across tissues
PHEX_Phex,0.290275100258025,0.31307950621638,0.396645393525595,None
KCNS2_Kcns2,0.430249370324462,0.368550037004696,0.201200592670842,None
PDXK_Pdxk,0.0611587408323622,0.31766883504415,0.621172424123488,None
SNAI2_Snai2,0.479092850199182,0.0946722347778378,0.42623491502298,High across tissues
MAGEB2_Mageb4,0.790419833561431,0.000785857324065252,0.208794309114504,High across tissues
SIX4_Six4,0.686358930394367,0.0647339124816334,0.248907157123999,High across tissues
FBXO43_Fbxo43,0.732315760731942,0,0.267684239268058,High across tissues
GABRE_Gabre,0.588827074792349,0.168753268936681,0.24241965627097,High across tissues
CCDC175_Ccdc175,0.767274669648492,0,0.232725330351508,High across tissues
NCALD_Ncald,0.555922310918549,0,0.444077689081451,High across tissues
FRMPD3_Frmpd3,0.509019787833424,0.0625657829326125,0.428414429233964,High across tissues
TYMS_Tyms,0,0.670520870079263,0.329479129920737,High across species
TMEM35A_Tmem35a,0.644214942757014,0.013422412333712,0.342362644909274,High across tissues
SAT1_Sat1,0.18850642243756,0.63284382395223,0.17864975361021,None
STARD8_Stard8,0.297891932580758,0.616328628112957,0.0857794393062856,None
ODF1_Odf1,0.791589459425846,0,0.208410540574154,High across tissues
CYB5A_Cyb5a,0.28822870131059,0.674587351523983,0.0371839471654274,High across species
B3GALT5_B3galt5,0.453632891850488,0.0895031497189258,0.456863958430587,None
CCDC177_Ccdc177,0.677790118181017,0.0572355367391703,0.264974345079813,High across tissues
KCNH5_Kcnh5,0.686990397925413,0.0110089735036634,0.302000628570924,High across tissues
CTAG2_Ctag2,0.67005932729542,0,0.32994067270458,High across tissues
PMAIP1_Pmaip1,0.23837483003926,0.226669389314235,0.534955780646505,None
PKHD1L1_Pkhd1l1,0.0986479618391765,4.76450008245804e-10,0.901352037684374,None
TTC39C_Ttc39c,0.475591859995635,0.274550253731623,0.249857886272743,High across tissues
AMOT_Amot,0.256656914961377,0.216222389386653,0.52712069565197,None
USP25_Usp25,0.511160217677808,0.00259591822588419,0.486243864096308,High across tissues
SKA3_Ska3,0.540115513829085,4.94261922120862e-11,0.459884486121489,High across tissues
ELL3_Ell3,0.0269475946412078,0.646614950255657,0.326437455103135,High across species
SPTSSA_Sptssa,0.216811604490685,0.334144723791744,0.449043671717571,None
SLC35F4_Slc35f4,0.678155019705201,2.04237512676416e-10,0.321844980090562,High across tissues
METTL4_Mettl4,0,0,1,None
PDS5B_Pds5b,0.369523079398394,0.244278044274527,0.386198876327078,None
LY6D_Ly6d,0,0.82903696242642,0.17096303757358,High across species
TG_Tg,0.15656949948528,0.0228381180402134,0.820592382474507,None
SKA1_Ska1,0.662628678890353,0.161131111099195,0.176240210010451,High across tissues
NKX2-4_Nkx2-4,0.768179417959576,8.36986559069256e-06,0.231812212174834,High across tissues
RGS6_Rgs6,0.732142834093188,0,0.267857165906812,High across tissues
NKX2-2_Nkx2-2,0.540955202806818,0,0.459044797193182,High across tissues
C18orf54_4930503L19Rik,0.450032596098079,0.38412047184729,0.165846932054632,None
PCDH11X_Pcdh11x,0.50710766599772,0.37535799425105,0.11753433975123,High across tissues
RCL1_Rcl1,0.493099992742366,0.405194458228225,0.101705549029408,High across tissues
SNX33_Snx33,0.714761178023528,0.154347900114297,0.130890921862175,High across tissues
CATSPER2_Catsper2,0.129101106345498,0.48617836343851,0.384720530215993,None
SNAI1_Snai1,0.382521390399095,0.422662097597382,0.194816512003523,None
PNMA3_Pnma3,0.50430436772313,0.164208957720478,0.331486674556392,High across tissues
F9_F9,0.906753266111079,0,0.0932467338889212,High across tissues
HAUS1_Haus1,0,0.315806630840772,0.684193369159228,None
DMRTA1_Dmrta1,0,0.104182753598255,0.895817246401745,None
LURAP1L_Lurap1l,0.441470137595977,0,0.558529862404023,None
FMR1NB_Fmr1nb,0.699206333560917,0.0193560980422896,0.281437568396794,High across tissues
MAGEA10_Magea8,0.982586504018678,3.1943467873079e-07,0.0174131765466434,High across tissues
GML_Gml2,0.726937615642787,0,0.273062384357213,High across tissues
PAX5_Pax5,0.117931974827106,0.533879514238508,0.348188510934387,None
CD93_Cd93,0.392858126784241,0.422396374013865,0.184745499201894,None
SLC12A6_Slc12a6,0.286815599497889,0.592778194079175,0.120406206422935,None
LYPD2_Lypd2,0.286925993528305,0.0992234975505403,0.613850508921155,None
FRMD7_Frmd7,0,0.101489782482561,0.898510217517439,None
PROSER1_Proser1,0.260597272804832,0.460748729775835,0.278653997419333,None
CSMD3_Csmd3,0.878446895394385,0,0.121553104605615,High across tissues
RBBP8_Rbbp8,0.154274737791487,0.643608373630241,0.202116888578272,High across species
CDK8_Cdk8,0.0546881742881602,0.767464408048646,0.177847417663194,High across species
