"","x","runningScore","position","ymin","ymax","geneList","gene","Description"
"350",350,-0.0289375775113683,0,0,0,1.19784481311882,"3112","Proteasome"
"351",351,-0.029020256304258,0,0,0,1.19505650898061,"11135","Proteasome"
"352",352,-0.0291029350971476,0,0,0,1.19332222899505,"1690","Proteasome"
"353",353,-0.0291856138900372,0,0,0,1.19325391839002,"57823","Proteasome"
"354",354,-0.0292682926829268,0,0,0,1.1930425177146,"8326","Proteasome"
"355",355,-0.0293509714758165,0,0,0,1.1882641523775,"2643","Proteasome"
"356",356,-0.0294336502687061,0,0,0,1.18545727779091,"699","Proteasome"
"357",357,-0.0295163290615957,0,0,0,1.18390560116038,"10437","Proteasome"
"358",358,-0.0295990078544853,0,0,0,1.1820544169877,"3768","Proteasome"
"359",359,-0.0296816866473749,0,0,0,1.18125857078822,"932","Proteasome"
"360",360,-0.0297643654402646,0,0,0,1.18065792176202,"50802","Proteasome"
"361",361,-0.0298470442331542,0,0,0,1.17933339131618,"1482","Proteasome"
"362",362,-0.0299297230260438,0,0,0,1.17835014368915,"54913","Proteasome"
"363",363,-0.0300124018189334,0,0,0,1.17583946652457,"5645","Proteasome"
"364",364,-0.0300950806118231,0,0,0,1.17380891993911,"221692","Proteasome"
"365",365,-0.0301777594047127,0,0,0,1.17176368734776,"29088","Proteasome"
"366",366,-0.0302604381976023,0,0,0,1.17108798008082,"4609","Proteasome"
"367",367,-0.0303431169904919,0,0,0,1.16852438150943,"3945","Proteasome"
"368",368,-0.0304257957833816,0,0,0,1.1673820028601,"3537","Proteasome"
"369",369,-0.0305084745762712,0,0,0,1.16644359267873,"65263","Proteasome"
"370",370,-0.0305911533691608,0,0,0,1.16359074718104,"6557","Proteasome"
"371",371,-0.0306738321620504,0,0,0,1.16112017340952,"3001","Proteasome"
"372",372,-0.0307565109549401,0,0,0,1.16077570804531,"1299","Proteasome"
"373",373,-0.0308391897478297,0,0,0,1.15853322735224,"6491","Proteasome"
"374",374,-0.0309218685407193,0,0,0,1.15844981348454,"8767","Proteasome"
"375",375,-0.0310045473336089,0,0,0,1.15735977378821,"5341","Proteasome"
"376",376,-0.0310872261264986,0,0,0,1.1563851285616,"81611","Proteasome"
"377",377,-0.0311699049193882,0,0,0,1.15537648244354,"8437","Proteasome"
"378",378,-0.0312525837122778,0,0,0,1.15240394411479,"29767","Proteasome"
"379",379,-0.0313352625051674,0,0,0,1.15075245366897,"8000","Proteasome"
"380",380,-0.031417941298057,0,0,0,1.15047003954664,"2020","Proteasome"
"381",381,-0.0315006200909467,0,0,0,1.15009587163181,"1063","Proteasome"
"382",382,-0.0315832988838363,0,0,0,1.14912913214547,"3561","Proteasome"
"383",383,-0.0316659776767259,0,0,0,1.1489657356727,"8190","Proteasome"
"384",384,-0.0317486564696155,0,0,0,1.14691209924899,"6319","Proteasome"
"385",385,-0.0318313352625052,0,0,0,1.14564839913457,"6713","Proteasome"
"386",386,-0.0319140140553948,0,0,0,1.14417750408898,"4324","Proteasome"
"387",387,-0.0319966928482844,0,0,0,1.14108596719645,"51237","Proteasome"
"388",388,-0.032079371641174,0,0,0,1.14086243353705,"262","Proteasome"
"389",389,-0.0321620504340637,0,0,0,1.13778565333119,"10481","Proteasome"
"390",390,-0.0322447292269533,0,0,0,1.13606827344284,"91543","Proteasome"
"391",391,-0.0323274080198429,0,0,0,1.1355749306655,"2533","Proteasome"
"392",392,-0.0324100868127325,0,0,0,1.13479214693027,"3973","Proteasome"
"393",393,-0.0324927656056222,0,0,0,1.13090947270134,"5111","Proteasome"
"394",394,-0.0325754443985118,0,0,0,1.13089496311375,"1356","Proteasome"
"395",395,-0.0326581231914014,0,0,0,1.12869627656816,"6351","Proteasome"
"396",396,-0.032740801984291,0,0,0,1.12656998949887,"3429","Proteasome"
"397",397,-0.0328234807771807,0,0,0,1.12614280038217,"80830","Proteasome"
"398",398,-0.0329061595700703,0,0,0,1.12581647955553,"23590","Proteasome"
"399",399,-0.0329888383629599,0,0,0,1.12434083507723,"10397","Proteasome"
"400",400,-0.0330715171558495,0,0,0,1.12394190050738,"28227","Proteasome"
"401",401,-0.0331541959487391,0,0,0,1.12388638338526,"116372","Proteasome"
"402",402,-0.0332368747416288,0,0,0,1.12317670048632,"7399","Proteasome"
"403",403,-0.0333195535345184,0,0,0,1.12274811853278,"5871","Proteasome"
"404",404,-0.033402232327408,0,0,0,1.12272229945164,"54845","Proteasome"
"405",405,-0.0334849111202976,0,0,0,1.12229572673726,"9982","Proteasome"
"406",406,-0.0335675899131873,0,0,0,1.12182768810614,"8624","Proteasome"
"407",407,0.0199586921875949,1,-0.0371467973716978,0.0371467973716978,1.11965473774795,"5688","Proteasome"
"408",408,0.0198760133947053,0,0,0,1.11804247855261,"9688","Proteasome"
"409",409,0.0197933346018157,0,0,0,1.11753516587362,"79734","Proteasome"
"410",410,0.0197106558089261,0,0,0,1.11677476840911,"5365","Proteasome"
"411",411,0.0196279770160364,0,0,0,1.11635099444159,"2707","Proteasome"
"412",412,0.0195452982231468,0,0,0,1.11509760120423,"3055","Proteasome"
"413",413,0.0194626194302572,0,0,0,1.11474823580429,"1237","Proteasome"
"414",414,0.0193799406373676,0,0,0,1.11457549392284,"84823","Proteasome"
"415",415,0.0192972618444779,0,0,0,1.11356845900139,"7504","Proteasome"
"416",416,0.0192145830515883,0,0,0,1.11264789294804,"10212","Proteasome"
"417",417,0.0191319042586987,0,0,0,1.11210123862735,"6614","Proteasome"
"418",418,0.0190492254658091,0,0,0,1.11050603337573,"5317","Proteasome"
"419",419,0.0189665466729195,0,0,0,1.10901123287167,"917","Proteasome"
"420",420,0.0188838678800298,0,0,0,1.102322473393,"80133","Proteasome"
"421",421,0.0188011890871402,0,0,0,1.10199980072538,"924","Proteasome"
"422",422,0.0187185102942506,0,0,0,1.10189362310818,"27346","Proteasome"
"423",423,0.018635831501361,0,0,0,1.09905486745092,"64785","Proteasome"
"424",424,0.0185531527084713,0,0,0,1.09687928750252,"55975","Proteasome"
"425",425,0.0184704739155817,0,0,0,1.09591101396391,"50515","Proteasome"
"426",426,0.0707039924060688,1,-0.0371467973716978,0.0371467973716978,1.09261290251774,"5709","Proteasome"
"427",427,0.0706213136131792,0,0,0,1.09161001552777,"5544","Proteasome"
"428",428,0.0705386348202895,0,0,0,1.09150990244482,"28639","Proteasome"
"429",429,0.0704559560273999,0,0,0,1.09067910051505,"9401","Proteasome"
"430",430,0.0703732772345103,0,0,0,1.08745232134406,"29881","Proteasome"
"431",431,0.0702905984416207,0,0,0,1.08698078008397,"6472","Proteasome"
"432",432,0.070207919648731,0,0,0,1.08662656782882,"26271","Proteasome"
"433",433,0.0701252408558414,0,0,0,1.08368056874281,"6751","Proteasome"
"434",434,0.0700425620629518,0,0,0,1.08359907423867,"6508","Proteasome"
"435",435,0.0699598832700622,0,0,0,1.08216188210536,"51411","Proteasome"
"436",436,0.0698772044771725,0,0,0,1.08083593031701,"54901","Proteasome"
"437",437,0.0697945256842829,0,0,0,1.07956846607925,"1236","Proteasome"
"438",438,0.0697118468913933,0,0,0,1.07898588804226,"25975","Proteasome"
"439",439,0.0696291680985037,0,0,0,1.07860358763224,"55630","Proteasome"
"440",440,0.069546489305614,0,0,0,1.07771807641646,"60482","Proteasome"
"441",441,0.0694638105127244,0,0,0,1.07672689711861,"219595","Proteasome"
"442",442,0.0693811317198348,0,0,0,1.07597891027808,"51026","Proteasome"
"443",443,0.0692984529269452,0,0,0,1.07530982482843,"64180","Proteasome"
"444",444,0.0692157741340556,0,0,0,1.07419821502789,"55055","Proteasome"
"445",445,0.0691330953411659,0,0,0,1.07305066448103,"51388","Proteasome"
"446",446,0.0690504165482763,0,0,0,1.06934767112703,"51053","Proteasome"
"447",447,0.0689677377553867,0,0,0,1.06856775784245,"641","Proteasome"
"448",448,0.0688850589624971,0,0,0,1.06776435142637,"1869","Proteasome"
"449",449,0.0688023801696074,0,0,0,1.06744187715694,"79739","Proteasome"
"450",450,0.0687197013767178,0,0,0,1.06647307668412,"8200","Proteasome"
"451",451,0.0686370225838282,0,0,0,1.06516387521645,"3101","Proteasome"
"452",452,0.0685543437909386,0,0,0,1.06452279559482,"9650","Proteasome"
"453",453,0.0684716649980489,0,0,0,1.06432393725843,"78999","Proteasome"
"454",454,0.0683889862051593,0,0,0,1.0638110944886,"79805","Proteasome"
"455",455,0.0683063074122697,0,0,0,1.06249123099197,"6770","Proteasome"
"456",456,0.0682236286193801,0,0,0,1.0595476098452,"80157","Proteasome"
"457",457,0.0681409498264904,0,0,0,1.05899063786084,"10535","Proteasome"
"458",458,0.0680582710336008,0,0,0,1.05767636380916,"1475","Proteasome"
"459",459,0.0679755922407112,0,0,0,1.05659902176396,"3775","Proteasome"
"460",460,0.0678929134478216,0,0,0,1.05480771990838,"10859","Proteasome"
"461",461,0.0678102346549319,0,0,0,1.05361143895395,"6496","Proteasome"
"462",462,0.0677275558620423,0,0,0,1.0528378697289,"330","Proteasome"
"463",463,0.0676448770691527,0,0,0,1.0515686897598,"6590","Proteasome"
"464",464,0.0675621982762631,0,0,0,1.05137334094557,"4948","Proteasome"
"465",465,0.0674795194833734,0,0,0,1.05064823144274,"26330","Proteasome"
"466",466,0.0673968406904838,0,0,0,1.04915344614202,"54039","Proteasome"
"467",467,0.0673141618975942,0,0,0,1.04867155595814,"794","Proteasome"
"468",468,0.0672314831047046,0,0,0,1.04861768369682,"11009","Proteasome"
"469",469,0.0671488043118149,0,0,0,1.04796932185541,"6317","Proteasome"
"470",470,0.0670661255189253,0,0,0,1.04785636684621,"4477","Proteasome"
"471",471,0.0669834467260357,0,0,0,1.04545782823202,"57706","Proteasome"
"472",472,0.0669007679331461,0,0,0,1.04514760494316,"5268","Proteasome"
"473",473,0.0668180891402565,0,0,0,1.04476105727025,"6715","Proteasome"
"474",474,0.0667354103473668,0,0,0,1.04319175808029,"9332","Proteasome"
"475",475,0.0666527315544772,0,0,0,1.04293165881327,"9366","Proteasome"
"476",476,0.0665700527615876,0,0,0,1.04047781891948,"1029","Proteasome"
"477",477,0.066487373968698,0,0,0,1.04017390961126,"313","Proteasome"
"478",478,0.0664046951758083,0,0,0,1.03994511050471,"3654","Proteasome"
"479",479,0.0663220163829187,0,0,0,1.03780258116405,"3608","Proteasome"
"480",480,0.0662393375900291,0,0,0,1.03507397987494,"28998","Proteasome"
"481",481,0.0661566587971395,0,0,0,1.03485610463043,"362","Proteasome"
"482",482,0.0660739800042498,0,0,0,1.03475437039237,"9447","Proteasome"
"483",483,0.0659913012113602,0,0,0,1.03364996109583,"55247","Proteasome"
"484",484,0.115332713236733,1,-0.0371467973716978,0.0371467973716978,1.0321162534204,"5698","Proteasome"
"485",485,0.115250034443844,0,0,0,1.03163057364487,"1763","Proteasome"
"486",486,0.115167355650954,0,0,0,1.03139657829309,"51765","Proteasome"
"487",487,0.115084676858065,0,0,0,1.0290866904409,"27255","Proteasome"
"488",488,0.115001998065175,0,0,0,1.02818554677464,"2709","Proteasome"
"489",489,0.114919319272285,0,0,0,1.02781368286215,"1719","Proteasome"
"490",490,0.114836640479396,0,0,0,1.02764666510493,"222255","Proteasome"
"491",491,0.114753961686506,0,0,0,1.02711914470635,"80339","Proteasome"
"492",492,0.114671282893616,0,0,0,1.02618202296816,"1054","Proteasome"
"493",493,0.114588604100727,0,0,0,1.02547207753775,"3948","Proteasome"
"494",494,0.114505925307837,0,0,0,1.02529523013458,"54541","Proteasome"
"495",495,0.114423246514948,0,0,0,1.02529215084906,"79745","Proteasome"
"496",496,0.114340567722058,0,0,0,1.02178458991376,"54149","Proteasome"
"497",497,0.114257888929168,0,0,0,1.02008987705625,"8872","Proteasome"
"498",498,0.114175210136279,0,0,0,1.01998210012352,"3897","Proteasome"
"499",499,0.114092531343389,0,0,0,1.01857967035745,"11341","Proteasome"
"500",500,0.114009852550499,0,0,0,1.0170366266771,"65260","Proteasome"
"501",501,0.11392717375761,0,0,0,1.01675394562174,"55423","Proteasome"
"502",502,0.11384449496472,0,0,0,1.01610007214674,"727897","Proteasome"
"503",503,0.113761816171831,0,0,0,1.01253534069773,"4830","Proteasome"
"504",504,0.113679137378941,0,0,0,1.01195550419093,"8543","Proteasome"
"505",505,0.113596458586051,0,0,0,1.01055848959247,"1051","Proteasome"
"506",506,0.113513779793162,0,0,0,1.01047563271501,"10669","Proteasome"
"507",507,0.113431101000272,0,0,0,1.01047547660537,"136","Proteasome"
"508",508,0.113348422207382,0,0,0,1.01022723020112,"4050","Proteasome"
"509",509,0.113265743414493,0,0,0,1.00971680078588,"5898","Proteasome"
"510",510,0.113183064621603,0,0,0,1.00948681445418,"63893","Proteasome"
"511",511,0.113100385828714,0,0,0,1.00643703130251,"6943","Proteasome"
"512",512,0.113017707035824,0,0,0,1.00543876382178,"3574","Proteasome"
"513",513,0.112935028242934,0,0,0,1.00543535953092,"3437","Proteasome"
"514",514,0.112852349450045,0,0,0,1.00430428464605,"3925","Proteasome"
"515",515,0.112769670657155,0,0,0,1.00264464820521,"10328","Proteasome"
"516",516,0.112686991864265,0,0,0,1.00134525229335,"5194","Proteasome"
"517",517,0.112604313071376,0,0,0,1.00134127843974,"705","Proteasome"
"518",518,0.112521634278486,0,0,0,1.00055551588596,"79007","Proteasome"
"519",519,0.112438955485597,0,0,0,1.00040646650541,"84900","Proteasome"
"520",520,0.112356276692707,0,0,0,0.99976118321609,"1412","Proteasome"
"521",521,0.112273597899817,0,0,0,0.999534033708352,"29967","Proteasome"
"522",522,0.112190919106928,0,0,0,0.998303276398776,"9388","Proteasome"
"523",523,0.112108240314038,0,0,0,0.998040691951344,"4115","Proteasome"
"524",524,0.112025561521148,0,0,0,0.995510997565651,"51182","Proteasome"
"525",525,0.111942882728259,0,0,0,0.994474446853698,"54892","Proteasome"
"526",526,0.111860203935369,0,0,0,0.994090885626258,"3575","Proteasome"
"527",527,0.11177752514248,0,0,0,0.991225079570636,"4904","Proteasome"
"528",528,0.11169484634959,0,0,0,0.99074745206447,"64108","Proteasome"
"529",529,0.1116121675567,0,0,0,0.98967147560681,"919","Proteasome"
"530",530,0.111529488763811,0,0,0,0.989481508199468,"81693","Proteasome"
"531",531,0.111446809970921,0,0,0,0.988815083160713,"4860","Proteasome"
"532",532,0.111364131178031,0,0,0,0.985025277084444,"4651","Proteasome"
"533",533,0.111281452385142,0,0,0,0.984845580292827,"3854","Proteasome"
"534",534,0.111198773592252,0,0,0,0.983624831574346,"22808","Proteasome"
"535",535,0.111116094799363,0,0,0,0.982955089312291,"23109","Proteasome"
"536",536,0.111033416006473,0,0,0,0.982013871505446,"2515","Proteasome"
"537",537,0.110950737213583,0,0,0,0.981266349194215,"51337","Proteasome"
"538",538,0.110868058420694,0,0,0,0.980983127594154,"10380","Proteasome"
"539",539,0.110785379627804,0,0,0,0.980543285768557,"22797","Proteasome"
"540",540,0.110702700834914,0,0,0,0.980393560176321,"915","Proteasome"
"541",541,0.110620022042025,0,0,0,0.979808085203653,"28778","Proteasome"
"542",542,0.110537343249135,0,0,0,0.979518111887381,"51191","Proteasome"
"543",543,0.110454664456246,0,0,0,0.978168714276224,"23231","Proteasome"
"544",544,0.110371985663356,0,0,0,0.977969590917149,"6535","Proteasome"
"545",545,0.110289306870466,0,0,0,0.977526630144509,"84223","Proteasome"
"546",546,0.110206628077577,0,0,0,0.976669187181699,"55503","Proteasome"
"547",547,0.110123949284687,0,0,0,0.97656777780815,"22806","Proteasome"
"548",548,0.110041270491797,0,0,0,0.975737390221794,"4067","Proteasome"
"549",549,0.109958591698908,0,0,0,0.974623853460706,"140883","Proteasome"
"550",550,0.109875912906018,0,0,0,0.97319548172147,"80896","Proteasome"
"551",551,0.109793234113129,0,0,0,0.971877310852439,"8564","Proteasome"
"552",552,0.109710555320239,0,0,0,0.971632578099487,"6354","Proteasome"
"553",553,0.109627876527349,0,0,0,0.970928798685887,"3806","Proteasome"
"554",554,0.10954519773446,0,0,0,0.970847067509713,"7412","Proteasome"
"555",555,0.10946251894157,0,0,0,0.97072982293237,"5646","Proteasome"
"556",556,0.10937984014868,0,0,0,0.970711573746238,"23788","Proteasome"
"557",557,0.109297161355791,0,0,0,0.967612000614999,"9289","Proteasome"
"558",558,0.109214482562901,0,0,0,0.96672579562796,"5266","Proteasome"
"559",559,0.109131803770012,0,0,0,0.966352470965347,"8894","Proteasome"
"560",560,0.109049124977122,0,0,0,0.964146346402656,"29901","Proteasome"
"561",561,0.108966446184232,0,0,0,0.963311644382981,"64943","Proteasome"
"562",562,0.108883767391343,0,0,0,0.963013367195992,"92211","Proteasome"
"563",563,0.108801088598453,0,0,0,0.962341477093917,"1122","Proteasome"
"564",564,0.108718409805563,0,0,0,0.962024097781434,"55159","Proteasome"
"565",565,0.108635731012674,0,0,0,0.961954334646146,"11184","Proteasome"
"566",566,0.108553052219784,0,0,0,0.96132242067325,"2730","Proteasome"
"567",567,0.108470373426895,0,0,0,0.960543867339116,"114","Proteasome"
"568",568,0.154297161463184,1,-0.0371467973716978,0.0371467973716978,0.958597876160962,"5693","Proteasome"
"569",569,0.154214482670294,0,0,0,0.958423883362502,"2178","Proteasome"
"570",570,0.154131803877405,0,0,0,0.958134631488194,"10331","Proteasome"
"571",571,0.154049125084515,0,0,0,0.957484171388924,"8317","Proteasome"
"572",572,0.153966446291625,0,0,0,0.956109507984462,"22798","Proteasome"
"573",573,0.153883767498736,0,0,0,0.955948887137693,"4496","Proteasome"
"574",574,0.153801088705846,0,0,0,0.955409497938843,"4938","Proteasome"
"575",575,0.153718409912957,0,0,0,0.954913724509686,"864","Proteasome"
"576",576,0.153635731120067,0,0,0,0.953506685154093,"55554","Proteasome"
"577",577,0.153553052327177,0,0,0,0.952859224537025,"93594","Proteasome"
"578",578,0.153470373534288,0,0,0,0.951412841735778,"55003","Proteasome"
"579",579,0.153387694741398,0,0,0,0.950263763741739,"3495","Proteasome"
"580",580,0.153305015948508,0,0,0,0.949417898056817,"56943","Proteasome"
"581",581,0.153222337155619,0,0,0,0.949083968368434,"7277","Proteasome"
"582",582,0.153139658362729,0,0,0,0.948412363452458,"6576","Proteasome"
"583",583,0.15305697956984,0,0,0,0.948264662784958,"80150","Proteasome"
"584",584,0.15297430077695,0,0,0,0.946403582132361,"4940","Proteasome"
"585",585,0.15289162198406,0,0,0,0.945452795449675,"23603","Proteasome"
"586",586,0.152808943191171,0,0,0,0.944784147687129,"10205","Proteasome"
"587",587,0.152726264398281,0,0,0,0.94427956532718,"2821","Proteasome"
"588",588,0.152643585605391,0,0,0,0.943776677613491,"55544","Proteasome"
"589",589,0.152560906812502,0,0,0,0.943608127380462,"3859","Proteasome"
"590",590,0.152478228019612,0,0,0,0.942885237902386,"5427","Proteasome"
"591",591,0.152395549226723,0,0,0,0.941061557232935,"55365","Proteasome"
"592",592,0.152312870433833,0,0,0,0.939176193774311,"28999","Proteasome"
"593",593,0.152230191640943,0,0,0,0.938116068277542,"57152","Proteasome"
"594",594,0.152147512848054,0,0,0,0.936505890580488,"54532","Proteasome"
"595",595,0.152064834055164,0,0,0,0.935561432137264,"11260","Proteasome"
"596",596,0.151982155262274,0,0,0,0.934751575475197,"79412","Proteasome"
"597",597,0.151899476469385,0,0,0,0.934535485509121,"608","Proteasome"
"598",598,0.151816797676495,0,0,0,0.93398863178996,"1535","Proteasome"
"599",599,0.151734118883606,0,0,0,0.932439423749273,"56660","Proteasome"
"600",600,0.151651440090716,0,0,0,0.931952609501749,"1364","Proteasome"
"601",601,0.151568761297826,0,0,0,0.931658794078906,"200424","Proteasome"
"602",602,0.151486082504937,0,0,0,0.931536152394479,"1138","Proteasome"
"603",603,0.151403403712047,0,0,0,0.930166362757864,"5226","Proteasome"
"604",604,0.151320724919157,0,0,0,0.929934566515208,"29799","Proteasome"
"605",605,0.151238046126268,0,0,0,0.929451457755501,"8941","Proteasome"
"606",606,0.151155367333378,0,0,0,0.927315988290581,"336","Proteasome"
"607",607,0.151072688540489,0,0,0,0.926907573770795,"11172","Proteasome"
"608",608,0.150990009747599,0,0,0,0.926048237012674,"27240","Proteasome"
"609",609,0.195245881931686,1,-0.0371467973716978,0.0371467973716978,0.925737694069307,"3458","Proteasome"
"610",610,0.195163203138797,0,0,0,0.925210776139238,"8372","Proteasome"
"611",611,0.195080524345907,0,0,0,0.923985951470291,"23649","Proteasome"
"612",612,0.194997845553018,0,0,0,0.923912647397391,"7086","Proteasome"
"613",613,0.194915166760128,0,0,0,0.921368414833063,"4112","Proteasome"
"614",614,0.194832487967238,0,0,0,0.921184680616954,"2957","Proteasome"
"615",615,0.194749809174349,0,0,0,0.920505853892152,"57103","Proteasome"
"616",616,0.194667130381459,0,0,0,0.920024500628169,"9143","Proteasome"
