"chromosome_name","start_position","end_position","strand","ensembl_gene_id","entrezgene","external_gene_id"
"13",115039303,115039383,1,"ENSG00000265450",100616227,"MIR4502"
"13",35759431,35760816,1,"ENSG00000232795",NA,"SCAND3P1"
"13",115072121,115072541,1,"ENSG00000226158",NA,"CLCP2"
"13",35825207,35825966,1,"ENSG00000234835",NA,"PHBP13"
"13",115095034,115099423,-1,"ENSG00000229723",NA,"LINC01054"
"15",21004687,21005367,1,"ENSG00000268343",NA,"AC012414.1"
"13",36068551,36068674,-1,"ENSG00000221519",NA,"AL390071.1"
"13",36271661,36273393,1,"ENSG00000236036",100507114,"LINC00445"
"13",36841305,36841411,1,"ENSG00000207203",100873774,"RNU6-71P"
"21",10862622,10863067,1,"ENSG00000169861",NA,"IGHV1OR21-1"
"13",36929928,36930015,1,"ENSG00000266047",NA,"AL139377.1"
"13",37064215,37064578,-1,"ENSG00000223383",NA,"HIST1H2APS6"
"13",37302739,37302829,-1,"ENSG00000222602",NA,"AL136160.1"
"13",37314178,37315000,1,"ENSG00000235306",NA,"GAPDHP34"
"13",37316015,37316602,-1,"ENSG00000223543",NA,"TCEAL4P1"
"13",37363469,37369187,1,"ENSG00000215486",NA,"ARL2BPP3"
"15",21040701,21071643,-1,"ENSG00000230031",100996331,"POTEB2"
"15",21040701,21071643,-1,"ENSG00000230031",100287399,"POTEB2"
"13",37378335,37379439,-1,"ENSG00000271337",NA,"NDE1P2"
"13",37423503,37424183,-1,"ENSG00000236711",NA,"SMAD9-AS1"
"13",37496676,37497045,1,"ENSG00000228825",NA,"LAMTOR3P1"
"13",37500575,37501356,-1,"ENSG00000232378",NA,"RPL29P28"
"13",37512537,37513631,-1,"ENSG00000226161",NA,"EIF4A1P5"
"13",37608814,37608929,-1,"ENSG00000221100",NA,"AL138706.1"
"13",37740489,37740795,-1,"ENSG00000202395",NA,"RN7SKP1"
"13",37794997,37795383,-1,"ENSG00000230283",NA,"RPS12P24"
"21",23872924,23892377,-1,"ENSG00000234034",NA,"AP000959.2"
"13",38055604,38058906,-1,"ENSG00000230390",NA,"LINC01048"
"21",24052992,24053286,1,"ENSG00000263796",NA,"RN7SL609P"
"13",38428989,38429107,-1,"ENSG00000199276",NA,"RNA5SP26"
"21",24254903,24256321,1,"ENSG00000225906",NA,"AP000949.1"
"13",38567222,38568857,-1,"ENSG00000228036",NA,"HSPD1P9"
"21",24437813,24503528,1,"ENSG00000230972",NA,"AP001255.2"
"13",38624954,38717369,-1,"ENSG00000223685",100874188,"LINC00571"
"21",24462350,24464153,-1,"ENSG00000219368",NA,"ZNF299P"
"13",39107480,39119436,-1,"ENSG00000236354",101929121,"LINC00437"
"21",24473545,24475396,1,"ENSG00000231058",NA,"MSANTD2P1"
"13",39150777,39153131,1,"ENSG00000229437",NA,"LINC00366"
"21",24654058,24654231,-1,"ENSG00000223078",NA,"RNU2-55P"
"13",39191556,39192077,-1,"ENSG00000234701",NA,"PRDX3P3"
"21",24733426,24757182,-1,"ENSG00000228592",266917,"AP000459.4"
"13",39353561,39353653,1,"ENSG00000252795",100873764,"RNU6-56P"
"13",39364781,39364891,1,"ENSG00000212049",NA,"AL590007.1"
"15",21215823,21215845,-1,"ENSG00000270824",NA,"IGHD5OR15-5B"
"13",39395935,39401707,-1,"ENSG00000225350",NA,"FREM2-AS1"
"13",39476524,39476787,1,"ENSG00000225221",NA,"PLA2G12AP2"
"15",21216780,21216798,-1,"ENSG00000270451",NA,"IGHD4OR15-4B"
"13",39496864,39510336,-1,"ENSG00000235550",NA,"ANKRD26P2"
"21",24762579,24763317,1,"ENSG00000223822",NA,"EEF1A1P1"
"15",21217888,21217918,-1,"ENSG00000271255",NA,"IGHD3OR15-3B"
"13",39743773,39744088,-1,"ENSG00000214823",NA,"NXT1P1"
"15",21220377,21220407,-1,"ENSG00000271305",NA,"IGHD2OR15-2B"
"13",40021252,40021353,-1,"ENSG00000238408",NA,"snoU13"
"13",40226715,40226806,1,"ENSG00000216014",NA,"AL512505.1"
"13",40238171,40238272,-1,"ENSG00000264171",100422940,"MIR4305"
"21",24779978,24781448,-1,"ENSG00000237569",NA,"TUBAP"
"13",40359552,40359647,-1,"ENSG00000200526",NA,"RNY4P14"
"13",40391878,40392186,-1,"ENSG00000224351",NA,"CDKN2AIPNLP3"
"15",49280673,49338760,-1,"ENSG00000138593",9728,"SECISBP2L"
"13",40430847,40431231,-1,"ENSG00000270444",NA,"AZU1P1"
"13",40431272,40431364,-1,"ENSG00000212553",NA,"SNORD116"
"15",21223129,21223145,-1,"ENSG00000270185",NA,"IGHD1OR15-1B"
"13",40755946,40763165,1,"ENSG00000230710",100874127,"LINC00332"
"13",40798762,40798999,-1,"ENSG00000271429",NA,"RPL17P51"
"13",40800964,40801069,1,"ENSG00000207458",NA,"RNY3P9"
"15",22011370,22012050,1,"ENSG00000268531",NA,"DKFZP547L112"
"13",40918094,40924440,-1,"ENSG00000230058",NA,"RP11-172E9.2"
"13",40981259,40981577,-1,"ENSG00000252812",NA,"RN7SKP2"
"13",41025131,41055143,-1,"ENSG00000215483",646982,"LINC00598"
"13",41192875,41195485,1,"ENSG00000229456",NA,"RLIMP1"
"13",41301964,41302011,-1,"ENSG00000211491",100313896,"MIR320D1"
"13",41384902,41384997,1,"ENSG00000207652",693206,"MIR621"
"13",41396432,41495890,-1,"ENSG00000168852",100616668,"TPTE2P5"
"15",22051853,22083227,-1,"ENSG00000233917",100996331,"POTEB"
"15",22051853,22083227,-1,"ENSG00000233917",100288966,"POTEB"
"15",22051853,22083227,-1,"ENSG00000233917",100287399,"POTEB"
"15",22051853,22083227,-1,"ENSG00000233917",317754,"POTEB"
"21",10906201,11029719,-1,"ENSG00000166157",7179,"TPTE"
"13",41437735,41438038,-1,"ENSG00000176268",NA,"CYCSP34"
"13",41482295,41495910,-1,"ENSG00000239827",283507,"SUGT1P3"
"13",41566915,41567467,-1,"ENSG00000229473",NA,"RGS17P1"
"13",41675155,41675236,-1,"ENSG00000264226",100422878,"MIR3168"
"21",24804501,24804602,-1,"ENSG00000199698",NA,"Y_RNA"
"13",41696012,41696305,1,"ENSG00000244264",NA,"RN7SL597P"
"21",24849960,24863043,1,"ENSG00000227716",NA,"AP000459.7"
"13",41744836,41745284,-1,"ENSG00000215482",NA,"CALM2P3"
"21",25261114,25262857,-1,"ENSG00000231986",NA,"AP000474.1"
"13",41754117,41754223,-1,"ENSG00000238651",NA,"snoU13"
"13",41773968,41774943,-1,"ENSG00000225133",NA,"MORF4L1P4"
"21",25333220,25339588,-1,"ENSG00000235564",NA,"AP000477.2"
"13",41861877,41862456,-1,"ENSG00000231404",NA,"RAC1P3"
"21",25415572,25422601,1,"ENSG00000226996",NA,"AP000477.3"
"18",22069339,22071044,1,"ENSG00000264695",NA,"RP11-178F10.2"
"13",41928693,41928795,-1,"ENSG00000223280",100873765,"RNU6-57P"
"21",25527484,25560655,-1,"ENSG00000224018",NA,"AP000470.2"
"18",22096847,22097970,-1,"ENSG00000266489",NA,"RP11-178F10.3"
"13",41958909,41959319,-1,"ENSG00000214222",NA,"TUBBP2"
"21",25676863,25693690,-1,"ENSG00000224832",101927869,"AP000469.2"
"18",22102237,22102883,-1,"ENSG00000266181",NA,"RP11-178F10.4"
"13",42005425,42006446,-1,"ENSG00000205240",100506759,"OR7E36P"
"21",25801054,25920256,1,"ENSG00000237484",NA,"AP000476.1"
"18",22208146,22242162,1,"ENSG00000265485",729950,"RP11-449D8.1"
"13",42013952,42015035,-1,"ENSG00000234655",NA,"OR7E155P"
"18",22253127,22254312,1,"ENSG00000263553",NA,"RP11-449D8.2"
"18",22265736,22266315,-1,"ENSG00000266520",NA,"RAC1P1"
"13",42016906,42017786,1,"ENSG00000215480",NA,"OR7E37P"
"18",22269878,22270125,-1,"ENSG00000266809",NA,"RP11-449D8.3"
"13",42019427,42019503,1,"ENSG00000263907",NA,"AL354833.1"
"18",22305745,22509040,1,"ENSG00000266573",NA,"RP11-449D8.5"
"13",42020193,42020261,-1,"ENSG00000263928",NA,"AL354833.2"
"13",42024148,42024235,1,"ENSG00000264042",NA,"AL354833.3"
"13",42142422,42142531,-1,"ENSG00000264190",100847026,"MIR5006"
"13",42381813,42382108,1,"ENSG00000241406",NA,"RN7SL515P"
"13",42479254,42479360,1,"ENSG00000206962",NA,"RNU6-74P"
"18",22513451,22567646,-1,"ENSG00000264345",NA,"RP11-958F21.1"
"13",42499734,42501485,1,"ENSG00000229696",NA,"KARSP1"
"18",22596398,22597168,-1,"ENSG00000229248",NA,"WBP2P1"
"13",42577566,42577773,1,"ENSG00000226093",NA,"RPS28P8"
"13",42617863,42618383,-1,"ENSG00000231530",NA,"RP11-187A9.3"
"18",22635564,22636724,1,"ENSG00000265552",NA,"RP11-958F21.3"
"13",42643068,42645229,-1,"ENSG00000237263",NA,"MAPK6PS3"
"18",22882090,22882920,1,"ENSG00000264434",NA,"CTD-2006O16.2"
"13",42747126,42747223,-1,"ENSG00000265679",NA,"AL139328.1"
"18",23398200,23398496,-1,"ENSG00000242216",NA,"RN7SL97P"
"13",42755601,42756057,-1,"ENSG00000270809",NA,"CHCHD2P11"
"18",23533180,23533432,-1,"ENSG00000264193",NA,"RP11-737G21.1"
"13",42830009,42830711,1,"ENSG00000234213",NA,"FHP1"
"18",23678803,23679190,1,"ENSG00000243925",NA,"RPS24P18"
"13",42943374,42943793,-1,"ENSG00000233259",NA,"FABP3P2"
"18",23749724,23751313,-1,"ENSG00000188985",NA,"DHFRP1"
"13",43384502,43386698,-1,"ENSG00000271216",NA,"LINC01050"
"13",43416550,43417023,-1,"ENSG00000229546",NA,"LINC00428"
"18",23784833,23785868,1,"ENSG00000266227",NA,"NPM1P2"
"13",43507994,43509028,1,"ENSG00000238025",NA,"ZDHHC4P1"
"21",14741931,14745386,-1,"ENSG00000256715",NA,"AL050302.1"
"18",23835662,23836319,-1,"ENSG00000263829",NA,"FAM60BP"
"13",43732767,43733602,1,"ENSG00000229928",NA,"LINC00400"
"13",43968661,43968961,1,"ENSG00000232540",NA,"RPL36P19"
"18",23845973,23847373,1,"ENSG00000266237",NA,"RP11-25D3.1"
"13",44032601,44033259,1,"ENSG00000238189",NA,"ENOX1-AS2"
"18",23879079,23879219,-1,"ENSG00000252921",NA,"U3"
"13",44118054,44122192,1,"ENSG00000233821",NA,"ENOX1-AS1"
"18",23928311,23928968,1,"ENSG00000264911",NA,"RP11-107K17.2"
"13",44361727,44361988,1,"ENSG00000270522",NA,"RP11-168P13.1"
"18",23946265,23946370,-1,"ENSG00000207160",NA,"RNU6-1289P"
"18",24002959,24006065,1,"ENSG00000263862",NA,"RP11-107K17.1"
"21",14982498,15013906,1,"ENSG00000166351",388468,"POTED"
"21",14982498,15013906,1,"ENSG00000166351",339010,"POTED"
"21",14982498,15013906,1,"ENSG00000166351",317754,"POTED"
"18",24166678,24166762,-1,"ENSG00000252846",NA,"AC090206.1"
"13",44482850,44604597,1,"ENSG00000233725",121838,"LINC00284"
"18",24179372,24180302,1,"ENSG00000263846",NA,"CIAPIN1P"
"21",15051621,15053459,-1,"ENSG00000269011",NA,"AL050303.1"
"18",24235706,24770662,1,"ENSG00000260372",147429,"AQP4-AS1"
"13",44542560,44545335,1,"ENSG00000179611",NA,"DGKZP1"
"18",13217497,13652754,1,"ENSG00000168675",753,"LDLRAD4"
"13",44680514,44711372,-1,"ENSG00000226519",NA,"LINC00390"
"13",44716682,44813010,1,"ENSG00000227258",101929212,"SMIM2-AS1"
"18",24267585,24283602,-1,"ENSG00000265369",728606,"U3"
"13",44720606,44732358,-1,"ENSG00000235285",100874377,"SMIM2-IT1"
"18",24268075,24269632,1,"ENSG00000263677",NA,"RP11-17A19.2"
"13",44808254,44817328,-1,"ENSG00000230731",NA,"RP11-478K15.6"
"18",24402777,24403943,-1,"ENSG00000263382",NA,"RP11-552O4.1"
"13",44974386,44980120,-1,"ENSG00000237361",400128,"LINC01071"
"18",24411484,24412396,-1,"ENSG00000266184",NA,"RP11-552O4.2"
"18",24532165,24532522,-1,"ENSG00000266549",NA,"RP11-526I8.2"
"13",45011343,45026963,1,"ENSG00000225727",NA,"RP11-71C5.2"
"18",24805706,24827152,1,"ENSG00000265374",NA,"RP11-57J16.1"
"13",45168994,45170218,1,"ENSG00000230793",NA,"SMARCE1P5"
"21",15481134,15583166,-1,"ENSG00000188992",149998,"LIPI"
"13",45202705,45202809,-1,"ENSG00000238932",NA,"snoU13"
"13",45225948,45275152,1,"ENSG00000237585",NA,"LINC00407"
"13",45373639,45383766,-1,"ENSG00000235097",144817,"LINC00330"
"13",45556212,45657260,-1,"ENSG00000223732",NA,"RP11-321C24.1"
"13",45576285,45576580,1,"ENSG00000265802",NA,"RN7SL49P"
"13",45634864,45635221,1,"ENSG00000223341",NA,"RN7SKP3"
"13",45697228,45697549,1,"ENSG00000271818",NA,"7SK"
"13",45711997,45712100,-1,"ENSG00000252055",100873773,"RNU6-69P"
"13",45837825,45838050,1,"ENSG00000270381",NA,"RP11-290D2.5"
"13",45874149,45874235,-1,"ENSG00000221163",NA,"AL138963.1"
"13",45910449,45910582,-1,"ENSG00000253051",NA,"SNORA31"
"13",45911615,45911744,-1,"ENSG00000199477",677814,"SNORA31"
"13",45914174,45915318,1,"ENSG00000273149",NA,"RP11-290D2.6"
"21",15588451,15600693,1,"ENSG00000185272",54033,"RBM11"
"15",22368478,22369561,1,"ENSG00000182974",390538,"OR4M2"
"21",26212864,26430059,1,"ENSG00000226983",339622,"AP000235.2"
"15",22382382,22383507,1,"ENSG00000183706",283694,"OR4N4"
"13",45915480,45965872,1,"ENSG00000170919",100190939,"TPT1-AS1"
"21",26258990,26275070,-1,"ENSG00000227090",NA,"AP000402.3"
"21",26310745,26365129,-1,"ENSG00000230379",NA,"AP000146.2"
"15",22448382,22448819,-1,"ENSG00000270505",NA,"IGHV1OR15-1"
"15",22456895,22460351,1,"ENSG00000269182",NA,"AC010760.1"
"15",22472918,22473353,-1,"ENSG00000259261",642131,"IGHV4OR15-8"
"21",26403318,26403842,-1,"ENSG00000237444",NA,"AP001342.1"
"21",26427848,26442219,1,"ENSG00000244278",NA,"AP000235.3"
"21",15743436,15755805,-1,"ENSG00000155304",6782,"HSPA13"
"13",45924458,45925485,1,"ENSG00000228886",NA,"RP11-290D2.3"
"13",45964486,45965402,-1,"ENSG00000214455",NA,"RCN1P2"
"13",45992297,45994506,1,"ENSG00000251015",NA,"SLC25A30-AS1"
"13",46010256,46010795,1,"ENSG00000229303",NA,"PPIAP25"
"13",46125620,46125738,-1,"ENSG00000200709",NA,"RNA5SP27"
"15",22736246,22746002,1,"ENSG00000197414",645202,"GOLGA6L1"
"15",22736246,22746002,1,"ENSG00000197414",440243,"GOLGA6L1"
"15",22736246,22746002,1,"ENSG00000197414",283767,"GOLGA6L1"
"13",46126998,46127271,-1,"ENSG00000232786",NA,"TIMM9P3"
"13",46245980,46246526,1,"ENSG00000228869",NA,"COX4I1P2"
"13",46255225,46256554,-1,"ENSG00000235366",NA,"LINC01055"
"21",26467335,26475983,1,"ENSG00000232512",NA,"7SK"
"13",46261683,46262604,-1,"ENSG00000237876",NA,"AKR1B1P4"
"21",26499782,26507561,1,"ENSG00000223870",NA,"AP000233.3"
"13",46626941,46687467,1,"ENSG00000235903",100509894,"CPB2-AS1"
"21",26541745,26706139,-1,"ENSG00000222042",NA,"AP000233.4"
"21",26574521,26574629,1,"ENSG00000238627",NA,"RNA5SP489"
"13",46743594,46743883,-1,"ENSG00000240767",NA,"RN7SL288P"
"13",46809805,46809908,-1,"ENSG00000238483",NA,"snoU13"
"13",46824077,46824348,1,"ENSG00000252854",NA,"RN7SKP5"
"13",46844212,46844752,1,"ENSG00000251106",NA,"FAM206BP"
"13",46870580,46871979,-1,"ENSG00000261097",100861554,"LINC00563"
"13",46948536,46948725,-1,"ENSG00000223336",NA,"RNU2-6P"
"13",46984589,46984692,1,"ENSG00000252385",100873772,"RNU6-68P"
"15",49398268,49447858,-1,"ENSG00000166200",9318,"COPS2"
"21",15857549,15955723,-1,"ENSG00000155307",64092,"SAMSN1"
"13",46917102,47012325,-1,"ENSG00000241353",NA,"PPP1R2P4"
"21",15964251,16031142,-1,"ENSG00000243440",388813,"AF165138.7"
"13",47029270,47060641,-1,"ENSG00000231817",NA,"RP11-189B4.6"
"13",47034744,47035256,1,"ENSG00000227019",NA,"OR7E101P"
"13",47064997,47065397,1,"ENSG00000205105",NA,"COX17P1"
"13",47079253,47079571,1,"ENSG00000230243",NA,"FKBP1AP3"
"13",47426278,47430434,1,"ENSG00000224517",100874082,"HTR2A-AS1"
"13",47881217,47881436,1,"ENSG00000234590",NA,"GNG5P5"
"13",48033078,48033369,-1,"ENSG00000244521",NA,"RN7SL700P"
"13",48337595,48338741,1,"ENSG00000234145",NA,"NAP1L4P3"
"13",48340775,48341220,-1,"ENSG00000229423",NA,"RPL27AP8"
"13",48399465,48410091,-1,"ENSG00000228573",NA,"RP11-279N8.1"
"15",22833395,22873892,1,"ENSG00000153575",114791,"TUBGCP5"
"13",48479464,48481492,-1,"ENSG00000234689",NA,"LINC00444"
"13",48504290,48506757,-1,"ENSG00000260388",NA,"LINC00562"
"13",48575525,48576688,1,"ENSG00000227848",101929410,"SUCLA2-AS1"
"13",48651273,48654127,1,"ENSG00000229111",100873965,"MED4-AS1"
"13",48708494,48708670,-1,"ENSG00000224510",NA,"POLR2KP2"
"13",48870649,48877797,-1,"ENSG00000231473",100862704,"LINC00441"
"18",24916343,25175128,-1,"ENSG00000264151",NA,"RP11-739N10.1"
"13",48890999,48894611,-1,"ENSG00000238086",NA,"PPP1R26P1"
"13",48902220,48902700,-1,"ENSG00000177197",NA,"PCNPP5"
"13",49144775,49147453,-1,"ENSG00000233456",NA,"LINC01077"
"21",16333556,16437321,-1,"ENSG00000180530",8204,"NRIP1"
"13",49151110,49152224,-1,"ENSG00000233610",100129597,"LINC00462"
"18",24923216,24926074,1,"ENSG00000264790",NA,"RP11-26N15.2"
"13",49326225,49326292,-1,"ENSG00000222391",NA,"AL137118.1"
"13",49345264,49345965,1,"ENSG00000225131",NA,"PSME2P2"
"18",24935370,24935728,-1,"ENSG00000244329",NA,"UBA52P9"
"13",49504256,49504348,-1,"ENSG00000265585",NA,"AL161421.1"
"13",49562051,49562153,1,"ENSG00000201662",NA,"RNU6-60P"
"18",24977916,24981868,1,"ENSG00000263611",NA,"RP11-612A1.1"
"13",49618215,49620930,-1,"ENSG00000223724",NA,"RAD17P2"
"18",24998848,25000399,-1,"ENSG00000265097",NA,"RBM22P1"
"13",49669527,49669628,1,"ENSG00000199788",NA,"RNY3P2"
"13",49761615,49761806,-1,"ENSG00000235957",NA,"COX7CP1"
"18",25032478,25033621,-1,"ENSG00000263405",NA,"PA2G4P3"
"13",49784558,49786430,-1,"ENSG00000231665",NA,"OGFOD1P1"
"18",25534483,25543651,1,"ENSG00000227279",NA,"AC015933.2"
"13",50063106,50063500,1,"ENSG00000236577",NA,"SNRPGP14"
"15",41028082,41048049,-1,"ENSG00000137824",55177,"RMDN3"
"18",26231696,26233172,1,"ENSG00000266296",NA,"ARIH2P1"
"13",50194450,50194784,1,"ENSG00000176882",NA,"RP11-432M24.4"
"18",26365032,26369224,1,"ENSG00000265994",NA,"RP11-510D21.1"
"13",50243040,50243254,1,"ENSG00000203547",NA,"AL135901.1"
"18",26404616,26404790,-1,"ENSG00000271238",NA,"RP11-510D21.2"
"13",50463770,50463864,-1,"ENSG00000222148",NA,"RNY4P30"
"13",50464727,50467134,1,"ENSG00000181358",220429,"CTAGE10P"
"18",26628584,26628683,1,"ENSG00000251719",NA,"RNU6-408P"
"18",26675539,26675643,-1,"ENSG00000265730",NA,"AC090349.1"
"13",50482770,50482866,-1,"ENSG00000200064",NA,"RNY4P9"
"18",26776406,26776492,-1,"ENSG00000212085",NA,"AC105245.1"
"13",50526670,50526750,-1,"ENSG00000264526",NA,"AL136123.1"
"13",50570551,50570637,-1,"ENSG00000264864",100500908,"MIR3613"
"18",26836782,26837025,-1,"ENSG00000266479",NA,"CTD-2515C13.1"
"15",62929371,62937490,-1,"ENSG00000259458",NA,"RP11-625H11.1"
"18",26858474,26941928,-1,"ENSG00000265980",NA,"CTD-2515C13.2"
"18",27063293,27063388,1,"ENSG00000221731",NA,"AC091321.1"
"18",27098224,27128206,1,"ENSG00000264587",NA,"RP11-784B15.1"
"18",28293241,28294252,1,"ENSG00000266196",NA,"RP11-675P14.1"
"18",28534786,28560883,-1,"ENSG00000265670",NA,"RP11-25I11.1"
"18",28564072,28564181,1,"ENSG00000251702",NA,"RNU6-857P"
"18",28638806,28639359,-1,"ENSG00000261521",NA,"RP11-408H20.1"
"13",50601269,50699856,-1,"ENSG00000231607",406948,"DLEU2"
"18",28652470,28652573,1,"ENSG00000238376",NA,"snoU13"
"21",26711319,26711413,1,"ENSG00000238660",NA,"AP001340.1"
"18",28681551,28742752,1,"ENSG00000265888",101927698,"RP11-408H20.2"
"21",26734135,26734745,1,"ENSG00000213885",NA,"RPL13AP7"
"18",28711419,28712457,1,"ENSG00000263698",NA,"RP11-408H20.3"
"21",26758133,26804013,-1,"ENSG00000185433",54072,"LINC00158"
"18",28923331,29006951,-1,"ENSG00000266729",101927718,"RP11-534N16.1"
"21",26842421,26842513,-1,"ENSG00000238314",NA,"snoU13"
"21",26887785,26890650,-1,"ENSG00000229962",NA,"AP000221.1"
"13",50623109,50623197,-1,"ENSG00000208006",406950,"MIR16-1"
"18",28925325,28925430,-1,"ENSG00000207019",NA,"RNU6-167P"
"13",50673467,50674004,1,"ENSG00000214359",NA,"RPL18P10"
"21",26934221,26947480,1,"ENSG00000234883",406947,"MIR155HG"
"21",26934221,26947480,1,"ENSG00000234883",114614,"MIR155HG"
"18",28962280,28962393,1,"ENSG00000207240",NA,"Y_RNA"
"18",29076608,29077158,-1,"ENSG00000266521",NA,"RP11-650P15.1"
"13",50746225,50747317,1,"ENSG00000232150",145165,"ST13P4"
"21",26955082,26955638,-1,"ENSG00000260583",282566,"LINC00515"
"18",29122109,29136874,-1,"ENSG00000264859",NA,"RP11-75N4.2"
"21",27015801,27016528,1,"ENSG00000237731",NA,"RNGTTP1"
"13",50935546,50935899,-1,"ENSG00000223676",NA,"RPL34P26"
"21",27064492,27064866,1,"ENSG00000227054",NA,"FDX1P2"
"18",29249252,29249341,-1,"ENSG00000252379",NA,"RNU6-1002P"
"13",50937284,50937373,-1,"ENSG00000221198",NA,"AL138696.1"
"21",27135249,27135644,-1,"ENSG00000235514",NA,"AP000226.9"
"13",51095069,51101585,-1,"ENSG00000229323",NA,"RP11-175B12.2"
"18",29265618,29266786,1,"ENSG00000259985",NA,"RP11-549B18.1"
"18",29298856,29299171,1,"ENSG00000200472",NA,"RN7SKP44"
"15",41056218,41059906,1,"ENSG00000137880",2644,"GCHFR"
"18",29304161,29306919,1,"ENSG00000265158",NA,"LRRC37A7P"
"21",27306373,27315001,1,"ENSG00000233783",NA,"AP001442.2"
"18",29306006,29306360,-1,"ENSG00000263772",NA,"RP11-549B18.3"
"13",51381992,51423190,1,"ENSG00000237152",100874074,"DLEU7-AS1"
"21",27315359,27315460,-1,"ENSG00000251972",NA,"RNU6-123P"
"18",29424351,29425141,1,"ENSG00000263924",NA,"RP11-210K20.2"
"13",51387124,51387242,-1,"ENSG00000200711",NA,"RNA5SP28"
"21",27530409,27548142,1,"ENSG00000224541",NA,"AP001439.2"
"18",29462583,29462865,1,"ENSG00000270518",NA,"RP11-210K20.3"
"18",29464821,29465106,1,"ENSG00000270879",NA,"RP11-210K20.4"
"21",27543189,27589700,1,"ENSG00000273492",NA,"AP000230.1"
"18",29517496,29517602,1,"ENSG00000222320",NA,"RNU6-1050P"
"13",51450822,51484848,-1,"ENSG00000233672",100874255,"RNASEH2B-AS1"
"18",29522538,29524119,1,"ENSG00000263823",NA,"RP11-326K13.4"
"21",27563026,27563132,1,"ENSG00000206802",NA,"RNU6-926P"
"18",29542141,29543581,1,"ENSG00000265273",NA,"PGDP1"
"21",27722099,27722953,-1,"ENSG00000229025",NA,"AP001595.1"
"18",29546923,29547508,1,"ENSG00000266105",NA,"RP11-326K13.2"
"21",27750871,27844017,1,"ENSG00000232692",NA,"AP001596.6"
"18",29598792,29691742,1,"ENSG00000263917",NA,"RP11-53I6.2"
"18",29640868,29640952,-1,"ENSG00000265063",NA,"AC009831.1"
"18",29655848,29656235,-1,"ENSG00000214917",NA,"RP11-53I6.1"
"18",29671258,29672082,-1,"ENSG00000265008",NA,"RP11-53I6.3"
"18",29674467,29674569,1,"ENSG00000238982",NA,"snoU13"
"18",29702363,29704441,-1,"ENSG00000263393",NA,"RP11-53I6.4"
"18",29756013,29756131,-1,"ENSG00000199373",NA,"RNA5SP453"
"18",29775989,29776929,-1,"ENSG00000265279",NA,"RP11-53I6.5"
"18",29825909,29828995,-1,"ENSG00000263904",NA,"RP11-344B2.3"
"18",29843098,29843201,-1,"ENSG00000222395",NA,"Y_RNA"
"18",29867400,29870303,1,"ENSG00000264982",NA,"RP11-344B2.2"
"18",29991471,29993167,-1,"ENSG00000215492",NA,"HNRNPA1P7"
"18",30091626,30094597,1,"ENSG00000260389",441818,"WBP11P1"
"15",41060067,41099675,-1,"ENSG00000104129",55192,"DNAJC17"
"18",30106105,30106185,1,"ENSG00000221621",NA,"AC009835.1"
"18",13663346,13726662,-1,"ENSG00000177150",125228,"FAM210A"
"18",30161491,30162791,1,"ENSG00000263688",NA,"RP11-386P4.1"
"13",51568647,51654998,-1,"ENSG00000123201",2974,"GUCY1B2"
"21",17102344,17252377,1,"ENSG00000155313",29761,"USP25"
"21",27765954,27941571,1,"ENSG00000197934",100996571,"AP001597.1"
"21",27832222,27832533,-1,"ENSG00000273115",NA,"KB-1466C5.1"
"21",28261695,28312061,1,"ENSG00000223563",NA,"AP001601.2"
"21",28326280,28326362,1,"ENSG00000266133",100616243,"MIR4759"
"21",28515663,28516268,-1,"ENSG00000215326",NA,"GPX1P2"
"21",28731204,28820898,-1,"ENSG00000231236",NA,"AP001604.3"
"21",28733483,28768106,1,"ENSG00000236332",NA,"AP001605.4"
"13",51601883,51601988,-1,"ENSG00000222920",NA,"RNA5SP29"
"13",51656984,51746524,-1,"ENSG00000226792",647166,"LINC00371"
"13",51735859,51736493,-1,"ENSG00000214878",NA,"RPL5P31"
"13",51770017,51770217,1,"ENSG00000271242",NA,"SLMO2P2"
"13",51922703,51922775,-1,"ENSG00000266072",100847003,"MIR5693"
"13",51935701,51936371,-1,"ENSG00000269965",NA,"RP11-24B19.4"
"13",51936795,51937579,-1,"ENSG00000270101",NA,"RP11-24B19.3"
"18",44259081,44339220,-1,"ENSG00000101638",29906,"ST8SIA5"
