gene	top_index	TSI
TRG-AS1	0.09	0.630503649814938
TTN-AS1	0.09	0.690153611421606
USP3-AS1	0.09	0.585844328575542
VPS9D1-AS1	0.09	0.443792163924379
WAC-AS1	0.09	0.461168340814191
XIST	0.09	0.855420846547151
ZBED5-AS1	0.09	0.519846331468885
ZFAS1	0.09	0.592021219163225
ZNF667-AS1	0.09	0.393147286568707
ZSWIM8-AS1	0.09	0.548783466129162
A1BG-AS1	0.1	0.309874737027044
A2M-AS1	0.1	0.549703396074908
ADARB2-AS1	0.1	0.519272108107619
AGAP11	0.1	0.46666463003671
AGPAT4-IT1	0.1	0.573384342794843
ALMS1-IT1	0.1	0.554063288387486
ARMC2-AS1	0.1	0.451464427253322
ASAP1-IT2	0.1	0.530970893253175
ASH1L-AS1	0.1	0.631664856786214
C9orf163	0.1	0.404811335870258
CADM3-AS1	0.1	0.393278913752478
COLCA1	0.1	0.518729582902673
CSMD2-AS1	0.1	0.389948585548147
CTC-338M12.4	0.1	0.540033478455566
DANCR	0.1	0.397966162183787
DGCR11	0.1	0.617604955778106
DHRS4-AS1	0.1	0.568100787673748
DKFZP434A062	0.1	0.356822747458235
DLGAP1-AS1	0.1	0.496825326486566
EPB41L4A-AS1	0.1	0.491326051872967
FAM13A-AS1	0.1	0.599592487734208
FAM223A	0.1	0.539901667175464
FGD5-AS1	0.1	0.721688476626252
FLJ20021	0.1	0.428485031906283
FTX	0.1	0.673717390499668
GABPB1-AS1	0.1	0.667517210651809
GAS5	0.1	0.479993590982786
GK-AS1	0.1	0.408681691494206
GLIDR	0.1	0.396213241657413
HCG18	0.1	0.570887761946349
HCP5	0.1	0.417968099449112
HEIH	0.1	0.644605884407092
HLA-F-AS1	0.1	0.484128465941336
HOTAIRM1	0.1	0.548233089265632
HOXB-AS1	0.1	0.574578137289948
HYMAI	0.1	0.587433804410286
IL21R-AS1	0.1	0.362390060785126
INE1	0.1	0.427017448603682
ITGB2-AS1	0.1	0.39752705485464
ITPKB-IT1	0.1	0.39968638146593
JPX	0.1	0.53374028275406
KANSL1-AS1	0.1	0.538106040183638
KCNIP2-AS1	0.1	0.618785295107524
KMT2E-AS1	0.1	0.583598606018457
LAMA5-AS1	0.1	0.400537702324209
LBX2-AS1	0.1	0.626750000803954
LIMD1-AS1	0.1	0.684752232543136
LINC-PINT	0.1	0.596165442440136
LINC00106	0.1	0.477089298837177
LINC00294	0.1	0.557698472407567
LINC00324	0.1	0.576422604518711
LINC00339	0.1	0.619149583695336
LINC00342	0.1	0.66238690887751
LINC00482	0.1	0.288259825326755
LINC00520	0.1	0.751620763284764
LINC00523	0.1	0.54486050063311
LINC00526	0.1	0.646981707532948
LINC00528	0.1	0.632152794216686
LINC00621	0.1	0.351053945721341
LINC00623	0.1	0.729967456923067
LINC00638	0.1	0.600907159400943
LINC00667	0.1	0.670115776414097
LINC00668	0.1	0.577167585033718
LINC00685	0.1	0.495184710706237
LINC00847	0.1	0.540162167528823
LINC00851	0.1	0.400589980279929
LINC00886	0.1	0.737285654014642
LINC00926	0.1	0.628636921753737
LINC01001	0.1	0.634670320888464
LINC01002	0.1	0.602138873885022
LINC01003	0.1	0.624165118013085
LINC01019	0.1	0.376962241453454
LINC01089	0.1	0.641911804851419
LINC01121	0.1	0.410103988183696
LINC01134	0.1	0.366451287476753
LINC01215	0.1	0.450848706630112
LINC01348	0.1	0.404111916059326
MALAT1	0.1	0.522419673929254
MAPKAPK5-AS1	0.1	0.5459200944179
MIAT	0.1	0.574999380551673
MIATNB	0.1	0.546354736912264
MIR155HG	0.1	0.501448965820879
MIR22HG	0.1	0.448370049505019
MORC2-AS1	0.1	0.552164615985249
MRGPRG-AS1	0.1	0.38456585308076
MYLK-AS1	0.1	0.460557908464307
NDUFB2-AS1	0.1	0.634517228612407
NDUFV2-AS1	0.1	0.766478435060378
NEAT1	0.1	0.658483024996456
NFYC-AS1	0.1	0.567345542017346
NIFK-AS1	0.1	0.480075369219527
NNT-AS1	0.1	0.603113872825035
NPTN-IT1	0.1	0.519923694268821
NUTM2A-AS1	0.1	0.492054682883344
OIP5-AS1	0.1	0.527362724655805
OTUD6B-AS1	0.1	0.54068065391878
PAX8-AS1	0.1	0.413578254807762
PCED1B-AS1	0.1	0.611691115668016
PCOLCE-AS1	0.1	0.408352684313849
PDCD4-AS1	0.1	0.640068077201246
PGM5-AS1	0.1	0.509467167214724
PITPNA-AS1	0.1	0.618617136732806
PP7080	0.1	0.454445493021303
PPP3CB-AS1	0.1	0.73012986325789
PRKCQ-AS1	0.1	0.44416441024406
PRR34-AS1	0.1	0.562497459758596
PSMB8-AS1	0.1	0.432049812342876
PSMD6-AS2	0.1	0.682688150631406
RAD21-AS1	0.1	0.657303504254946
RAD51-AS1	0.1	0.685632433488267
RARA-AS1	0.1	0.645893957706804
RBAKDN	0.1	0.413323795074401
RUSC1-AS1	0.1	0.635080490160381
SCAMP1-AS1	0.1	0.577807850251453
SENCR	0.1	0.593415737150849
SEPSECS-AS1	0.1	0.517918499332187
SH3BP5-AS1	0.1	0.610256377920007
SLX1A-SULT1A3	0.1	0.631100869353794
SLX1B-SULT1A4	0.1	0.684678176156642
SND1-IT1	0.1	0.640843735363418
SNHG1	0.1	0.516934936056341
SNHG11	0.1	0.608883367407845
SNHG12	0.1	0.478521326447044
SNHG15	0.1	0.499769102669798
SNHG16	0.1	0.596442326336235
SNHG17	0.1	0.64630625730831
SNHG19	0.1	0.391653931463539
SNHG3	0.1	0.442695033939093
SNHG4	0.1	0.334388850152237
SNHG5	0.1	0.46472018450077
SNHG6	0.1	0.464122898293833
SNHG7	0.1	0.685275520971007
SNHG8	0.1	0.504566713418834
SNHG9	0.1	0.714624933073225
SSBP3-AS1	0.1	0.399955925935422
STAG3L5P-PVRIG2P-PILRB	0.1	0.365347545649602
TAPT1-AS1	0.1	0.56576316323854
TDRG1	0.1	0.6035091148385
THAP9-AS1	0.1	0.617787078645535
THRIL	0.1	0.375978994190609
THUMPD3-AS1	0.1	0.645615920853585
TMEM254-AS1	0.1	0.388568112942233
TMEM44-AS1	0.1	0.728244900145043
TP53TG1	0.1	0.621355373997651
TRG-AS1	0.1	0.630503649814938
TRIM52-AS1	0.1	0.624333601952707
TTN-AS1	0.1	0.690153611421606
USP3-AS1	0.1	0.585844328575542
VPS9D1-AS1	0.1	0.443792163924379
WAC-AS1	0.1	0.461168340814191
XIST	0.1	0.855420846547151
ZBED5-AS1	0.1	0.519846331468885
ZFAS1	0.1	0.592021219163225
ZNF667-AS1	0.1	0.393147286568707
ZSWIM8-AS1	0.1	0.548783466129162
A1BG-AS1	0.11	0.309874737027044
A2M-AS1	0.11	0.549703396074908
ADARB2-AS1	0.11	0.519272108107619
AGAP11	0.11	0.46666463003671
AGPAT4-IT1	0.11	0.573384342794843
ALMS1-IT1	0.11	0.554063288387486
ARMC2-AS1	0.11	0.451464427253322
ARRDC3-AS1	0.11	0.698191931646973
ASAP1-IT2	0.11	0.530970893253175
ASH1L-AS1	0.11	0.631664856786214
BGLT3	0.11	0.458952921539291
C1RL-AS1	0.11	0.411857698170388
C9orf163	0.11	0.404811335870258
CADM3-AS1	0.11	0.393278913752478
COLCA1	0.11	0.518729582902673
CSMD2-AS1	0.11	0.389948585548147
CTC-338M12.4	0.11	0.540033478455566
DANCR	0.11	0.397966162183787
DGCR11	0.11	0.617604955778106
DHRS4-AS1	0.11	0.568100787673748
DKFZP434A062	0.11	0.356822747458235
DLGAP1-AS1	0.11	0.496825326486566
DSCR9	0.11	0.411283913456516
EIF1B-AS1	0.11	0.355945337394708
EPB41L4A-AS1	0.11	0.491326051872967
FAM13A-AS1	0.11	0.599592487734208
FAM223A	0.11	0.539901667175464
FAM95B1	0.11	0.292078460942184
FGD5-AS1	0.11	0.721688476626252
FLJ20021	0.11	0.428485031906283
FTX	0.11	0.673717390499668
GABPB1-AS1	0.11	0.667517210651809
GAS5	0.11	0.479993590982786
GK-AS1	0.11	0.408681691494206
GLIDR	0.11	0.396213241657413
HCG18	0.11	0.570887761946349
HCP5	0.11	0.417968099449112
HEIH	0.11	0.644605884407092
HLA-F-AS1	0.11	0.484128465941336
HOTAIRM1	0.11	0.548233089265632
HOXB-AS1	0.11	0.574578137289948
HYMAI	0.11	0.587433804410286
IL21R-AS1	0.11	0.362390060785126
INE1	0.11	0.427017448603682
INTS6-AS1	0.11	0.656483517013384
IQCH-AS1	0.11	0.594706926542143
ITGB2-AS1	0.11	0.39752705485464
ITPKB-IT1	0.11	0.39968638146593
JPX	0.11	0.53374028275406
KANSL1-AS1	0.11	0.538106040183638
KCNIP2-AS1	0.11	0.618785295107524
KCNQ1DN	0.11	0.33590162330716
KMT2E-AS1	0.11	0.583598606018457
LAMA5-AS1	0.11	0.400537702324209
LBX2-AS1	0.11	0.626750000803954
LIMD1-AS1	0.11	0.684752232543136
LINC-PINT	0.11	0.596165442440136
LINC00028	0.11	0.361600303485204
LINC00106	0.11	0.477089298837177
LINC00294	0.11	0.557698472407567
LINC00324	0.11	0.576422604518711
LINC00339	0.11	0.619149583695336
LINC00342	0.11	0.66238690887751
LINC00482	0.11	0.288259825326755
LINC00520	0.11	0.751620763284764
LINC00523	0.11	0.54486050063311
LINC00526	0.11	0.646981707532948
LINC00528	0.11	0.632152794216686
LINC00621	0.11	0.351053945721341
LINC00623	0.11	0.729967456923067
LINC00638	0.11	0.600907159400943
LINC00667	0.11	0.670115776414097
LINC00668	0.11	0.577167585033718
LINC00685	0.11	0.495184710706237
LINC00847	0.11	0.540162167528823
LINC00851	0.11	0.400589980279929
LINC00886	0.11	0.737285654014642
LINC00926	0.11	0.628636921753737
LINC00957	0.11	0.471967190106038
LINC01001	0.11	0.634670320888464
LINC01002	0.11	0.602138873885022
LINC01003	0.11	0.624165118013085
LINC01019	0.11	0.376962241453454
LINC01089	0.11	0.641911804851419
LINC01121	0.11	0.410103988183696
LINC01134	0.11	0.366451287476753
LINC01214	0.11	0.389347480393746
LINC01215	0.11	0.450848706630112
LINC01231	0.11	0.369597219203576
LINC01348	0.11	0.404111916059326
MALAT1	0.11	0.522419673929254
MAPKAPK5-AS1	0.11	0.5459200944179
MIAT	0.11	0.574999380551673
MIATNB	0.11	0.546354736912264
MIR155HG	0.11	0.501448965820879
MIR181A2HG	0.11	0.556041174911964
MIR22HG	0.11	0.448370049505019
MIR600HG	0.11	0.549958737559691
MORC2-AS1	0.11	0.552164615985249
MRGPRG-AS1	0.11	0.38456585308076
MYLK-AS1	0.11	0.460557908464307
NDUFB2-AS1	0.11	0.634517228612407
NDUFV2-AS1	0.11	0.766478435060378
NEAT1	0.11	0.658483024996456
NFYC-AS1	0.11	0.567345542017346
NIFK-AS1	0.11	0.480075369219527
NNT-AS1	0.11	0.603113872825035
NPTN-IT1	0.11	0.519923694268821
NUTM2A-AS1	0.11	0.492054682883344
OIP5-AS1	0.11	0.527362724655805
OTUD6B-AS1	0.11	0.54068065391878
PAX8-AS1	0.11	0.413578254807762
PCED1B-AS1	0.11	0.611691115668016
PCOLCE-AS1	0.11	0.408352684313849
PDCD4-AS1	0.11	0.640068077201246
PGM5-AS1	0.11	0.509467167214724
PITPNA-AS1	0.11	0.618617136732806
PP7080	0.11	0.454445493021303
PPP3CB-AS1	0.11	0.73012986325789
PRKCQ-AS1	0.11	0.44416441024406
PRR34-AS1	0.11	0.562497459758596
PRRX2-AS1	0.11	0.495217208553821
PSMB8-AS1	0.11	0.432049812342876
PSMD6-AS2	0.11	0.682688150631406
PSMG3-AS1	0.11	0.566154447738959
RAD21-AS1	0.11	0.657303504254946
RAD51-AS1	0.11	0.685632433488267
RARA-AS1	0.11	0.645893957706804
RBAKDN	0.11	0.413323795074401
RHPN1-AS1	0.11	0.695257320289114
RUSC1-AS1	0.11	0.635080490160381
SCAMP1-AS1	0.11	0.577807850251453
SENCR	0.11	0.593415737150849
SEPSECS-AS1	0.11	0.517918499332187
SH3BP5-AS1	0.11	0.610256377920007
SLX1A-SULT1A3	0.11	0.631100869353794
SLX1B-SULT1A4	0.11	0.684678176156642
SND1-IT1	0.11	0.640843735363418
SNHG1	0.11	0.516934936056341
SNHG11	0.11	0.608883367407845
SNHG12	0.11	0.478521326447044
SNHG15	0.11	0.499769102669798
SNHG16	0.11	0.596442326336235
SNHG17	0.11	0.64630625730831
SNHG19	0.11	0.391653931463539
SNHG3	0.11	0.442695033939093
SNHG4	0.11	0.334388850152237
SNHG5	0.11	0.46472018450077
SNHG6	0.11	0.464122898293833
SNHG7	0.11	0.685275520971007
SNHG8	0.11	0.504566713418834
SNHG9	0.11	0.714624933073225
SSBP3-AS1	0.11	0.399955925935422
STAG3L5P-PVRIG2P-PILRB	0.11	0.365347545649602
STARD7-AS1	0.11	0.250182844588162
TAPT1-AS1	0.11	0.56576316323854
TDRG1	0.11	0.6035091148385
THAP9-AS1	0.11	0.617787078645535
THRIL	0.11	0.375978994190609
THUMPD3-AS1	0.11	0.645615920853585
TMEM254-AS1	0.11	0.388568112942233
TMEM44-AS1	0.11	0.728244900145043
TP53TG1	0.11	0.621355373997651
TRG-AS1	0.11	0.630503649814938
TRIM52-AS1	0.11	0.624333601952707
TTN-AS1	0.11	0.690153611421606
TTTY15	0.11	0.519817840416853
USP3-AS1	0.11	0.585844328575542
USP30-AS1	0.11	0.535787140136126
VPS9D1-AS1	0.11	0.443792163924379
WAC-AS1	0.11	0.461168340814191
XIST	0.11	0.855420846547151
ZBED5-AS1	0.11	0.519846331468885
ZFAS1	0.11	0.592021219163225
ZNF667-AS1	0.11	0.393147286568707
ZSWIM8-AS1	0.11	0.548783466129162
A1BG-AS1	0.12	0.309874737027044
A2M-AS1	0.12	0.549703396074908
ADARB2-AS1	0.12	0.519272108107619
AGAP11	0.12	0.46666463003671
AGPAT4-IT1	0.12	0.573384342794843
ALMS1-IT1	0.12	0.554063288387486
ARMC2-AS1	0.12	0.451464427253322
ARRDC3-AS1	0.12	0.698191931646973
ASAP1-IT2	0.12	0.530970893253175
ASB16-AS1	0.12	0.681223917920948
ASH1L-AS1	0.12	0.631664856786214
BGLT3	0.12	0.458952921539291
C1RL-AS1	0.12	0.411857698170388
C9orf163	0.12	0.404811335870258
CADM3-AS1	0.12	0.393278913752478
COLCA1	0.12	0.518729582902673
CSMD2-AS1	0.12	0.389948585548147
CTC-338M12.4	0.12	0.540033478455566
DANCR	0.12	0.397966162183787
DBET	0.12	0.34806545377433
DBH-AS1	0.12	0.679867142733166
DGCR11	0.12	0.617604955778106
DHRS4-AS1	0.12	0.568100787673748
DKFZP434A062	0.12	0.356822747458235
DLGAP1-AS1	0.12	0.496825326486566
DSCR9	0.12	0.411283913456516
EIF1B-AS1	0.12	0.355945337394708
EPB41L4A-AS1	0.12	0.491326051872967
FAM13A-AS1	0.12	0.599592487734208
FAM223A	0.12	0.539901667175464
FAM223B	0.12	0.554223097077797
FAM95B1	0.12	0.292078460942184
FGD5-AS1	0.12	0.721688476626252
FLJ20021	0.12	0.428485031906283
FLJ40288	0.12	0.422599493176207
FOXN3-AS1	0.12	0.400749510831966
FTX	0.12	0.673717390499668
GABPB1-AS1	0.12	0.667517210651809
GAS5	0.12	0.479993590982786
GK-AS1	0.12	0.408681691494206
GLIDR	0.12	0.396213241657413
HCG18	0.12	0.570887761946349
HCP5	0.12	0.417968099449112
HEIH	0.12	0.644605884407092
HHIP-AS1	0.12	0.630926700277406
HLA-F-AS1	0.12	0.484128465941336
HOTAIRM1	0.12	0.548233089265632
HOXB-AS1	0.12	0.574578137289948
HYMAI	0.12	0.587433804410286
IL21R-AS1	0.12	0.362390060785126
INE1	0.12	0.427017448603682
INTS6-AS1	0.12	0.656483517013384
IQCH-AS1	0.12	0.594706926542143
ITGB2-AS1	0.12	0.39752705485464
ITPKB-IT1	0.12	0.39968638146593
JPX	0.12	0.53374028275406
KANSL1-AS1	0.12	0.538106040183638
KCNIP2-AS1	0.12	0.618785295107524
KCNQ1DN	0.12	0.33590162330716
KIF9-AS1	0.12	0.547096303066465
KMT2E-AS1	0.12	0.583598606018457
LAMA5-AS1	0.12	0.400537702324209
LBX2-AS1	0.12	0.626750000803954
LIMD1-AS1	0.12	0.684752232543136
LINC-PINT	0.12	0.596165442440136
LINC00028	0.12	0.361600303485204
LINC00092	0.12	0.426725453286754
LINC00106	0.12	0.477089298837177
LINC00265	0.12	0.53631345890051
LINC00269	0.12	0.56287036303469
LINC00294	0.12	0.557698472407567
LINC00324	0.12	0.576422604518711
LINC00339	0.12	0.619149583695336
LINC00342	0.12	0.66238690887751
LINC00482	0.12	0.288259825326755
LINC00520	0.12	0.751620763284764
LINC00523	0.12	0.54486050063311
LINC00526	0.12	0.646981707532948
LINC00528	0.12	0.632152794216686
LINC00621	0.12	0.351053945721341
LINC00623	0.12	0.729967456923067
LINC00638	0.12	0.600907159400943
LINC00667	0.12	0.670115776414097
LINC00668	0.12	0.577167585033718
LINC00685	0.12	0.495184710706237
LINC00847	0.12	0.540162167528823
LINC00851	0.12	0.400589980279929
LINC00852	0.12	0.602453429335721
LINC00877	0.12	0.550046744674803
LINC00886	0.12	0.737285654014642
LINC00926	0.12	0.628636921753737
LINC00930	0.12	0.498421841938548
LINC00957	0.12	0.471967190106038
LINC00963	0.12	0.439252917149234
LINC01001	0.12	0.634670320888464
LINC01002	0.12	0.602138873885022
LINC01003	0.12	0.624165118013085
LINC01019	0.12	0.376962241453454
LINC01089	0.12	0.641911804851419
LINC01121	0.12	0.410103988183696
LINC01134	0.12	0.366451287476753
LINC01208	0.12	0.755944646690921
LINC01214	0.12	0.389347480393746
LINC01215	0.12	0.450848706630112
LINC01231	0.12	0.369597219203576
LINC01348	0.12	0.404111916059326
MALAT1	0.12	0.522419673929254
MAPKAPK5-AS1	0.12	0.5459200944179
MAPT-AS1	0.12	0.398745638887894
MIAT	0.12	0.574999380551673
MIATNB	0.12	0.546354736912264
MIR155HG	0.12	0.501448965820879
MIR181A2HG	0.12	0.556041174911964
MIR22HG	0.12	0.448370049505019
MIR600HG	0.12	0.549958737559691
MORC2-AS1	0.12	0.552164615985249
MRGPRG-AS1	0.12	0.38456585308076
MYLK-AS1	0.12	0.460557908464307
NDUFB2-AS1	0.12	0.634517228612407
NDUFV2-AS1	0.12	0.766478435060378
NEAT1	0.12	0.658483024996456
NFYC-AS1	0.12	0.567345542017346
NIFK-AS1	0.12	0.480075369219527
NNT-AS1	0.12	0.603113872825035
NPTN-IT1	0.12	0.519923694268821
NR2F2-AS1	0.12	0.395317915005286
NUTM2A-AS1	0.12	0.492054682883344
OIP5-AS1	0.12	0.527362724655805
OTUD6B-AS1	0.12	0.54068065391878
PAX8-AS1	0.12	0.413578254807762
PCED1B-AS1	0.12	0.611691115668016
PCOLCE-AS1	0.12	0.408352684313849
PDCD4-AS1	0.12	0.640068077201246
PGM5-AS1	0.12	0.509467167214724
PITPNA-AS1	0.12	0.618617136732806
PP7080	0.12	0.454445493021303
PPP3CB-AS1	0.12	0.73012986325789
PRKCQ-AS1	0.12	0.44416441024406
PRR34-AS1	0.12	0.562497459758596
PRRX2-AS1	0.12	0.495217208553821
PSMB8-AS1	0.12	0.432049812342876
PSMD6-AS2	0.12	0.682688150631406
PSMG3-AS1	0.12	0.566154447738959
RAD21-AS1	0.12	0.657303504254946
RAD51-AS1	0.12	0.685632433488267
RARA-AS1	0.12	0.645893957706804
RBAKDN	0.12	0.413323795074401
RHPN1-AS1	0.12	0.695257320289114
RUSC1-AS1	0.12	0.635080490160381
SCAMP1-AS1	0.12	0.577807850251453
SENCR	0.12	0.593415737150849
SEPSECS-AS1	0.12	0.517918499332187
SH3BP5-AS1	0.12	0.610256377920007
SLX1A-SULT1A3	0.12	0.631100869353794
SLX1B-SULT1A4	0.12	0.684678176156642
SND1-IT1	0.12	0.640843735363418
SNHG1	0.12	0.516934936056341
SNHG11	0.12	0.608883367407845
SNHG12	0.12	0.478521326447044
SNHG15	0.12	0.499769102669798
SNHG16	0.12	0.596442326336235
SNHG17	0.12	0.64630625730831
SNHG19	0.12	0.391653931463539
SNHG3	0.12	0.442695033939093
SNHG4	0.12	0.334388850152237
SNHG5	0.12	0.46472018450077
SNHG6	0.12	0.464122898293833
SNHG7	0.12	0.685275520971007
SNHG8	0.12	0.504566713418834
SNHG9	0.12	0.714624933073225
SSBP3-AS1	0.12	0.399955925935422
STAG3L5P-PVRIG2P-PILRB	0.12	0.365347545649602
STARD7-AS1	0.12	0.250182844588162
TAPT1-AS1	0.12	0.56576316323854
TDRG1	0.12	0.6035091148385
THAP9-AS1	0.12	0.617787078645535
THRIL	0.12	0.375978994190609
THUMPD3-AS1	0.12	0.645615920853585
TMEM254-AS1	0.12	0.388568112942233
TMEM44-AS1	0.12	0.728244900145043
TP53TG1	0.12	0.621355373997651
TRG-AS1	0.12	0.630503649814938
TRIM52-AS1	0.12	0.624333601952707
TTN-AS1	0.12	0.690153611421606
TTTY15	0.12	0.519817840416853
USP3-AS1	0.12	0.585844328575542
USP30-AS1	0.12	0.535787140136126
VPS13A-AS1	0.12	0.301051658732924
VPS9D1-AS1	0.12	0.443792163924379
WAC-AS1	0.12	0.461168340814191
XIST	0.12	0.855420846547151
ZBED5-AS1	0.12	0.519846331468885
ZFAS1	0.12	0.592021219163225
ZNF667-AS1	0.12	0.393147286568707
ZSWIM8-AS1	0.12	0.548783466129162
A1BG-AS1	0.13	0.309874737027044
A2M-AS1	0.13	0.549703396074908
ADARB2-AS1	0.13	0.519272108107619
AGAP11	0.13	0.46666463003671
AGPAT4-IT1	0.13	0.573384342794843
ALMS1-IT1	0.13	0.554063288387486
ARMC2-AS1	0.13	0.451464427253322
ARRDC3-AS1	0.13	0.698191931646973
ASAP1-IT2	0.13	0.530970893253175
ASB16-AS1	0.13	0.681223917920948
ASH1L-AS1	0.13	0.631664856786214
ASMTL-AS1	0.13	0.623593220745277
ATP1A1-AS1	0.13	0.698752281986418
BGLT3	0.13	0.458952921539291
C1RL-AS1	0.13	0.411857698170388
C9orf163	0.13	0.404811335870258
CADM3-AS1	0.13	0.393278913752478
CKMT2-AS1	0.13	0.506973543107841
COLCA1	0.13	0.518729582902673
CSMD2-AS1	0.13	0.389948585548147
CTC-338M12.4	0.13	0.540033478455566
DANCR	0.13	0.397966162183787
DAPK1-IT1	0.13	0.467615716355646
DBET	0.13	0.34806545377433
DBH-AS1	0.13	0.679867142733166
DGCR11	0.13	0.617604955778106
DHRS4-AS1	0.13	0.568100787673748
DKFZP434A062	0.13	0.356822747458235
DLGAP1-AS1	0.13	0.496825326486566
DSCR9	0.13	0.411283913456516
EIF1B-AS1	0.13	0.355945337394708
EPB41L4A-AS1	0.13	0.491326051872967
FAM13A-AS1	0.13	0.599592487734208
FAM223A	0.13	0.539901667175464
FAM223B	0.13	0.554223097077797
FAM95B1	0.13	0.292078460942184
FGD5-AS1	0.13	0.721688476626252
FLJ20021	0.13	0.428485031906283
FLJ40288	0.13	0.422599493176207
FOXN3-AS1	0.13	0.400749510831966
FTX	0.13	0.673717390499668
FUT8-AS1	0.13	0.556007743644812
GABPB1-AS1	0.13	0.667517210651809
GAS5	0.13	0.479993590982786
GK-AS1	0.13	0.408681691494206
GLIDR	0.13	0.396213241657413
HCG18	0.13	0.570887761946349
HCP5	0.13	0.417968099449112
HEIH	0.13	0.644605884407092
HHIP-AS1	0.13	0.630926700277406
HLA-F-AS1	0.13	0.484128465941336
HOTAIRM1	0.13	0.548233089265632
HOXB-AS1	0.13	0.574578137289948
HYMAI	0.13	0.587433804410286
IGF2-AS	0.13	0.356717186592188
IL21R-AS1	0.13	0.362390060785126
INE1	0.13	0.427017448603682
INTS6-AS1	0.13	0.656483517013384
IQCH-AS1	0.13	0.594706926542143
ITGB2-AS1	0.13	0.39752705485464
ITPKB-IT1	0.13	0.39968638146593
JPX	0.13	0.53374028275406
KANSL1-AS1	0.13	0.538106040183638
KCNIP2-AS1	0.13	0.618785295107524
KCNQ1DN	0.13	0.33590162330716
KIF9-AS1	0.13	0.547096303066465
KMT2E-AS1	0.13	0.583598606018457
LAMA5-AS1	0.13	0.400537702324209
LBX2-AS1	0.13	0.626750000803954
LIMD1-AS1	0.13	0.684752232543136
LINC-PINT	0.13	0.596165442440136
LINC00028	0.13	0.361600303485204
LINC00092	0.13	0.426725453286754
LINC00106	0.13	0.477089298837177
LINC00265	0.13	0.53631345890051
LINC00269	0.13	0.56287036303469
LINC00294	0.13	0.557698472407567
LINC00324	0.13	0.576422604518711
LINC00339	0.13	0.619149583695336
LINC00342	0.13	0.66238690887751
LINC00467	0.13	0.453073689267096
LINC00482	0.13	0.288259825326755
LINC00494	0.13	0.617913928765378
LINC00520	0.13	0.751620763284764
LINC00523	0.13	0.54486050063311
LINC00526	0.13	0.646981707532948
LINC00528	0.13	0.632152794216686
LINC00565	0.13	0.763630022532707
LINC00621	0.13	0.351053945721341
LINC00623	0.13	0.729967456923067
LINC00638	0.13	0.600907159400943
LINC00667	0.13	0.670115776414097
LINC00668	0.13	0.577167585033718
LINC00685	0.13	0.495184710706237
LINC00847	0.13	0.540162167528823
LINC00851	0.13	0.400589980279929
LINC00852	0.13	0.602453429335721
LINC00877	0.13	0.550046744674803
LINC00886	0.13	0.737285654014642
LINC00926	0.13	0.628636921753737
LINC00930	0.13	0.498421841938548
LINC00957	0.13	0.471967190106038
LINC00963	0.13	0.439252917149234
LINC01001	0.13	0.634670320888464
LINC01002	0.13	0.602138873885022
LINC01003	0.13	0.624165118013085
LINC01007	0.13	0.667440584588594
LINC01019	0.13	0.376962241453454
LINC01089	0.13	0.641911804851419
LINC01121	0.13	0.410103988183696
LINC01134	0.13	0.366451287476753
LINC01208	0.13	0.755944646690921
LINC01214	0.13	0.389347480393746
LINC01215	0.13	0.450848706630112
LINC01231	0.13	0.369597219203576
LINC01315	0.13	0.540697242907073
LINC01341	0.13	0.599201598570318
LINC01348	0.13	0.404111916059326
LINC01410	0.13	0.436443443289605
MALAT1	0.13	0.522419673929254
MAPKAPK5-AS1	0.13	0.5459200944179
MAPT-AS1	0.13	0.398745638887894
MIAT	0.13	0.574999380551673
MIATNB	0.13	0.546354736912264
MIR155HG	0.13	0.501448965820879
MIR181A2HG	0.13	0.556041174911964
MIR22HG	0.13	0.448370049505019
MIR503HG	0.13	0.570837304327086
MIR600HG	0.13	0.549958737559691
MORC2-AS1	0.13	0.552164615985249
MRGPRG-AS1	0.13	0.38456585308076
MYLK-AS1	0.13	0.460557908464307
N4BP2L2-IT2	0.13	0.662960377284097
NAV2-AS4	0.13	0.442590393049619
NDUFB2-AS1	0.13	0.634517228612407
NDUFV2-AS1	0.13	0.766478435060378
NEAT1	0.13	0.658483024996456
NFYC-AS1	0.13	0.567345542017346
NIFK-AS1	0.13	0.480075369219527
NNT-AS1	0.13	0.603113872825035
NPTN-IT1	0.13	0.519923694268821
NR2F2-AS1	0.13	0.395317915005286
NUTM2A-AS1	0.13	0.492054682883344
OIP5-AS1	0.13	0.527362724655805
OTUD6B-AS1	0.13	0.54068065391878
OVOL1-AS1	0.13	0.58393651564741
PAX8-AS1	0.13	0.413578254807762
PCED1B-AS1	0.13	0.611691115668016
PCOLCE-AS1	0.13	0.408352684313849
PDCD4-AS1	0.13	0.640068077201246
PGM5-AS1	0.13	0.509467167214724
PITPNA-AS1	0.13	0.618617136732806
PP7080	0.13	0.454445493021303
PPP3CB-AS1	0.13	0.73012986325789
PRKCQ-AS1	0.13	0.44416441024406
PRR34-AS1	0.13	0.562497459758596
PRRX2-AS1	0.13	0.495217208553821
PSMB8-AS1	0.13	0.432049812342876
PSMD6-AS2	0.13	0.682688150631406
PSMG3-AS1	0.13	0.566154447738959
RAD21-AS1	0.13	0.657303504254946
RAD51-AS1	0.13	0.685632433488267
RARA-AS1	0.13	0.645893957706804
