Gene stable ID	Gene name	Mouse gene name	Mouse gene stable ID	Mouse homology type
ENSG00000144677	CTDSPL	Ctdspl	ENSMUSG00000047409	ortholog_one2one
ENSG00000132622	HSPA12B	Hspa12b	ENSMUSG00000074793	ortholog_one2one
ENSG00000188779	SKOR1	Skor1	ENSMUSG00000022245	ortholog_one2one
ENSG00000213171	LINGO4	Lingo4	ENSMUSG00000044505	ortholog_one2one
ENSG00000123191	ATP7B	Atp7b	ENSMUSG00000006567	ortholog_one2one
ENSG00000143126	CELSR2	Celsr2	ENSMUSG00000068740	ortholog_one2one
ENSG00000117620	SLC35A3	Slc35a3	ENSMUSG00000027957	ortholog_one2one
ENSG00000115266	APC2	Apc2	ENSMUSG00000020135	ortholog_one2one
ENSG00000164091	WDR82	Wdr82	ENSMUSG00000020257	ortholog_one2one
ENSG00000018610	CXorf56	C330007P06Rik	ENSMUSG00000006423	ortholog_one2one
ENSG00000181090	EHMT1	Ehmt1	ENSMUSG00000036893	ortholog_one2one
ENSG00000257335	MGAM	Mgam	ENSMUSG00000068587	ortholog_one2one
ENSG00000183423	LRIT3	Lrit3	ENSMUSG00000093865	ortholog_one2one
ENSG00000073050	XRCC1	Xrcc1	ENSMUSG00000051768	ortholog_one2one
ENSG00000198908	BHLHB9	Bhlhb9	ENSMUSG00000072964	ortholog_one2one
ENSG00000118434	SPACA1	Spaca1	ENSMUSG00000028264	ortholog_one2one
ENSG00000157426	AASDH	Aasdh	ENSMUSG00000055923	ortholog_one2one
ENSG00000139998	RAB15	Rab15	ENSMUSG00000021062	ortholog_one2one
ENSG00000119707	RBM25	Rbm25	ENSMUSG00000010608	ortholog_one2one
ENSG00000111252	SH2B3	Sh2b3	ENSMUSG00000042594	ortholog_one2one
ENSG00000155760	FZD7	Fzd7	ENSMUSG00000041075	ortholog_one2one
ENSG00000124155	PIGT	Pigt	ENSMUSG00000017721	ortholog_one2one
ENSG00000253719	ATXN7L3B	Atxn7l3b	ENSMUSG00000074748	ortholog_one2one
ENSG00000124733	MEA1	Mea1	ENSMUSG00000002768	ortholog_one2one
ENSG00000132698	RAB25	Rab25	ENSMUSG00000008601	ortholog_one2one
ENSG00000237330	RNF223	Rnf223	ENSMUSG00000110404	ortholog_one2one
ENSG00000071246	VASH1	Vash1	ENSMUSG00000021256	ortholog_one2one
ENSG00000164509	IL31RA	Il31ra	ENSMUSG00000050377	ortholog_one2one
ENSG00000145390	USP53	Usp53	ENSMUSG00000039701	ortholog_one2one
ENSG00000109016	DHRS7B	Dhrs7b	ENSMUSG00000042569	ortholog_one2one
ENSG00000130723	PRRC2B	Prrc2b	ENSMUSG00000039262	ortholog_one2one
ENSG00000130695	CEP85	Cep85	ENSMUSG00000037443	ortholog_one2one
ENSG00000110756	HPS5	Hps5	ENSMUSG00000014418	ortholog_one2one
ENSG00000168802	CHTF8	Chtf8	ENSMUSG00000046691	ortholog_one2one
ENSG00000113525	IL5	Il5	ENSMUSG00000036117	ortholog_one2one
ENSG00000116237	ICMT	Icmt	ENSMUSG00000039662	ortholog_one2one
ENSG00000134686	PHC2	Phc2	ENSMUSG00000028796	ortholog_one2one
ENSG00000107960	STN1	Stn1	ENSMUSG00000042694	ortholog_one2one
ENSG00000179841	AKAP5	Akap5	ENSMUSG00000021057	ortholog_one2one
ENSG00000111832	RWDD1	Rwdd1	ENSMUSG00000019782	ortholog_one2one
ENSG00000126858	RHOT1	Rhot1	ENSMUSG00000017686	ortholog_one2one
ENSG00000142675	CNKSR1	Cnksr1	ENSMUSG00000028841	ortholog_one2one
ENSG00000118873	RAB3GAP2	Rab3gap2	ENSMUSG00000039318	ortholog_one2one
ENSG00000165152	TMEM246	Tmem246	ENSMUSG00000039611	ortholog_one2one
ENSG00000164463	CREBRF	Crebrf	ENSMUSG00000048249	ortholog_one2one
ENSG00000143373	ZNF687	Zfp687	ENSMUSG00000019338	ortholog_one2one
ENSG00000197992	CLEC9A	Clec9a	ENSMUSG00000046080	ortholog_one2one
ENSG00000247596	TWF2	Twf2	ENSMUSG00000023277	ortholog_one2one
ENSG00000071626	DAZAP1	Dazap1	ENSMUSG00000069565	ortholog_one2one
ENSG00000131914	LIN28A	Lin28a	ENSMUSG00000050966	ortholog_one2one
ENSG00000135338	LCA5	Lca5	ENSMUSG00000032258	ortholog_one2one
ENSG00000146477	SLC22A3	Slc22a3	ENSMUSG00000023828	ortholog_one2one
ENSG00000141052	MYOCD	Myocd	ENSMUSG00000020542	ortholog_one2one
ENSG00000138172	CALHM2	Calhm2	ENSMUSG00000033033	ortholog_one2one
ENSG00000185652	NTF3	Ntf3	ENSMUSG00000049107	ortholog_one2one
ENSG00000143398	PIP5K1A	Pip5k1a	ENSMUSG00000028126	ortholog_one2one
ENSG00000155393	HEATR3	Heatr3	ENSMUSG00000031657	ortholog_one2one
ENSG00000161381	PLXDC1	Plxdc1	ENSMUSG00000017417	ortholog_one2one
ENSG00000176771	NCKAP5	Nckap5	ENSMUSG00000049690	ortholog_one2one
ENSG00000240230	COX19	Cox19	ENSMUSG00000045438	ortholog_one2one
ENSG00000090989	EXOC1	Exoc1	ENSMUSG00000036435	ortholog_one2one
ENSG00000122958	VPS26A	Vps26a	ENSMUSG00000020078	ortholog_one2one
ENSG00000105251	SHD	Shd	ENSMUSG00000039154	ortholog_one2one
ENSG00000064547	LPAR2	Lpar2	ENSMUSG00000031861	ortholog_one2one
ENSG00000182749	PAQR7	Paqr7	ENSMUSG00000037348	ortholog_one2one
ENSG00000167614	TTYH1	Ttyh1	ENSMUSG00000030428	ortholog_one2one
ENSG00000205084	TMEM231	Tmem231	ENSMUSG00000031951	ortholog_one2one
ENSG00000166033	HTRA1	Htra1	ENSMUSG00000006205	ortholog_one2one
ENSG00000222009	BTBD19	Btbd19	ENSMUSG00000073771	ortholog_one2one
ENSG00000148835	TAF5	Taf5	ENSMUSG00000025049	ortholog_one2one
ENSG00000084674	APOB	Apob	ENSMUSG00000020609	ortholog_one2one
ENSG00000168785	TSPAN5	Tspan5	ENSMUSG00000028152	ortholog_one2one
ENSG00000138081	FBXO11	Fbxo11	ENSMUSG00000005371	ortholog_one2one
ENSG00000105427	CNFN	Cnfn	ENSMUSG00000063651	ortholog_one2one
ENSG00000185442	FAM174B	Fam174b	ENSMUSG00000078670	ortholog_one2one
ENSG00000124151	NCOA3	Ncoa3	ENSMUSG00000027678	ortholog_one2one
ENSG00000186010	NDUFA13	Ndufa13	ENSMUSG00000036199	ortholog_one2one
ENSG00000082153	BZW1	Bzw1	ENSMUSG00000051223	ortholog_one2one
ENSG00000171861	MRM3	Mrm3	ENSMUSG00000038046	ortholog_one2one
ENSG00000261308	FIGNL2	Fignl2	ENSMUSG00000095440	ortholog_one2one
ENSG00000132938	MTUS2	Mtus2	ENSMUSG00000029651	ortholog_one2one
ENSG00000186472	PCLO	Pclo	ENSMUSG00000061601	ortholog_one2one
ENSG00000115325	DOK1	Dok1	ENSMUSG00000068335	ortholog_one2one
ENSG00000148942	SLC5A12	Slc5a12	ENSMUSG00000041644	ortholog_one2one
ENSG00000167612	ANKRD33	Ankrd33	ENSMUSG00000047034	ortholog_one2one
ENSG00000076356	PLXNA2	Plxna2	ENSMUSG00000026640	ortholog_one2one
ENSG00000167699	GLOD4	Glod4	ENSMUSG00000017286	ortholog_one2one
ENSG00000062038	CDH3	Cdh3	ENSMUSG00000061048	ortholog_one2one
ENSG00000148450	MSRB2	Msrb2	ENSMUSG00000023094	ortholog_one2one
ENSG00000176170	SPHK1	Sphk1	ENSMUSG00000061878	ortholog_one2one
ENSG00000147434	CHRNA6	Chrna6	ENSMUSG00000031491	ortholog_one2one
ENSG00000072803	FBXW11	Fbxw11	ENSMUSG00000020271	ortholog_one2one
ENSG00000162227	TAF6L	Taf6l	ENSMUSG00000003680	ortholog_one2one
ENSG00000151413	NUBPL	Nubpl	ENSMUSG00000035142	ortholog_one2one
ENSG00000189221	MAOA	Maoa	ENSMUSG00000025037	ortholog_one2one
ENSG00000157625	TAB3	Tab3	ENSMUSG00000035476	ortholog_one2one
ENSG00000189377	CXCL17	Cxcl17	ENSMUSG00000060188	ortholog_one2one
ENSG00000277859	RF02173	Gm27698	ENSMUSG00000098962	ortholog_one2one
ENSG00000202601	MIR582	Mir582	ENSMUSG00000076946	ortholog_one2one
ENSG00000207757	MIR93	Mir93	ENSMUSG00000065527	ortholog_one2one
ENSG00000223062	RNU6-1245P	Gm26104	ENSMUSG00000087875	ortholog_one2one
ENSG00000278135	RF00004	Gm25007	ENSMUSG00000065742	ortholog_one2one
ENSG00000206725	RNU6-1027P	Gm25367	ENSMUSG00000089471	ortholog_one2one
ENSG00000238622	SNORD97	Gm23262	ENSMUSG00000088948	ortholog_one2one
ENSG00000207607	MIR200A	Mir200a	ENSMUSG00000065400	ortholog_one2one
ENSG00000206989	SNORD63	Gm26109	ENSMUSG00000065904	ortholog_one2one
ENSG00000252411	RNU6-1087P	Gm25964	ENSMUSG00000087796	ortholog_one2one
ENSG00000199015	MIR377	Mir377	ENSMUSG00000065438	ortholog_one2one
ENSG00000162613	FUBP1	Fubp1	ENSMUSG00000028034	ortholog_one2one
ENSG00000132676	DAP3	Dap3	ENSMUSG00000068921	ortholog_one2one
ENSG00000170633	RNF34	Rnf34	ENSMUSG00000029474	ortholog_one2one
ENSG00000089094	KDM2B	Kdm2b	ENSMUSG00000029475	ortholog_one2one
ENSG00000130939	UBE4B	Ube4b	ENSMUSG00000028960	ortholog_one2one
ENSG00000183092	BEGAIN	Begain	ENSMUSG00000040867	ortholog_one2one
ENSG00000162444	RBP7	Rbp7	ENSMUSG00000028996	ortholog_one2one
ENSG00000140105	WARS	Wars	ENSMUSG00000021266	ortholog_one2one
ENSG00000184005	ST6GALNAC3	St6galnac3	ENSMUSG00000052544	ortholog_one2one
ENSG00000169241	SLC50A1	Slc50a1	ENSMUSG00000027953	ortholog_one2one
ENSG00000100600	LGMN	Lgmn	ENSMUSG00000021190	ortholog_one2one
ENSG00000131408	NR1H2	Nr1h2	ENSMUSG00000060601	ortholog_one2one
ENSG00000147206	NXF3	Nxf3	ENSMUSG00000057000	ortholog_one2one
ENSG00000173614	NMNAT1	Nmnat1	ENSMUSG00000028992	ortholog_one2one
ENSG00000122971	ACADS	Acads	ENSMUSG00000029545	ortholog_one2one
ENSG00000165131	LLCFC1	Llcfc1	ENSMUSG00000029867	ortholog_one2one
ENSG00000090554	FLT3LG	Flt3l	ENSMUSG00000110206	ortholog_one2one
ENSG00000118242	MREG	Mreg	ENSMUSG00000039395	ortholog_one2one
ENSG00000266265	KLF14	Klf14	ENSMUSG00000073209	ortholog_one2one
ENSG00000165934	CPSF2	Cpsf2	ENSMUSG00000041781	ortholog_one2one
ENSG00000135097	MSI1	Msi1	ENSMUSG00000054256	ortholog_one2one
ENSG00000089163	SIRT4	Sirt4	ENSMUSG00000029524	ortholog_one2one
ENSG00000163354	DCST2	Dcst2	ENSMUSG00000109293	ortholog_one2one
ENSG00000103196	CRISPLD2	Crispld2	ENSMUSG00000031825	ortholog_one2one
ENSG00000160685	ZBTB7B	Zbtb7b	ENSMUSG00000028042	ortholog_one2one
ENSG00000162711	NLRP3	Nlrp3	ENSMUSG00000032691	ortholog_one2one
ENSG00000196405	EVL	Evl	ENSMUSG00000021262	ortholog_one2one
ENSG00000162851	TFB2M	Tfb2m	ENSMUSG00000026492	ortholog_one2one
ENSG00000120645	IQSEC3	Iqsec3	ENSMUSG00000040797	ortholog_one2one
ENSG00000161652	IZUMO2	Izumo2	ENSMUSG00000066500	ortholog_one2one
ENSG00000204227	RING1	Ring1	ENSMUSG00000024325	ortholog_one2one
ENSG00000162458	FBLIM1	Fblim1	ENSMUSG00000006219	ortholog_one2one
ENSG00000121644	DESI2	Desi2	ENSMUSG00000026502	ortholog_one2one
ENSG00000089818	NECAP1	Necap1	ENSMUSG00000030327	ortholog_one2one
ENSG00000175906	ARL4D	Arl4d	ENSMUSG00000034936	ortholog_one2one
ENSG00000156050	FAM161B	Fam161b	ENSMUSG00000021234	ortholog_one2one
ENSG00000139767	SRRM4	Srrm4	ENSMUSG00000063919	ortholog_one2one
ENSG00000198598	MMP17	Mmp17	ENSMUSG00000029436	ortholog_one2one
ENSG00000160714	UBE2Q1	Ube2q1	ENSMUSG00000042572	ortholog_one2one
ENSG00000187097	ENTPD5	Entpd5	ENSMUSG00000021236	ortholog_one2one
ENSG00000061936	SFSWAP	Sfswap	ENSMUSG00000029439	ortholog_one2one
ENSG00000204246	OR13C3	Olfr273	ENSMUSG00000049648	ortholog_one2one
ENSG00000147571	CRH	Crh	ENSMUSG00000049796	ortholog_one2one
ENSG00000171408	PDE7B	Pde7b	ENSMUSG00000019990	ortholog_one2one
ENSG00000197415	VEPH1	Veph1	ENSMUSG00000027831	ortholog_one2one
ENSG00000124574	ABCC10	Abcc10	ENSMUSG00000032842	ortholog_one2one
ENSG00000171603	CLSTN1	Clstn1	ENSMUSG00000039953	ortholog_one2one
ENSG00000177943	MAMDC4	Mamdc4	ENSMUSG00000026941	ortholog_one2one
ENSG00000181751	C5orf30	D1Ertd622e	ENSMUSG00000044768	ortholog_one2one
ENSG00000067798	NAV3	Nav3	ENSMUSG00000020181	ortholog_one2one
ENSG00000072121	ZFYVE26	Zfyve26	ENSMUSG00000066440	ortholog_one2one
ENSG00000185361	TNFAIP8L1	Tnfaip8l1	ENSMUSG00000044469	ortholog_one2one
ENSG00000074842	MYDGF	Mydgf	ENSMUSG00000019579	ortholog_one2one
ENSG00000250719	AL672043.1	1700042G07Rik	ENSMUSG00000078593	ortholog_one2one
ENSG00000168710	AHCYL1	Ahcyl1	ENSMUSG00000027893	ortholog_one2one
ENSG00000144771	LRTM1	Lrtm1	ENSMUSG00000045776	ortholog_one2one
ENSG00000121410	A1BG	A1bg	ENSMUSG00000022347	ortholog_one2one
ENSG00000164430	CGAS	Mb21d1	ENSMUSG00000032344	ortholog_one2one
ENSG00000170989	S1PR1	S1pr1	ENSMUSG00000045092	ortholog_one2one
ENSG00000005238	FAM214B	Fam214b	ENSMUSG00000036002	ortholog_one2one
ENSG00000170468	RIOX1	Riox1	ENSMUSG00000046791	ortholog_one2one
ENSG00000178397	FAM220A	Fam220a	ENSMUSG00000083012	ortholog_one2one
ENSG00000092820	EZR	Ezr	ENSMUSG00000052397	ortholog_one2one
ENSG00000173376	NDNF	Ndnf	ENSMUSG00000049001	ortholog_one2one
ENSG00000278540	ACACA	Acaca	ENSMUSG00000020532	ortholog_one2one
ENSG00000111199	TRPV4	Trpv4	ENSMUSG00000014158	ortholog_one2one
ENSG00000177954	RPS27	Rps27rt	ENSMUSG00000050621	ortholog_one2one
ENSG00000204673	AKT1S1	Akt1s1	ENSMUSG00000011096	ortholog_one2one
ENSG00000097021	ACOT7	Acot7	ENSMUSG00000028937	ortholog_one2one
ENSG00000196576	PLXNB2	Plxnb2	ENSMUSG00000036606	ortholog_one2one
ENSG00000137817	PARP6	Parp6	ENSMUSG00000025237	ortholog_one2one
ENSG00000244187	TMEM141	Tmem141	ENSMUSG00000026939	ortholog_one2one
ENSG00000039650	PNKP	Pnkp	ENSMUSG00000002963	ortholog_one2one
ENSG00000112182	BACH2	Bach2	ENSMUSG00000040270	ortholog_one2one
ENSG00000090534	THPO	Thpo	ENSMUSG00000022847	ortholog_one2one
ENSG00000174226	SNX31	Snx31	ENSMUSG00000013611	ortholog_one2one
ENSG00000171724	VAT1L	Vat1l	ENSMUSG00000046844	ortholog_one2one
ENSG00000048140	TSPAN17	Tspan17	ENSMUSG00000025875	ortholog_one2one
ENSG00000145604	SKP2	Skp2	ENSMUSG00000054115	ortholog_one2one
ENSG00000198517	MAFK	Mafk	ENSMUSG00000018143	ortholog_one2one
ENSG00000204978	ERICH4	Erich4	ENSMUSG00000074261	ortholog_one2one
ENSG00000111701	APOBEC1	Apobec1	ENSMUSG00000040613	ortholog_one2one
ENSG00000180758	GPR157	Gpr157	ENSMUSG00000047875	ortholog_one2one
ENSG00000172380	GNG12	Gng12	ENSMUSG00000036402	ortholog_one2one
ENSG00000116729	WLS	Wls	ENSMUSG00000028173	ortholog_one2one
ENSG00000169826	CSGALNACT2	Csgalnact2	ENSMUSG00000042042	ortholog_one2one
ENSG00000080839	RBL1	Rbl1	ENSMUSG00000027641	ortholog_one2one
ENSG00000188710	QRFP	Qrfp	ENSMUSG00000043102	ortholog_one2one
ENSG00000167491	GATAD2A	Gatad2a	ENSMUSG00000036180	ortholog_one2one
ENSG00000173020	GRK2	Grk2	ENSMUSG00000024858	ortholog_one2one
ENSG00000055732	MCOLN3	Mcoln3	ENSMUSG00000036853	ortholog_one2one
ENSG00000128891	CCDC32	Ccdc32	ENSMUSG00000039983	ortholog_one2one
ENSG00000205835	GMNC	Gmnc	ENSMUSG00000068428	ortholog_one2one
ENSG00000129480	DTD2	Dtd2	ENSMUSG00000020956	ortholog_one2one
ENSG00000196230	TUBB	Tubb5	ENSMUSG00000001525	ortholog_one2one
ENSG00000092607	TBX15	Tbx15	ENSMUSG00000027868	ortholog_one2one
ENSG00000266074	BAHCC1	Bahcc1	ENSMUSG00000039741	ortholog_one2one
ENSG00000059758	CDK17	Cdk17	ENSMUSG00000020015	ortholog_one2one
ENSG00000115241	PPM1G	Ppm1g	ENSMUSG00000029147	ortholog_one2one
ENSG00000182810	DDX28	Ddx28	ENSMUSG00000045538	ortholog_one2one
ENSG00000084110	HAL	Hal	ENSMUSG00000020017	ortholog_one2one
ENSG00000253846	PCDHGA10	Pcdhga10	ENSMUSG00000102222	ortholog_one2one
ENSG00000118308	LRMP	Lrmp	ENSMUSG00000030263	ortholog_one2one
ENSG00000158715	SLC45A3	Slc45a3	ENSMUSG00000026435	ortholog_one2one
ENSG00000089177	KIF16B	Kif16b	ENSMUSG00000038844	ortholog_one2one
ENSG00000253910	PCDHGB2	Pcdhgb2	ENSMUSG00000102748	ortholog_one2one
ENSG00000115109	EPB41L5	Epb41l5	ENSMUSG00000026383	ortholog_one2one
ENSG00000125538	IL1B	Il1b	ENSMUSG00000027398	ortholog_one2one
ENSG00000170892	TSEN34	Tsen34	ENSMUSG00000035585	ortholog_one2one
ENSG00000004660	CAMKK1	Camkk1	ENSMUSG00000020785	ortholog_one2one
ENSG00000171747	LGALS4	Lgals4	ENSMUSG00000053964	ortholog_one2one
ENSG00000136280	CCM2	Ccm2	ENSMUSG00000000378	ortholog_one2one
ENSG00000184530	C6orf58	2310057J18Rik	ENSMUSG00000015519	ortholog_one2one
ENSG00000174444	RPL4	Rpl4	ENSMUSG00000032399	ortholog_one2one
ENSG00000141576	RNF157	Rnf157	ENSMUSG00000052949	ortholog_one2one
ENSG00000203778	FAM229B	Fam229b	ENSMUSG00000051736	ortholog_one2one
ENSG00000082701	GSK3B	Gsk3b	ENSMUSG00000022812	ortholog_one2one
ENSG00000176261	ZBTB8OS	Zbtb8os	ENSMUSG00000057572	ortholog_one2one
ENSG00000128944	KNSTRN	Knstrn	ENSMUSG00000027331	ortholog_one2one
ENSG00000231213	PLSCR5	Plscr5	ENSMUSG00000095654	ortholog_one2one
ENSG00000213853	EMP2	Emp2	ENSMUSG00000022505	ortholog_one2one
ENSG00000105516	DBP	Dbp	ENSMUSG00000059824	ortholog_one2one
ENSG00000187664	HAPLN4	Hapln4	ENSMUSG00000007594	ortholog_one2one
ENSG00000169884	WNT10B	Wnt10b	ENSMUSG00000022996	ortholog_one2one
ENSG00000178202	KDELC2	Kdelc2	ENSMUSG00000034487	ortholog_one2one
ENSG00000166016	ABTB2	Abtb2	ENSMUSG00000032724	ortholog_one2one
ENSG00000105419	MEIS3	Meis3	ENSMUSG00000041420	ortholog_one2one
ENSG00000164270	HTR4	Htr4	ENSMUSG00000026322	ortholog_one2one
ENSG00000196141	SPATS2L	Spats2l	ENSMUSG00000038305	ortholog_one2one
ENSG00000196743	GM2A	Gm2a	ENSMUSG00000000594	ortholog_one2one
ENSG00000197381	ADARB1	Adarb1	ENSMUSG00000020262	ortholog_one2one
ENSG00000159388	BTG2	Btg2	ENSMUSG00000020423	ortholog_one2one
ENSG00000067208	EVI5	Evi5	ENSMUSG00000011831	ortholog_one2one
ENSG00000164649	CDCA7L	Cdca7l	ENSMUSG00000021175	ortholog_one2one
ENSG00000181072	CHRM2	Chrm2	ENSMUSG00000045613	ortholog_one2one
ENSG00000170374	SP7	Sp7	ENSMUSG00000060284	ortholog_one2one
ENSG00000187764	SEMA4D	Sema4d	ENSMUSG00000021451	ortholog_one2one
ENSG00000118518	RNF146	Rnf146	ENSMUSG00000038876	ortholog_one2one
ENSG00000105887	MTPN	Mtpn	ENSMUSG00000029840	ortholog_one2one
ENSG00000057704	TMCC3	Tmcc3	ENSMUSG00000020023	ortholog_one2one
ENSG00000146374	RSPO3	Rspo3	ENSMUSG00000019880	ortholog_one2one
ENSG00000175550	DRAP1	Drap1	ENSMUSG00000024914	ortholog_one2one
ENSG00000186994	KANK3	Kank3	ENSMUSG00000042099	ortholog_one2one
ENSG00000105523	FAM83E	Fam83e	ENSMUSG00000054161	ortholog_one2one
ENSG00000100146	SOX10	Sox10	ENSMUSG00000033006	ortholog_one2one
ENSG00000102195	GPR50	Gpr50	ENSMUSG00000056380	ortholog_one2one
ENSG00000179526	SHARPIN	Sharpin	ENSMUSG00000022552	ortholog_one2one
ENSG00000006327	TNFRSF12A	Tnfrsf12a	ENSMUSG00000023905	ortholog_one2one
ENSG00000128294	TPST2	Tpst2	ENSMUSG00000029344	ortholog_one2one
ENSG00000166908	PIP4K2C	Pip4k2c	ENSMUSG00000025417	ortholog_one2one
ENSG00000175592	FOSL1	Fosl1	ENSMUSG00000024912	ortholog_one2one
ENSG00000139515	PDX1	Pdx1	ENSMUSG00000029644	ortholog_one2one
ENSG00000157765	SLC34A2	Slc34a2	ENSMUSG00000029188	ortholog_one2one
ENSG00000185133	INPP5J	Inpp5j	ENSMUSG00000034570	ortholog_one2one
ENSG00000112739	PRPF4B	Prpf4b	ENSMUSG00000021413	ortholog_one2one
ENSG00000102230	PCYT1B	Pcyt1b	ENSMUSG00000035246	ortholog_one2one
ENSG00000127124	HIVEP3	Hivep3	ENSMUSG00000028634	ortholog_one2one
ENSG00000120159	CAAP1	Caap1	ENSMUSG00000028578	ortholog_one2one
ENSG00000172059	KLF11	Klf11	ENSMUSG00000020653	ortholog_one2one
ENSG00000173253	DMRT2	Dmrt2	ENSMUSG00000048138	ortholog_one2one
ENSG00000120094	HOXB1	Hoxb1	ENSMUSG00000018973	ortholog_one2one
ENSG00000169174	PCSK9	Pcsk9	ENSMUSG00000044254	ortholog_one2one
ENSG00000213445	SIPA1	Sipa1	ENSMUSG00000056917	ortholog_one2one
ENSG00000142208	AKT1	Akt1	ENSMUSG00000001729	ortholog_one2one
ENSG00000204889	KRT40	Krt40	ENSMUSG00000059169	ortholog_one2one
ENSG00000005206	SPPL2B	Sppl2b	ENSMUSG00000035206	ortholog_one2one
ENSG00000271503	CCL5	Ccl5	ENSMUSG00000035042	ortholog_one2one
ENSG00000244754	N4BP2L2	N4bp2l2	ENSMUSG00000029655	ortholog_one2one
ENSG00000036448	MYOM2	Myom2	ENSMUSG00000031461	ortholog_one2one
ENSG00000198700	IPO9	Ipo9	ENSMUSG00000041879	ortholog_one2one
ENSG00000179008	C14orf39	4930447C04Rik	ENSMUSG00000021098	ortholog_one2one
ENSG00000167757	KLK11	Klk11	ENSMUSG00000067616	ortholog_one2one
ENSG00000186352	ANKRD37	Ankrd37	ENSMUSG00000050914	ortholog_one2one
ENSG00000162511	LAPTM5	Laptm5	ENSMUSG00000028581	ortholog_one2one
ENSG00000010256	UQCRC1	Uqcrc1	ENSMUSG00000025651	ortholog_one2one
ENSG00000155265	GOLGA7B	Golga7b	ENSMUSG00000042532	ortholog_one2one
ENSG00000167881	SRP68	Srp68	ENSMUSG00000020780	ortholog_one2one
ENSG00000160282	FTCD	Ftcd	ENSMUSG00000001155	ortholog_one2one
ENSG00000163389	POGLUT1	Poglut1	ENSMUSG00000034064	ortholog_one2one
ENSG00000090372	STRN4	Strn4	ENSMUSG00000030374	ortholog_one2one
ENSG00000116833	NR5A2	Nr5a2	ENSMUSG00000026398	ortholog_one2one
ENSG00000117013	KCNQ4	Kcnq4	ENSMUSG00000028631	ortholog_one2one
ENSG00000123472	ATPAF1	Atpaf1	ENSMUSG00000028710	ortholog_one2one
ENSG00000174010	KLHL15	Klhl15	ENSMUSG00000043929	ortholog_one2one
ENSG00000188620	HMX3	Hmx3	ENSMUSG00000040148	ortholog_one2one
ENSG00000104129	DNAJC17	Dnajc17	ENSMUSG00000034278	ortholog_one2one
ENSG00000152217	SETBP1	Setbp1	ENSMUSG00000024548	ortholog_one2one
ENSG00000152785	BMP3	Bmp3	ENSMUSG00000029335	ortholog_one2one
ENSG00000178567	EPM2AIP1	Epm2aip1	ENSMUSG00000046785	ortholog_one2one
ENSG00000169375	SIN3A	Sin3a	ENSMUSG00000042557	ortholog_one2one
ENSG00000144962	SPATA16	Spata16	ENSMUSG00000039335	ortholog_one2one
ENSG00000204542	C6orf15	2300002M23Rik	ENSMUSG00000039269	ortholog_one2one
ENSG00000159733	ZFYVE28	Zfyve28	ENSMUSG00000037224	ortholog_one2one
ENSG00000184394	OR4N5	Olfr722	ENSMUSG00000048933	ortholog_one2one
ENSG00000131370	SH3BP5	Sh3bp5	ENSMUSG00000021892	ortholog_one2one
ENSG00000021300	PLEKHB1	Plekhb1	ENSMUSG00000030701	ortholog_one2one
ENSG00000135577	NMBR	Nmbr	ENSMUSG00000019865	ortholog_one2one
ENSG00000178531	CTXN1	Ctxn1	ENSMUSG00000048644	ortholog_one2one
ENSG00000179046	TRIML2	Triml2	ENSMUSG00000091490	ortholog_one2one
ENSG00000113645	WWC1	Wwc1	ENSMUSG00000018849	ortholog_one2one
ENSG00000122420	PTGFR	Ptgfr	ENSMUSG00000028036	ortholog_one2one
ENSG00000145088	EAF2	Eaf2	ENSMUSG00000022838	ortholog_one2one
ENSG00000172086	KRCC1	Krcc1	ENSMUSG00000053012	ortholog_one2one
ENSG00000099953	MMP11	Mmp11	ENSMUSG00000000901	ortholog_one2one
ENSG00000172340	SUCLG2	Suclg2	ENSMUSG00000061838	ortholog_one2one
ENSG00000181449	SOX2	Sox2	ENSMUSG00000074637	ortholog_one2one
ENSG00000141756	FKBP10	Fkbp10	ENSMUSG00000001555	ortholog_one2one
ENSG00000163376	KBTBD8	Kbtbd8	ENSMUSG00000030031	ortholog_one2one
ENSG00000167604	NFKBID	Nfkbid	ENSMUSG00000036931	ortholog_one2one
ENSG00000173320	STOX2	Stox2	ENSMUSG00000038143	ortholog_one2one
ENSG00000196678	ERI2	Eri2	ENSMUSG00000030929	ortholog_one2one
ENSG00000101310	SEC23B	Sec23b	ENSMUSG00000027429	ortholog_one2one
ENSG00000005187	ACSM3	Acsm3	ENSMUSG00000030935	ortholog_one2one
ENSG00000163820	FYCO1	Fyco1	ENSMUSG00000025241	ortholog_one2one
ENSG00000100813	ACIN1	Acin1	ENSMUSG00000022185	ortholog_one2one
ENSG00000132792	CTNNBL1	Ctnnbl1	ENSMUSG00000027649	ortholog_one2one
ENSG00000165406	MARCH8	March8	ENSMUSG00000025702	ortholog_one2one
ENSG00000151577	DRD3	Drd3	ENSMUSG00000022705	ortholog_one2one
ENSG00000153179	RASSF3	Rassf3	ENSMUSG00000025795	ortholog_one2one
ENSG00000173889	PHC3	Phc3	ENSMUSG00000037652	ortholog_one2one
ENSG00000112773	TENT5A	Tent5a	ENSMUSG00000032265	ortholog_one2one
ENSG00000134249	ADAM30	Adam30	ENSMUSG00000043468	ortholog_one2one
ENSG00000156414	TDRD9	Tdrd9	ENSMUSG00000054003	ortholog_one2one
